map EGL-G2-B
fac 5 10 {0,16,238,219,10}
hosp 2 {0,104}
n_ALS 5 1 {2:0,2:238,1:10}
n_BLS 17 1 {3:0,3:16,4:238,4:219,3:10}
n_CLS 9 0 {3:0,2:16,1:238,2:219,1:10}
      c_m  head  tail      c_af      c_d  c_tau  c_h
76      1   191   195  0.974035  {0,1,1}     40    0
121    15    85   101  0.470788  {0,1,0}     31    0
83     16    91    92  0.910007  {0,2,0}     21    0
47     26    23   237  0.183822  {1,0,0}     37    1
103    27    72    73  0.717172  {0,1,1}     23    1
57     33   145   148  0.019435  {0,1,0}     22    0
84     48    27    28  0.191632  {0,0,1}     35    0
88     72    12    16  0.524199  {0,1,0}     23    1
30    123    47    64  0.792685  {1,1,0}     26    1
50    126    92    93  0.310417  {0,0,1}     29    1
86    130    29    31  0.772499  {1,1,0}     36    1
25    274    23   150  0.685492  {1,1,0}     33    1
29    276   236   237  0.377307  {0,3,0}     30    0
71    277    76    78  0.218207  {0,2,0}     26    1
5     295    35    36  0.474919  {0,3,0}     29    0
38    305   216   217  0.281170  {0,1,0}     39    1
85    322   218   225  0.045747  {0,0,1}     34    0
39    343    92    93  0.383626  {0,2,0}     23    0
13    348   186   188  0.679840  {0,3,0}     26    1
70    370    19    25  0.572691  {0,2,0}     39    0
82    390   184   185  0.450795  {0,3,0}     31    0
95    392    58    59  0.836187  {1,0,0}     31    0
78    394   151   153  0.393725  {1,1,0}     33    1
37    439    59    60  0.507308  {0,2,0}     31    0
97    451   104   105  0.651416  {0,1,0}     31    0
91    486    80    81  0.936987  {0,1,1}     39    0
101   494    85   101  0.155137  {0,0,1}     22    1
53    495     5    23  0.853633  {0,2,0}     34    0
99    505   123   124  0.792113  {0,2,0}     25    0
98    507   156   162  0.241993  {0,3,0}     21    0
111   508   237   238  0.900891  {0,1,0}     32    1
100   509   159   161  0.320536  {0,1,1}     38    1
26    516   179   180  0.077280  {0,1,0}     31    1
36    522    67    68  0.443730  {0,3,0}     22    0
24    527   195   248  0.797066  {1,1,0}     23    1
124   532     8    33  0.162517  {0,1,1}     26    1
69    541   219   223  0.126257  {1,0,0}     39    1
92    548   129   138  0.021287  {0,2,0}     21    0
62    563     4     5  0.077837  {0,2,0}     37    1
51    570    25    26  0.730499  {0,3,0}     38    0
106   581    26    28  0.644387  {0,1,0}     27    0
72    583    20    21  0.307153  {0,2,0}     36    0
96    585   119   120  0.538337  {0,1,0}     24    1
65    588    72    73  0.032300  {0,1,1}     40    1
8     596    66    93  0.955838  {0,1,0}     25    1
4     612   166   175  0.006069  {1,1,0}     38    1
52    622   136   146  0.972114  {0,1,0}     29    1
122   624     5    23  0.637039  {0,1,0}     27    1
28    627   104   105  0.654125  {0,2,0}     29    1
35    628   252   253  0.060019  {0,3,0}     34    1
11    633   220   221  0.013081  {1,0,0}     24    1
58    633   129   138  0.147631  {0,0,1}     23    0
68    640   174   183  0.291568  {1,1,0}     20    1
0     648    66    93  0.726488  {0,1,0}     38    1
22    651   112   113  0.347061  {0,3,0}     34    1
117   670    29    30  0.682837  {1,0,0}     30    1
3     678    84    86  0.930360  {1,1,0}     40    1
43    679   129   130  0.947827  {0,2,0}     38    1
110   680    22    24  0.183027  {0,1,0}     34    1
120   682   117   121  0.373646  {0,2,0}     24    1
89    684    76    78  0.181757  {1,1,0}     23    1
40    693    46    47  0.232055  {1,0,0}     33    1
42    708   138   139  0.863571  {1,1,0}     29    1
64    716   125   150  0.751132  {0,2,0}     24    1
61    717   235   236  0.823699  {1,1,0}     20    1
44    722    95    96  0.449072  {0,0,1}     27    1
48    724   136   137  0.889323  {0,0,1}     31    1
12    731    99   131  0.809804  {0,3,0}     25    1
59    734   103   104  0.408228  {0,0,1}     36    1
45    746   125   150  0.945743  {0,1,0}     20    1
114   751   212   213  0.137157  {0,2,0}     26    0
73    785   168   176  0.972203  {1,1,0}     30    1
