map EGL-G2-E
fac 5 10 {0,234,8,125,51}
hosp 2 {0,130}
n_ALS 7 1 {3:0,4:125}
n_BLS 23 1 {6:0,6:234,5:8,2:125,4:51}
n_CLS 6 0 {1:0,1:8,4:51}
      c_m  head  tail      c_af      c_d  c_tau  c_h
118     0    73    74  0.869425  {1,0,0}     22    1
0       5     3     4  0.785729  {0,0,1}     26    1
38     17    16    18  0.580890  {0,1,0}     39    1
71     73    72    73  0.110739  {0,2,0}     34    1
31     82    53    54  0.416890  {0,2,0}     24    0
104    85    13    14  0.189571  {1,0,0}     34    0
109    90    53    55  0.703005  {1,0,0}     31    1
93    177   155   156  0.290262  {0,3,0}     27    1
100   182   181   182  0.395445  {0,1,0}     38    0
110   198   231   232  0.944464  {0,1,0}     31    0
49    244   104   114  0.800166  {0,2,0}     34    1
7     256   113   115  0.132599  {0,1,0}     20    1
61    266   130   131  0.010096  {0,3,0}     20    0
114   315   249   250  0.448917  {0,1,0}     32    0
3     341   159   161  0.734635  {1,0,0}     29    1
67    358   227   233  0.354407  {0,3,0}     28    1
39    404   157   163  0.337446  {1,1,0}     23    1
106   411   122   123  0.316596  {1,0,0}     36    1
95    419   151   152  0.522233  {0,3,0}     27    0
34    429   107   109  0.599833  {0,1,0}     33    0
24    444    55    56  0.142649  {1,0,0}     37    1
88    449    50    52  0.900205  {0,3,0}     27    0
127   461   126   150  0.004001  {1,1,0}     30    1
44    467   123   124  0.251831  {0,1,0}     37    0
74    479    37    75  0.322942  {1,1,0}     39    1
16    480    45    46  0.329520  {0,0,1}     32    0
33    502    68    69  0.149116  {0,2,0}     33    1
6     503     8     9  0.767619  {1,0,0}     38    1
117   503   133   135  0.331709  {0,2,0}     23    0
21    507   203   204  0.104381  {0,1,0}     30    1
111   520   200   201  0.353344  {1,1,0}     31    1
15    536   217   218  0.230412  {0,2,0}     35    1
81    541   197   199  0.276308  {1,1,0}     27    1
97    545    76    77  0.837711  {0,1,0}     35    1
29    545    41    51  0.406678  {0,1,0}     39    0
78    554   192   194  0.037542  {0,3,0}     25    1
112   554   125   150  0.843329  {0,1,0}     29    1
8     556   121   155  0.140214  {0,1,0}     23    1
26    558    69    70  0.851339  {0,1,0}     20    0
66    563    43    46  0.835406  {1,1,0}     22    1
105   594   228   230  0.794471  {0,1,1}     27    1
96    598     0    21  0.411491  {0,3,0}     34    1
69    610     0    21  0.844042  {0,1,0}     33    0
116   632    81    82  0.960622  {1,1,0}     26    1
84    637    90    91  0.245899  {0,2,0}     26    0
72    664     2    14  0.125166  {0,1,0}     24    1
4     670   145   146  0.890128  {1,0,0}     38    1
58    670   102   103  0.504600  {0,2,0}     38    1
43    677    29    31  0.095011  {0,2,0}     40    1
28    678   205   208  0.623320  {0,1,1}     39    0
102   680   219   223  0.021008  {1,1,0}     23    1
76    691   161   164  0.931132  {1,0,0}     29    0
36    702   190   191  0.795611  {0,3,0}     40    0
123   709   170   174  0.729142  {0,2,0}     35    1
85    724   141   142  0.080660  {1,0,0}     38    1
121   739   128   139  0.833525  {0,3,0}     26    1
59    748     9    34  0.377159  {0,3,0}     31    1
13    754    98   127  0.211055  {0,2,0}     25    1
83    761    68    69  0.799365  {0,3,0}     23    1
45    773     4    22  0.092972  {0,3,0}     40    0
82    785   200   201  0.222182  {1,1,0}     22    1
68    795    97   112  0.609564  {0,1,0}     23    0
124   800    50    51  0.190405  {0,1,0}     36    1
