map EGL-G2-E
fac 5 10 {0,128,99,118,235}
hosp 2 {0,21}
n_ALS 8 1 {2:0,3:118,3:235}
n_BLS 20 1 {5:0,3:128,3:99,6:118,3:235}
n_CLS 6 0 {4:128,1:118,1:235}
      c_m  head  tail      c_af      c_d  c_tau  c_h
28      1   126   150  0.958571  {0,2,0}     26    0
52     14   197   199  0.406603  {0,2,0}     25    1
108    38    94    95  0.259704  {0,0,1}     27    0
80     53    85   101  0.812851  {0,1,1}     26    0
10     90    84    85  0.964599  {0,3,0}     31    1
19    104   163   167  0.865817  {0,1,0}     33    0
121   113    96    98  0.319687  {0,3,0}     20    0
16    113    47    64  0.199543  {0,2,0}     32    0
83    124     2    14  0.677915  {0,3,0}     24    0
117   126    59    60  0.739140  {1,1,0}     37    1
84    135   251   254  0.234204  {0,1,0}     30    1
105   173   127   128  0.073347  {1,0,0}     39    1
93    262    25    26  0.153963  {0,2,0}     32    0
7     282    18    20  0.117527  {0,3,0}     39    0
122   366   209   216  0.214880  {1,0,0}     35    1
35    378    57    61  0.200185  {1,1,0}     35    1
70    397    59    60  0.285364  {0,1,0}     21    1
69    398   210   211  0.295606  {0,2,0}     31    0
92    426   248   249  0.427766  {0,0,1}     25    1
103   430   128   129  0.807944  {0,1,1}     36    1
38    437   167   168  0.686657  {0,1,0}     24    1
13    454   245   247  0.937423  {1,0,0}     25    1
61    461   249   250  0.970787  {0,0,1}     33    1
4     463    99   131  0.077618  {0,1,0}     23    1
67    465   129   130  0.190549  {0,2,0}     26    1
78    470    49    50  0.227905  {0,2,0}     20    1
45    499    89    90  0.322911  {0,1,0}     40    1
59    502   213   214  0.550805  {0,1,0}     28    0
62    519   225   228  0.026585  {0,2,0}     35    0
95    531   220   221  0.108286  {0,2,0}     28    1
53    543   181   182  0.534061  {0,1,0}     24    1
8     549    85   101  0.069465  {0,2,0}     23    0
29    550   156   157  0.367308  {1,0,0}     27    1
115   568    66    93  0.032300  {0,3,0}     24    0
3     569    29    30  0.278863  {1,0,0}     24    1
42    574   119   120  0.174866  {0,3,0}     40    0
88    588    86    87  0.030384  {0,0,1}     34    0
114   591    63    64  0.532904  {1,1,0}     37    1
112   602   140   142  0.335492  {0,1,0}     37    0
72    605   205   208  0.560618  {1,1,0}     31    1
39    610   104   105  0.687511  {0,1,0}     31    1
43    627   240   241  0.293132  {1,1,0}     38    1
27    633     1     2  0.478188  {0,2,0}     38    0
119   633     5    26  0.002095  {0,3,0}     34    1
41    659   112   113  0.112038  {0,2,0}     22    0
89    661    48    49  0.644497  {0,0,1}     25    1
58    664   196   197  0.730519  {0,3,0}     37    1
51    694   227   231  0.714142  {1,1,0}     24    1
106   696   115   116  0.962796  {0,3,0}     39    1
21    704    11    42  0.624609  {0,1,0}     30    0
71    706   120   170  0.762348  {1,0,0}     25    1
37    709    63    65  0.360643  {0,0,1}     33    1
24    712   152   153  0.864106  {0,3,0}     22    1
9     713    47    48  0.429647  {0,2,0}     33    1
104   715    82    83  0.626599  {0,3,0}     29    1
113   717    34    41  0.924592  {0,1,0}     33    1
126   717   126   127  0.377525  {0,1,0}     36    1
26    721   172   173  0.327646  {0,2,0}     39    0
2     736    31    38  0.277277  {0,3,0}     24    1
125   749   188   189  0.372440  {0,2,0}     37    1
48    751   245   247  0.951608  {0,1,0}     25    1
107   755   166   175  0.522246  {1,1,0}     34    1
40    761    95    96  0.905470  {0,3,0}     29    1
82    765    66    93  0.391027  {1,1,0}     26    1
20    779   136   137  0.224947  {0,0,1}     26    0
31    810   133   135  0.299708  {0,1,0}     28    0
46    810    84    85  0.075715  {0,1,0}     35    1
66    821   122   124  0.759726  {1,0,0}     38    1
14    832    25    26  0.181487  {0,1,0}     24    0
99    836   194   242  0.529136  {1,1,0}     39    1
118   845    18    19  0.570727  {0,2,0}     26    0
111   845    24    26  0.551832  {0,3,0}     40    1
86    853   177   181  0.776866  {0,2,0}     37    1
116   862    42    43  0.042883  {1,0,0}     23    1
55    865    90    92  0.947285  {1,1,0}     34    1
74    881   147   148  0.054187  {0,2,0}     24    1
17    914   189   190  0.944610  {1,1,0}     29    0
22    928   136   137  0.782641  {0,3,0}     23    1
49    935   156   162  0.709288  {1,0,0}     30    1
76    937   159   160  0.024215  {0,2,0}     40    0
11    938   116   117  0.620434  {1,0,0}     29    1
81    939    39    52  0.438311  {0,2,0}     37    1
0     941   245   246  0.986205  {0,1,0}     33    0
