map EGL-G1-B
fac 5 10 {0,2,3,240,90}
hosp 2 {0,14}
n_ALS 6 1 {1:0,1:2,1:3,1:240,2:90}
n_BLS 18 1 {4:0,4:2,1:3,3:240,6:90}
n_CLS 9 0 {2:0,1:2,6:3}
      c_m  head  tail      c_af      c_d  c_tau  c_h
54     54    71    72  0.208713  {1,1,0}     22    1
73     58   149   150  0.382265  {1,0,0}     21    1
58    115   166   167  0.642266  {1,1,0}     40    1
40    163     2    14  0.515802  {0,2,0}     21    1
122   272   186   187  0.797526  {0,2,0}     26    1
85    274    65    92  0.452472  {1,3,0}     23    0
98    294   228   230  0.246358  {0,1,0}     23    1
36    388   240   241  0.852778  {0,3,0}     22    0
26    405   163   168  0.541463  {0,1,0}     29    0
16    421   190   192  0.931418  {0,1,0}     38    1
70    424    36    39  0.945164  {0,1,0}     22    0
67    438   173   181  0.808828  {0,0,1}     29    1
103   445   213   216  0.036573  {0,2,0}     36    1
30    489   156   162  0.911034  {1,1,0}     28    1
43    499    47    48  0.123294  {0,3,0}     39    0
45    499     8    33  0.199280  {1,2,0}     39    0
116   507   160   163  0.260865  {0,3,0}     23    0
31    512    59    71  0.653508  {1,0,0}     33    1
5     524    24    26  0.861073  {0,1,0}     21    1
63    527   108   109  0.895901  {1,1,0}     32    1
37    538   228   230  0.846989  {0,1,0}     34    1
111   540   123   124  0.738257  {0,3,0}     32    1
96    545   246   247  0.964094  {0,3,0}     29    1
28    553   121   123  0.065944  {0,1,0}     31    0
86    563   158   159  0.385526  {0,1,0}     37    1
68    588    48    57  0.603875  {0,2,0}     24    0
18    595   127   128  0.997637  {0,3,0}     32    1
46    600   134   146  0.074396  {1,1,0}     20    1
59    630   152   153  0.554790  {0,3,0}     36    0
78    647    42    43  0.996850  {0,2,0}     39    1
19    657   155   161  0.219760  {0,2,0}     24    1
121   660   147   148  0.783357  {0,1,0}     27    1
2     661   158   160  0.493302  {1,1,0}     36    1
101   668   173   181  0.564686  {0,3,0}     23    1
92    672   117   118  0.917327  {0,0,1}     32    1
95    678    10    41  0.381757  {0,1,0}     31    1
62    683   206   207  0.380168  {1,1,0}     35    1
109   690   225   227  0.478939  {0,2,0}     31    0
42    705   178   179  0.058537  {1,0,0}     24    1
1     707   212   218  0.180190  {0,1,0}     27    0
100   709   225   227  0.643120  {0,1,0}     21    0
22    711   129   136  0.208188  {0,1,0}     40    1
57    716   151   154  0.244719  {0,2,0}     33    1
114   723    80    88  0.805890  {0,1,0}     40    0
66    726   225   227  0.804017  {0,1,1}     28    0
10    730    86    87  0.944241  {1,0,0}     40    1
119   736    82    83  0.774735  {0,1,0}     28    1
125   745   116   120  0.097992  {0,1,1}     35    1
69    747   215   216  0.695133  {1,0,0}     40    1
107   758   226   231  0.861473  {0,2,0}     23    1
72    759   116   117  0.420054  {0,2,0}     40    1
82    763   125   149  0.246110  {1,1,0}     21    1
99    771   115   122  0.485208  {0,1,1}     21    1
17    776    58    59  0.746599  {0,3,0}     21    0
94    779   119   169  0.136865  {0,0,1}     21    1
127   786    23   149  0.860914  {1,0,0}     25    1
105   800    98   130  0.546907  {0,2,0}     30    1
76    803    96    97  0.854362  {1,1,0}     31    1
120   805    95    97  0.378720  {0,0,1}     23    0
6     830    16    17  0.382762  {0,1,0}     38    0
117   830   176   180  0.365319  {0,1,1}     29    0
47    839   134   146  0.760316  {1,0,0}     29    1
38    844     9    34  0.029556  {1,1,0}     24    1
81    856   129   130  0.818131  {0,3,0}     29    0
33    861   171   172  0.028452  {0,1,0}     29    0
0     862   158   160  0.092831  {0,2,0}     33    1
9     866   165   174  0.684726  {0,2,0}     24    0
65    867   164   165  0.648864  {0,2,0}     36    0
35    874     5     6  0.882233  {0,3,0}     34    0
15    877   212   243  0.413484  {0,1,0}     30    0
13    882   111   112  0.848004  {0,1,0}     30    1
104   898    92    93  0.494323  {0,1,0}     37    1
3     904    40    41  0.235132  {0,3,0}     27    1
84    906   228   230  0.548356  {1,1,0}     23    1
102   932   242   245  0.752283  {0,1,0}     39    1
75    935    50    52  0.591174  {0,3,0}     28    0
64    946   120   154  0.375831  {1,0,0}     34    0
106   952   155   161  0.607071  {1,2,0}     36    1
20    952    40    41  0.030588  {0,2,0}     23    1
34    954    66    68  0.205196  {0,0,1}     24    0
89    957     7     8  0.449911  {0,1,0}     34    1
21    971   101   110  0.662123  {1,1,0}     38    1
118   976    73    74  0.542173  {1,0,0}     37    1
112   978   111   112  0.065790  {0,1,0}     33    1
115   978    28    29  0.114706  {1,1,0}     30    1
27    987    18    20  0.077835  {1,1,0}     40    1
97    988     3    15  0.130614  {1,0,0}     20    1
93   1002    61    62  0.636046  {0,0,1}     20    1
126  1010   105   117  0.040826  {1,0,0}     31    1
39   1011   185   186  0.913415  {0,0,1}     30    1
123  1029    46    47  0.343197  {0,1,0}     36    1
12   1032    98   130  0.536713  {0,2,0}     34    0
29   1073     8     9  0.995179  {0,1,0}     29    1
11   1097   238   239  0.724277  {0,1,0}     39    1
7    1099    68    69  0.808053  {1,0,0}     26    1
91   1110   207   209  0.106756  {0,1,0}     35    1
49   1112   105   107  0.994665  {0,1,0}     40    1
79   1126    79    80  0.432563  {0,3,0}     35    0
87   1136     3     4  0.730845  {1,1,0}     31    1
25   1144    10    11  0.145267  {1,0,0}     28    1
110  1145   151   152  0.955028  {0,1,0}     37    0
108  1146   189   190  0.378987  {0,1,1}     33    1
53   1149   228   229  0.224766  {0,3,0}     40    1
56   1155    69    78  0.846924  {1,0,0}     21    1
44   1155    50    51  0.357589  {1,0,0}     22    1
113  1169     6     7  0.396414  {0,1,0}     32    0
52   1176   173   181  0.435849  {0,3,0}     30    0
4    1190   167   175  0.158051  {0,3,0}     33    0
61   1194    23   149  0.532614  {0,1,0}     29    0
48   1203   176   179  0.475114  {0,1,0}     26    1
50   1224   110   113  0.864407  {0,3,0}     40    0
23   1225   210   212  0.134419  {1,1,0}     24    1
8    1233     4     5  0.933443  {1,0,0}     38    1
124  1233   140   141  0.694352  {1,1,0}     21    1
74   1245    18    19  0.419034  {0,1,0}     21    0
60   1251    97   126  0.627406  {1,1,0}     26    1
51   1261    36    39  0.428722  {0,1,0}     25    1
55   1265   116   120  0.497946  {0,2,0}     26    0
24   1315   119   161  0.569185  {0,2,0}     37    0
90   1323   225   226  0.347147  {0,1,1}     39    0
14   1337    42    43  0.779969  {1,1,0}     24    1
41   1342   178   179  0.569869  {0,2,0}     31    1
32   1348    69    78  0.490375  {0,1,0}     22    1
71   1371   144   145  0.224197  {0,3,0}     29    1
77   1391    10    41  0.964126  {0,1,0}     21    1
83   1394   105   107  0.678780  {0,2,0}     22    0
88   1408    37    74  0.277613  {0,1,0}     34    0
80   1424    51    52  0.734393  {0,2,0}     20    1
