map EGL-G2-A
fac 5 10 {0,125,151,73,152}
hosp 3 {0,33,36}
n_ALS 7 1 {1:0,1:125,2:151,3:152}
n_BLS 21 1 {7:0,3:125,4:151,4:73,3:152}
n_CLS 7 0 {2:125,1:151,2:73,2:152}
      c_m  head  tail      c_af      c_d  c_tau  c_h
103     8    92    93  0.002743  {1,1,0}     36    1
43     73   113   114  0.057743  {1,0,0}     40    1
6      85   145   146  0.498196  {0,1,1}     22    0
16     87   175   177  0.774596  {1,1,0}     35    1
117   125   116   117  0.848873  {0,2,0}     29    1
81    126    23    87  0.775893  {0,3,0}     29    1
35    130    47    64  0.944228  {0,3,0}     39    1
5     163   175   176  0.506718  {1,0,0}     24    1
13    176   131   132  0.188829  {0,2,0}     22    0
66    199     9    10  0.491805  {0,1,0}     36    0
59    227    47    48  0.551182  {0,1,1}     29    1
122   289    31    32  0.110180  {0,2,0}     22    1
48    333     5     6  0.236775  {1,1,0}     28    1
100   334   210   215  0.960246  {0,1,0}     32    1
83    384   168   176  0.392071  {0,1,0}     20    1
57    391     9    10  0.696278  {0,1,0}     28    1
39    421    26    28  0.240879  {0,0,1}     36    1
94    425    29    30  0.960620  {1,2,0}     24    1
40    431    92    93  0.628926  {1,1,0}     26    1
74    442    39    40  0.490298  {0,3,0}     24    1
75    473   108   109  0.934658  {0,0,1}     20    1
33    477   136   146  0.612161  {0,3,0}     25    1
10    498   196   197  0.752198  {0,3,0}     25    0
4     513   236   238  0.003700  {1,0,0}     38    1
112   542   231   232  0.807207  {0,1,1}     23    0
36    545   133   135  0.585802  {0,2,0}     32    1
22    557   219   223  0.909912  {0,1,0}     38    0
42    576    69    70  0.844112  {0,2,0}     37    0
73    579    32    33  0.283639  {1,0,0}     40    1
7     582   206   207  0.093736  {1,1,0}     20    1
111   586   244   245  0.497005  {0,1,0}     33    0
123   596   174   189  0.202579  {0,1,0}     25    0
65    614    43    46  0.318203  {0,2,0}     38    0
53    623    47    48  0.690456  {1,0,0}     24    1
15    630     9    10  0.992959  {1,1,0}     24    1
3     635    51    52  0.831521  {1,1,0}     20    1
104   637   157   161  0.038259  {0,1,0}     33    0
70    643     4     5  0.367950  {0,1,0}     35    0
97    644   206   207  0.483781  {0,1,0}     39    0
105   649    97   115  0.764846  {1,0,0}     40    0
108   650    72    73  0.494274  {1,1,0}     24    1
63    652    87    88  0.591400  {1,0,0}     33    1
107   659    82    85  0.993311  {0,1,0}     38    0
91    664    51    52  0.553920  {0,1,0}     38    1
80    673   203   204  0.745762  {0,2,0}     29    0
69    681    54    55  0.411092  {0,2,0}     34    0
27    689    66    67  0.259916  {0,2,0}     28    1
52    694    95    99  0.869107  {0,2,0}     20    0
120   704   250   251  0.010249  {0,3,0}     39    0
9     716     7     8  0.963043  {1,1,0}     23    1
109   719    62    63  0.587384  {1,1,0}     30    1
54    727   135   147  0.515423  {1,1,0}     30    1
86    736   113   115  0.080782  {0,2,0}     29    1
77    743   194   242  0.279346  {0,2,0}     40    0
84    747    53    55  0.485662  {0,0,1}     23    1
34    756    39    40  0.975677  {0,1,0}     37    0
71    764    46    47  0.832633  {1,1,0}     37    1
72    780    76    77  0.699583  {0,1,0}     37    1
56    785    74    75  0.335126  {0,1,0}     30    0
24    786    54    55  0.888106  {1,0,0}     35    1
20    793    76    78  0.068990  {0,0,1}     39    0
87    794   184   185  0.339963  {0,1,0}     37    1
126   796   175   177  0.785364  {0,2,0}     40    0
96    800   204   205  0.961552  {0,2,0}     36    1
121   819   142   143  0.999826  {0,1,0}     22    1
78    819     4    22  0.222654  {0,3,0}     33    1
29    835    95    96  0.697620  {0,2,0}     24    1
92    838     1    12  0.895057  {1,1,0}     23    1
38    854   236   237  0.979569  {0,2,0}     40    0
82    855   170   174  0.646857  {0,1,1}     32    1
89    857   208   210  0.027871  {1,3,0}     29    1
18    895    85   101  0.157215  {1,0,0}     32    1
26    906    81    89  0.577403  {1,0,0}     30    1
106   908    37    75  0.668926  {0,1,1}     33    0
67    914   249   252  0.462128  {0,1,0}     21    1
30    920    40    41  0.391034  {0,1,0}     22    1
98    920   155   156  0.458190  {0,2,0}     35    0
28    923    20    21  0.497169  {0,3,0}     33    1
47    928    40    41  0.429685  {1,1,0}     39    1
127   940   250   251  0.562920  {0,1,0}     23    0
32    941    70    71  0.092153  {1,0,0}     39    1
23    941    99   132  0.852517  {1,1,0}     36    1
11    960   123   124  0.678514  {0,1,0}     36    0
124   975   248   249  0.208234  {0,2,0}     29    1
119   978     3     4  0.862345  {0,3,0}     34    0
95   1005    18    20  0.941009  {0,2,0}     30    0
118  1006   103   111  0.139598  {0,2,0}     26    1
31   1013   218   250  0.800328  {1,1,0}     39    1
17   1042   113   115  0.204055  {1,0,0}     40    1
93   1044   249   250  0.612711  {0,0,1}     36    0
99   1051   120   162  0.749176  {1,1,0}     29    1
110  1053    97   115  0.802177  {1,0,0}     20    1
49   1055   221   222  0.031148  {0,3,0}     21    1
19   1067   105   107  0.355515  {0,1,1}     26    1
12   1067     9    34  0.355411  {0,1,0}     40    0
68   1074   188   189  0.634553  {0,2,0}     24    1
62   1079   227   233  0.917138  {0,2,0}     32    1
14   1080   128   139  0.300065  {0,2,0}     29    1
101  1086   251   252  0.486456  {0,3,0}     20    1
88   1088    59    60  0.377881  {0,1,0}     29    1
50   1093   174   183  0.119717  {1,0,0}     24    1
61   1107   240   241  0.090527  {0,2,0}     29    0
45   1110   213   215  0.453205  {0,0,1}     24    1
44   1113   210   211  0.065461  {1,0,0}     25    1
0    1124   125   150  0.486808  {0,1,0}     40    0
60   1135    99   131  0.843573  {1,1,0}     33    1
125  1162   163   168  0.127729  {0,0,1}     36    1
1    1164     8     9  0.276921  {0,1,0}     20    0
41   1166   225   226  0.875411  {0,1,0}     33    0
114  1174   163   168  0.931765  {0,1,0}     24    0
113  1176    99   100  0.783202  {0,3,0}     22    1
64   1177    39    73  0.161330  {0,2,0}     26    0
25   1182   127   128  0.466120  {0,0,1}     31    1
37   1210   177   181  0.050977  {0,1,0}     20    0
90   1212    32    33  0.137486  {0,2,0}     20    1
76   1212   188   189  0.176475  {0,3,0}     21    0
8    1225     5    26  0.885355  {0,1,0}     22    1
51   1251   248   249  0.885978  {0,1,0}     39    0
21   1258    90    91  0.459754  {0,2,0}     37    0
85   1265   244   253  0.191239  {0,0,1}     32    0
55   1284   133   134  0.553959  {0,3,0}     21    1
115  1310    20    21  0.878581  {0,2,0}     34    1
116  1324   216   217  0.156307  {0,1,0}     35    0
58   1332   203   204  0.612810  {0,1,0}     30    1
79   1356   105   106  0.144648  {1,0,0}     33    1
102  1369   115   116  0.647557  {0,1,0}     38    0
2    1382     9    34  0.955171  {0,2,0}     26    1
46   1414   140   142  0.724105  {1,1,0}     35    1
