map EGL-G1-A
fac 5 10 {0,243,222,35,223}
hosp 1 {0}
n_ALS 5 1 {1:0,2:222,2:223}
n_BLS 22 1 {2:0,5:243,7:222,3:35,5:223}
n_CLS 9 0 {3:0,1:243,1:222,3:35,1:223}
      c_m  head  tail      c_af      c_d  c_tau  c_h
98      9    80    88  0.516965  {0,2,0}     39    0
82      9   232   234  0.144017  {0,2,0}     39    0
78     11   176   179  0.101605  {1,1,0}     31    1
50     23   222   225  0.376660  {0,2,0}     40    1
123    52     8    33  0.819929  {1,0,0}     24    1
79    171    46    47  0.471121  {0,2,0}     31    0
15    199   192   193  0.579889  {1,1,0}     22    1
40    210    49    50  0.545403  {0,1,0}     29    0
23    236    16    18  0.230794  {1,1,0}     29    1
94    249   178   183  0.250396  {0,1,0}     35    0
121   293    54    58  0.302057  {1,0,0}     26    1
62    332    16    18  0.955051  {0,2,0}     34    1
112   377    23    86  0.445403  {0,2,0}     28    0
68    383    94    98  0.042519  {1,0,0}     26    1
109   419   112   114  0.651066  {0,3,0}     32    1
100   420   156   160  0.867957  {0,2,0}     34    0
39    462   197   198  0.489731  {0,1,1}     27    1
55    465   161   162  0.149810  {0,3,0}     36    1
26    466    18    19  0.733501  {1,0,0}     33    1
67    470   204   205  0.921571  {0,2,0}     24    0
33    484    69    78  0.458157  {1,1,0}     40    1
116   503   225   248  0.967932  {1,0,0}     29    1
45    507    77    81  0.851947  {0,1,1}     21    1
28    507   246   247  0.799741  {0,3,0}     36    0
127   508   207   208  0.744474  {0,1,0}     20    1
32    533     9    10  0.069277  {0,0,1}     38    1
124   544    39    52  0.783797  {0,3,0}     39    1
29    552   123   124  0.552576  {0,2,0}     29    1
54    567    61    62  0.211802  {1,1,0}     32    1
125   588    23   170  0.826766  {0,3,0}     30    1
47    596     4    22  0.234959  {1,1,0}     36    0
99    601   128   129  0.433196  {0,2,0}     22    0
86    608    45    64  0.439308  {0,1,0}     25    1
65    612    32    33  0.165827  {0,2,0}     30    1
2     616    57    61  0.394799  {0,1,1}     30    0
57    619   207   209  0.073277  {0,3,0}     26    1
92    629   125   149  0.095517  {0,1,0}     27    0
80    638   122   123  0.422727  {0,1,0}     21    0
104   642   212   218  0.627999  {0,0,1}     28    1
10    656   238   239  0.053281  {0,1,0}     22    1
75    658   137   138  0.851012  {0,2,0}     24    1
