map EGL-G2-D
fac 5 10 {0,36,103,92,98}
hosp 2 {0,73}
n_ALS 6 1 {3:0,1:92,2:98}
n_BLS 16 1 {4:0,3:36,3:103,4:92,2:98}
n_CLS 10 0 {2:0,3:36,3:103,2:92}
      c_m  head  tail      c_af      c_d  c_tau  c_h
119    11    68    69  0.201627  {0,2,0}     37    1
28     32    53    55  0.476047  {0,3,0}     21    0
4      34   103   104  0.474487  {0,3,0}     27    1
92    134   115   116  0.140246  {0,2,0}     23    1
95    183   190   192  0.538318  {0,0,1}     26    1
71    198    67    69  0.360055  {0,1,0}     32    1
5     252   193   246  0.600276  {0,1,0}     34    0
20    291   136   137  0.456236  {0,1,0}     23    0
102   300   181   182  0.538615  {1,0,0}     21    1
33    302   131   132  0.566893  {0,3,0}     25    1
46    321   190   192  0.292035  {1,0,0}     24    1
69    337   146   147  0.693649  {0,1,1}     27    1
112   361    27    28  0.512264  {0,2,0}     29    1
38    391   226   251  0.556928  {0,1,0}     33    0
116   402    49    56  0.035489  {1,3,0}     38    1
74    423    95    96  0.086351  {1,0,0}     28    1
13    429    37    75  0.559125  {0,2,0}     21    1
70    440    66    93  0.924427  {1,1,0}     22    1
48    441    14    15  0.339491  {0,2,0}     38    1
75    472   150   151  0.493890  {1,1,0}     27    1
16    476   192   193  0.652518  {0,0,1}     28    1
121   502    95    96  0.878623  {0,1,0}     36    1
44    508   175   176  0.539822  {1,0,0}     37    1
15    513   196   197  0.215200  {0,2,0}     40    0
110   514   101   102  0.899932  {0,3,0}     27    1
22    523   117   119  0.419969  {0,3,0}     36    1
14    532   129   130  0.281248  {1,0,0}     35    1
55    542    76    78  0.871034  {0,0,1}     30    1
82    560   139   140  0.169105  {0,3,0}     37    0
0     574     8     9  0.676823  {1,1,0}     21    1
106   585   248   249  0.489463  {0,3,0}     37    1
8     599    63    65  0.791857  {1,1,0}     38    1
54    606    98   127  0.530212  {0,1,0}     22    0
42    608   140   142  0.118268  {0,3,0}     31    0
97    621    30    33  0.174835  {0,1,0}     20    0
66    635    89    97  0.877762  {1,0,0}     34    1
109   636   245   246  0.327834  {0,2,0}     27    1
111   642    50    51  0.237311  {1,0,0}     34    1
108   643    20    21  0.443432  {1,2,0}     35    1
64    646   200   201  0.329240  {1,2,0}     30    1
85    655   193   194  0.656371  {0,3,0}     20    1
32    690   203   204  0.600811  {0,1,0}     33    1
87    690   116   123  0.495584  {1,0,0}     38    1
11    690   196   198  0.935581  {0,2,0}     35    1
103   703    89    97  0.374319  {0,2,0}     37    1
40    715    23    87  0.877388  {0,3,0}     28    1
9     715   249   250  0.703589  {0,1,0}     35    1
79    722    82    85  0.382159  {1,0,0}     23    1
93    726   122   124  0.178221  {0,2,0}     31    1
12    751    63    64  0.924319  {1,0,0}     36    1
45    752     2    14  0.057484  {1,0,0}     22    1
27    755   107   108  0.915349  {0,2,0}     20    0
124   757    30    33  0.624539  {0,2,0}     24    1
26    760    58    59  0.241088  {1,1,0}     24    1
84    762   143   145  0.061327  {0,0,1}     21    0
65    763   201   202  0.968774  {0,2,0}     28    0
113   769    79    80  0.498626  {0,3,0}     40    0
59    780   109   110  0.984677  {0,2,0}     36    0
123   781    10    11  0.265534  {0,3,0}     33    0
3     782   208   210  0.366812  {0,1,1}     31    1
78    786    38    40  0.629749  {0,3,0}     24    1
29    787   196   198  0.094704  {0,2,0}     33    1
17    791   222   223  0.618857  {0,0,1}     29    1
77    792   128   139  0.349296  {0,3,0}     20    1
81    794   154   157  0.076639  {1,1,0}     35    1
2     795    39    52  0.616148  {0,1,0}     34    1
115   799    29    31  0.146619  {0,2,0}     23    0
31    802   239   240  0.059742  {1,1,0}     29    1
