map EGL-G1-E
fac 5 10 {0,46,102,209,243}
hosp 1 {0}
n_ALS 5 1 {2:0,1:102,2:243}
n_BLS 17 1 {2:0,3:46,6:102,6:243}
n_CLS 6 0 {2:46,3:102,1:243}
      c_m  head  tail      c_af      c_d  c_tau  c_h
8       2   155   156  0.405524  {0,1,1}     33    0
98     18    60    67  0.569226  {0,1,0}     32    1
19     31   198   199  0.146393  {0,1,0}     27    1
116    42   165   174  0.598760  {0,2,0}     29    1
47     48   155   156  0.699171  {0,2,0}     21    1
1      51   105   117  0.866401  {1,0,0}     37    0
80     81   153   156  0.484972  {0,3,0}     37    1
112   106   202   204  0.984372  {0,2,0}     38    1
64    124   237   240  0.407668  {1,0,0}     24    1
40    190   184   185  0.043035  {0,2,0}     39    1
31    202    69    78  0.303662  {1,0,0}     27    1
38    207    36    37  0.478936  {0,1,0}     33    0
55    211   225   226  0.743133  {0,3,0}     21    1
95    221    83    85  0.613579  {0,1,1}     36    1
85    340   150   152  0.314193  {0,2,0}     38    1
42    365   142   143  0.973232  {0,1,0}     28    1
50    415    10    41  0.766296  {0,1,0}     28    1
60    442    18    19  0.244104  {0,0,1}     20    1
96    443    42    43  0.280547  {0,1,0}     26    1
20    471   210   212  0.502443  {1,1,0}     39    1
87    475    47    64  0.438473  {0,1,0}     23    1
7     480   198   199  0.820419  {0,0,1}     27    1
0     500   114   115  0.642408  {1,1,0}     23    1
110   501   223   224  0.665453  {1,2,0}     27    1
24    507    18    19  0.488932  {1,2,0}     38    1
113   509   225   248  0.743106  {0,1,0}     20    0
33    519   234   235  0.064795  {0,1,0}     20    0
91    539   219   220  0.034690  {0,1,0}     23    1
30    541   138   139  0.256952  {0,2,0}     20    1
32    557   122   123  0.515733  {1,0,0}     31    1
109   558   163   164  0.370277  {0,2,0}     22    0
70    561   202   204  0.972809  {0,1,1}     24    1
92    567    89    91  0.747683  {1,1,0}     40    1
3     573   193   194  0.256723  {0,2,0}     30    0
48    594    80    81  0.356287  {0,2,0}     24    1
82    597   202   203  0.779269  {0,1,0}     32    1
29    597    91    92  0.546575  {1,0,0}     38    1
62    612    29    31  0.790509  {0,2,0}     25    1
54    620   166   167  0.213843  {0,2,0}     27    0
39    630    27    30  0.950778  {0,2,0}     34    1
93    634   151   154  0.115191  {1,1,0}     32    1
118   642   158   159  0.269097  {1,0,0}     38    1
89    642    50    51  0.650696  {0,3,0}     29    1
4     643   162   166  0.421897  {1,1,0}     29    1
79    644    65    66  0.610096  {1,1,0}     34    0
44    656   160   163  0.405268  {1,0,0}     24    1
59    674   157   159  0.452507  {0,2,0}     33    1
41    681   111   112  0.589537  {0,1,0}     21    0
15    682   158   159  0.800466  {0,1,1}     31    0
56    697   112   114  0.711142  {1,1,0}     25    1
18    722    47    48  0.913025  {0,2,0}     20    0
74    731    88    89  0.979692  {0,2,0}     29    1
100   741    14    15  0.350304  {0,1,0}     32    0
73    751    48    49  0.430420  {1,0,0}     40    0
126   754   189   190  0.198308  {0,1,0}     32    1
117   762    86    87  0.624730  {0,3,0}     28    1
125   766   115   116  0.177403  {0,1,0}     39    1
106   770   185   192  0.813828  {0,1,0}     39    1
90    776   145   146  0.230236  {0,1,0}     22    1
9     786    80    88  0.773639  {1,0,0}     20    1
6     790    43    46  0.175320  {0,2,0}     25    0
101   790   219   220  0.008052  {0,1,0}     25    1
35    792   162   167  0.771739  {0,2,0}     34    1
57    800    12    13  0.375220  {1,1,0}     39    1
119   804   188   189  0.191130  {0,2,0}     26    1
69    806   178   182  0.752809  {1,0,0}     23    1
22    807    43    45  0.646734  {0,1,0}     20    1
103   810   153   157  0.939326  {1,1,0}     24    1
77    814   105   107  0.790640  {0,1,0}     36    0
51    814     8     9  0.592030  {0,3,0}     25    1
58    817   162   166  0.738460  {0,1,0}     34    0
14    838   232   233  0.511638  {1,1,0}     39    0
