map EGL-G1-C
fac 5 10 {0,86,90,243,85}
hosp 1 {0}
n_ALS 5 1 {1:0,3:86,1:243}
n_BLS 18 1 {2:0,5:86,3:90,4:243,4:85}
n_CLS 5 0 {2:0,1:243,2:85}
      c_m  head  tail      c_af      c_d  c_tau  c_h
59      1   102   110  0.418530  {0,1,0}     28    1
101     4    94    95  0.958192  {0,3,0}     33    0
61     14   103   113  0.796545  {0,2,0}     36    1
100    21    36    38  0.850853  {1,0,0}     35    1
78     48   176   180  0.024496  {1,0,0}     34    1
0      61    68    69  0.129306  {0,1,0}     20    1
109   102   140   149  0.931617  {1,1,0}     32    1
96    103   244   249  0.525494  {0,1,1}     28    0
53    125    68    79  0.603856  {0,3,0}     21    0
54    131     2    14  0.621483  {0,2,0}     23    0
7     192    50    51  0.766463  {0,2,0}     34    0
40    209   154   155  0.990899  {0,2,0}     40    1
39    223    68    69  0.222577  {0,2,0}     23    0
36    250    53    55  0.974486  {0,2,0}     26    1
86    266    14    15  0.323485  {0,0,1}     30    1
67    297    95    97  0.794628  {0,3,0}     35    1
115   306    69    78  0.106434  {0,3,0}     27    1
2     320    43    46  0.267669  {1,1,0}     32    1
71    327    41    51  0.605257  {0,2,0}     23    1
16    352    23    86  0.346692  {0,0,1}     31    1
44    361    23   149  0.969647  {0,1,0}     26    1
127   398   238   239  0.140550  {0,1,0}     37    1
41    405    27    28  0.167745  {1,0,0}     22    1
85    406    11    42  0.657411  {0,2,0}     21    1
47    413   162   167  0.532445  {1,0,0}     37    1
65    416    82    83  0.383722  {0,1,0}     26    0
60    457   114   115  0.274892  {0,1,0}     35    1
10    469   110   113  0.564989  {0,2,0}     23    0
8     513   118   119  0.293665  {0,0,1}     36    0
25    514   227   228  0.384539  {0,1,0}     26    0
89    517     1     2  0.206472  {0,1,0}     20    1
45    524    18    19  0.913060  {0,1,0}     28    1
102   526   119   161  0.242872  {0,1,0}     26    1
80    534   246   247  0.633172  {0,2,0}     22    1
79    542    65    92  0.578126  {1,1,0}     40    1
63    543   196   197  0.476323  {0,0,1}     39    0
83    552   102   103  0.344778  {1,0,0}     38    1
97    573   242   245  0.615893  {0,2,0}     22    0
57    595     6     7  0.408411  {0,3,0}     22    1
121   617    20    21  0.747967  {1,0,0}     27    1
92    619    77    81  0.422057  {0,3,0}     28    1
4     619   124   151  0.537372  {0,1,0}     37    0
23    620    70    72  0.200588  {0,2,0}     39    0
48    632   135   145  0.102861  {0,2,0}     22    1
51    647   186   187  0.911807  {0,0,1}     30    1
26    667   177   178  0.080282  {1,0,0}     28    1
125   670   153   156  0.286443  {0,1,1}     26    0
74    676   231   232  0.548323  {1,1,0}     22    1
62    682   198   200  0.126067  {0,1,0}     30    1
123   700   106   107  0.989905  {0,3,0}     32    1
77    700   169   170  0.594261  {0,3,0}     33    1
46    710    65    92  0.992772  {1,1,0}     36    1
18    720   142   144  0.551840  {0,3,0}     25    1
94    727   146   147  0.011972  {1,0,0}     40    0
21    736    51    52  0.764663  {0,2,0}     27    1
24    738    49    56  0.684116  {0,3,0}     28    1
52    741   119   169  0.565470  {1,1,0}     32    1
87    746   124   149  0.721845  {0,1,0}     27    0
37    753   144   147  0.404147  {0,3,0}     28    0
32    756   112   114  0.905565  {0,1,1}     36    1
38    772    54    58  0.465710  {0,1,0}     30    0
107   773     8    33  0.119070  {0,2,0}     38    1
118   780    23    86  0.432460  {0,1,1}     37    1
