map EGL-G2-D
fac 5 10 {0,9,139,76,37}
hosp 3 {0,117,211}
n_ALS 9 1 {4:0,2:139,3:37}
n_BLS 18 1 {4:0,4:9,5:139,2:76,3:37}
n_CLS 8 0 {1:0,2:9,1:139,4:37}
      c_m  head  tail      c_af      c_d  c_tau  c_h
57     74    90    92  0.671556  {1,1,0}     38    1
120   129    43    45  0.525701  {1,0,0}     35    1
27    138   107   108  0.944983  {0,1,0}     31    1
14    166   101   112  0.340951  {0,2,0}     38    1
87    226   205   208  0.436726  {0,2,0}     34    1
82    291    50    52  0.659353  {0,1,1}     33    1
121   294    49    56  0.786685  {1,1,0}     33    1
60    304    27    28  0.157325  {0,1,1}     28    1
69    308    93    94  0.005705  {0,1,0}     25    1
8     346   195   248  0.733143  {0,3,0}     40    1
36    359     5    26  0.216489  {1,0,0}     21    1
106   366    40    41  0.281741  {0,3,0}     35    0
11    373   222   223  0.150518  {1,0,0}     34    1
59    390   120   162  0.858854  {1,1,0}     28    1
46    404   174   189  0.482419  {1,0,0}     34    1
124   419   122   124  0.441989  {0,1,0}     35    1
91    437   121   122  0.815420  {0,1,0}     32    1
71    448    50    52  0.727303  {1,0,0}     25    1
0     449   139   140  0.796325  {0,1,1}     32    1
24    497   164   169  0.846688  {1,1,0}     20    1
34    516   179   183  0.266078  {1,1,0}     37    1
58    544    29    31  0.593059  {1,1,0}     25    1
116   556     3    15  0.985675  {0,1,0}     22    1
26    558    23   171  0.356775  {0,2,0}     30    1
16    561    94    95  0.666371  {1,0,0}     32    1
97    561   218   250  0.289120  {0,2,0}     33    1
127   564     5     6  0.067036  {0,1,0}     39    1
81    571   131   132  0.159372  {0,1,0}     32    1
9     576   106   118  0.445924  {0,1,0}     27    0
10    589   178   185  0.239619  {0,1,0}     38    0
29    592   177   180  0.965774  {0,1,0}     33    1
7     592   190   191  0.619472  {1,1,0}     36    1
112   593   125   152  0.257612  {0,2,0}     31    0
13    607    37    75  0.547899  {0,2,0}     40    1
