map EGL-G2-C
fac 5 10 {0,70,217,90,64}
hosp 1 {0}
n_ALS 6 1 {3:70,2:217,1:90}
n_BLS 24 1 {5:0,5:70,5:217,3:90,6:64}
n_CLS 8 0 {2:70,2:217,1:90,3:64}
      c_m  head  tail      c_af      c_d  c_tau  c_h
37      1    89    97  0.254483  {0,3,0}     37    1
29     70    34    41  0.479418  {1,1,0}     22    1
78     70    85   101  0.007518  {1,1,0}     25    1
58    142   225   228  0.588891  {0,1,0}     26    1
9     171    47    48  0.271733  {0,1,0}     37    0
110   193    35    36  0.762019  {1,0,0}     22    1
30    198   205   207  0.597672  {0,2,0}     22    1
47    214    74    75  0.687183  {1,1,0}     20    1
112   220   184   188  0.782917  {1,0,0}     24    1
39    231   244   245  0.196921  {0,3,0}     20    1
114   241    13    14  0.623386  {0,1,0}     39    0
14    293    72    73  0.667985  {1,1,0}     28    1
13    299   164   169  0.177889  {0,1,0}     40    0
43    304   161   165  0.268723  {0,2,0}     20    1
69    342   154   157  0.217576  {0,1,0}     33    0
32    361   126   127  0.077199  {0,3,0}     27    0
22    378   225   226  0.825377  {1,1,0}     34    1
20    396   112   113  0.647502  {1,1,0}     24    1
88    398   196   198  0.958628  {0,3,0}     22    1
94    402   164   165  0.886664  {0,1,1}     23    0
42    441    45    46  0.528131  {0,2,0}     25    1
28    484    55    56  0.970932  {1,1,0}     36    1
1     505   158   159  0.757908  {1,3,0}     27    0
96    518   231   232  0.720557  {0,1,0}     37    0
75    518   164   165  0.664587  {0,0,1}     34    1
27    530    31    38  0.143004  {0,1,0}     26    1
55    533   145   146  0.016944  {0,3,0}     24    1
104   538   156   157  0.636098  {1,1,0}     20    1
68    554    18    19  0.215958  {0,2,0}     36    1
97    592    82    83  0.493671  {0,1,1}     20    1
80    593     2     3  0.617298  {0,3,0}     22    1
21    596     9    34  0.572464  {0,1,0}     20    0
15    600     8    33  0.792446  {0,2,0}     25    0
118   617     6    27  0.794981  {0,2,0}     26    0
31    627   247   249  0.239313  {0,3,0}     36    1
44    653   130   131  0.746829  {0,0,1}     25    1
62    676   211   212  0.790811  {0,1,0}     21    0
53    685     7    30  0.307514  {0,1,0}     20    0
89    687   225   228  0.148927  {0,2,0}     36    0
36    687   175   176  0.535167  {0,2,0}     25    0
86    696    66    92  0.486068  {0,1,0}     33    1
107   697   128   139  0.590538  {0,1,0}     37    0
84    702    48    49  0.680487  {1,1,0}     28    1
2     704   250   251  0.007610  {1,1,0}     32    1
127   717    63    65  0.123555  {0,3,0}     30    1
51    718    53    55  0.750964  {0,3,0}     39    0
91    724    53    55  0.603245  {0,1,0}     32    1
82    725    34    41  0.163708  {0,2,0}     24    0
48    725   195   248  0.693632  {1,0,0}     31    1
24    739   137   138  0.262538  {1,0,0}     30    1
18    741     0     1  0.454872  {0,3,0}     40    1
57    751    46    47  0.314665  {1,1,0}     25    1
95    754   177   181  0.936383  {0,1,1}     38    0
73    759    79    80  0.853485  {1,1,0}     23    1
64    760    36    38  0.304268  {1,1,0}     26    1
5     763    36    38  0.696233  {0,2,0}     24    1
79    767    50    52  0.901922  {0,3,0}     38    1
111   770   203   204  0.504447  {0,2,0}     22    0
49    777   185   187  0.939146  {1,1,0}     21    1
12    779   122   124  0.383760  {1,0,0}     29    1
105   780    48    49  0.661123  {0,3,0}     37    1
