map EGL-G2-B
fac 5 10 {0,235,183,233,49}
hosp 2 {0,72}
n_ALS 5 1 {1:235,2:183,2:49}
n_BLS 19 1 {4:0,4:235,3:183,2:233,6:49}
n_CLS 9 0 {2:0,2:235,3:183,2:233}
      c_m  head  tail      c_af      c_d  c_tau  c_h
52     40   228   229  0.574689  {0,1,0}     32    0
43     44   109   110  0.776518  {0,0,1}     27    1
95     64    70    71  0.791746  {0,1,0}     24    0
78     77   140   141  0.367877  {1,0,0}     37    1
60    134   203   204  0.519503  {0,1,0}     22    1
33    148   228   230  0.259171  {1,0,0}     33    1
100   173    53    55  0.833172  {0,1,0}     34    1
51    301    95    96  0.442457  {0,2,0}     37    1
3     308   159   160  0.137073  {1,1,0}     40    1
108   334   226   227  0.269827  {0,3,0}     40    1
53    362   140   141  0.340138  {0,3,0}     21    1
34    379   239   244  0.400956  {1,0,0}     22    1
113   458    61    62  0.531490  {0,3,0}     28    0
112   489   166   167  0.791795  {0,2,0}     35    0
16    491   213   215  0.012469  {0,3,0}     25    1
120   496   152   155  0.038075  {0,0,1}     37    0
38    552   157   163  0.118663  {0,1,0}     39    0
72    563    36    37  0.433631  {1,0,0}     37    1
107   569    56    57  0.718418  {0,2,0}     28    1
77    572    48    49  0.377971  {0,2,0}     33    1
15    604    10    11  0.338947  {0,1,0}     31    1
88    616    31    38  0.091201  {1,1,0}     28    1
7     618   123   124  0.729034  {0,1,0}     34    1
31    635    12    16  0.668128  {1,2,0}     37    1
117   639   161   164  0.367464  {0,2,0}     35    1
73    643   106   118  0.331180  {0,2,0}     21    1
89    649     1     2  0.198994  {1,0,0}     40    1
104   656   126   127  0.614527  {0,3,0}     30    1
82    656   251   254  0.571567  {0,1,0}     40    0
126   668   227   233  0.199643  {0,2,0}     39    0
11    673   159   161  0.819290  {0,3,0}     38    0
9     676    98   127  0.565498  {1,1,0}     30    1
36    676   113   114  0.976035  {0,2,0}     32    0
98    679   102   111  0.182445  {0,2,0}     22    1
121   689    48    49  0.306195  {0,2,0}     26    1
49    697    12    13  0.372843  {1,0,0}     27    0
76    700   164   169  0.071635  {1,0,0}     34    1
47    709    90    92  0.632405  {0,3,0}     35    0
12    716   253   254  0.612624  {0,1,0}     40    1
41    720    54    58  0.904214  {0,2,0}     31    0
57    724   150   151  0.354800  {0,1,0}     30    1
26    730   175   177  0.819222  {0,0,1}     39    1
25    734   203   204  0.017800  {0,1,1}     29    1
102   744    47    48  0.166827  {1,1,0}     25    1
64    748   197   199  0.866260  {0,1,0}     32    1
105   751   237   238  0.530903  {1,1,0}     40    1
32    758   119   120  0.305530  {0,2,0}     29    0
59    758    18    19  0.470400  {1,0,0}     29    1
79    770   246   247  0.480134  {0,3,0}     25    1
69    773    86    87  0.343839  {1,1,0}     30    1
122   783    72    73  0.291071  {0,3,0}     33    0
39    802   219   220  0.849108  {1,0,0}     33    1
1     804   170   174  0.523583  {0,3,0}     25    0
17    832   128   139  0.142781  {0,1,0}     27    0
48    855    21    35  0.988223  {0,1,0}     24    1
50    856   228   229  0.689603  {0,3,0}     38    0
86    876   175   177  0.377343  {0,1,0}     40    1
58    888   180   181  0.139826  {1,1,0}     37    1
106   897   102   103  0.630458  {0,2,0}     30    0
54    908    14    15  0.296354  {0,3,0}     27    1
65    913   132   133  0.166880  {0,2,0}     23    1
115   917     7    30  0.451391  {0,3,0}     24    1
81    923   252   253  0.575790  {0,2,0}     30    1
99    924     4     5  0.171215  {0,3,0}     27    1
92    934   236   238  0.874625  {0,2,0}     35    1
10    935   246   247  0.366402  {1,0,0}     26    1
28    939    39    52  0.290173  {0,1,0}     30    1
94    941    67    69  0.224882  {0,2,0}     32    1
4     949   252   253  0.762106  {0,3,0}     21    1
93    955    24    26  0.016207  {0,1,0}     27    1
80    960     3     4  0.130498  {0,3,0}     35    1
84    960    47    64  0.847766  {0,2,0}     35    1
97    967   226   251  0.134368  {1,2,0}     27    1
67    969   155   156  0.053461  {0,2,0}     32    1
63    972    91    92  0.991134  {1,0,0}     30    1
96    982   133   134  0.994154  {0,3,0}     37    1
40    991   172   173  0.689749  {0,0,1}     34    1
46   1000    54    55  0.465870  {0,1,0}     30    1
127  1012   112   113  0.623940  {1,2,0}     31    1
23   1012   243   245  0.598378  {1,0,0}     33    1
111  1014    91    92  0.054662  {1,1,0}     30    1
18   1015    50    53  0.884905  {0,2,0}     25    0
75   1020    35    36  0.088473  {0,1,0}     23    1
91   1031   153   154  0.154662  {0,1,1}     35    1
21   1035   195   248  0.540146  {1,3,0}     21    1
35   1047    55    56  0.605843  {0,0,1}     35    1
56   1057    78    82  0.070455  {0,0,1}     35    0
85   1059   117   118  0.471309  {1,1,0}     29    1
6    1059   162   163  0.145859  {0,1,0}     40    1
42   1088    68    69  0.000503  {0,1,0}     37    1
5    1101   227   229  0.893360  {0,0,1}     22    0
19   1101    37    75  0.652439  {0,3,0}     26    1
68   1114   128   139  0.157418  {0,2,0}     22    1
20   1147   121   155  0.854563  {0,1,1}     22    1
2    1158   167   168  0.917838  {0,1,0}     40    0
29   1160   132   133  0.920992  {0,1,0}     39    0
8    1164   162   163  0.338811  {0,3,0}     27    0
116  1165    97   112  0.542964  {1,1,0}     24    1
44   1173   140   142  0.927861  {1,0,0}     39    1
45   1177   178   179  0.320137  {0,1,0}     23    1
13   1177   198   199  0.092660  {0,2,0}     30    1
22   1178   158   159  0.453105  {0,2,0}     25    0
114  1182   158   159  0.656320  {0,1,0}     36    0
27   1184   226   229  0.853358  {0,1,0}     27    0
66   1193    30    33  0.005786  {1,1,0}     27    1
103  1210   159   160  0.177616  {0,3,0}     28    1
70   1219   213   215  0.055463  {0,2,0}     39    1
119  1230   215   221  0.173131  {0,3,0}     34    1
124  1236   197   200  0.962916  {0,3,0}     38    1
61   1242   220   221  0.727005  {0,1,1}     34    0
118  1242    81    82  0.241510  {0,1,0}     34    1
24   1251    99   100  0.789953  {0,1,0}     31    1
74   1252    66    92  0.009555  {0,2,0}     28    0
90   1261   175   177  0.536169  {0,2,0}     39    0
30   1273   206   207  0.927358  {0,0,1}     25    0
71   1295    84    86  0.567543  {0,0,1}     27    1
109  1307   128   129  0.740920  {1,0,0}     34    1
101  1311   237   238  0.846035  {1,1,0}     20    0
0    1313    71    72  0.297002  {0,1,0}     32    1
123  1314   164   165  0.664089  {1,1,0}     22    1
87   1333   176   177  0.456462  {0,1,0}     21    1
14   1357     1     2  0.614222  {0,2,0}     31    0
83   1377   226   251  0.609261  {1,0,0}     34    1
125  1377    11    42  0.218312  {0,1,0}     27    0
55   1396    23    87  0.213443  {1,0,0}     28    1
37   1422   213   215  0.892536  {0,3,0}     37    1
62   1437   231   232  0.877870  {0,3,0}     40    1
110  1438   216   218  0.886798  {0,1,1}     40    0
