map EGL-G1-E
fac 5 10 {0,72,218,160,128}
hosp 1 {0}
n_ALS 5 1 {1:0,1:218,3:160}
n_BLS 22 1 {8:0,4:72,4:218,4:160,2:128}
n_CLS 7 0 {1:0,1:72,2:218,3:128}
      c_m  head  tail      c_af      c_d  c_tau  c_h
95     21   226   227  0.500451  {0,3,0}     20    0
62     36   246   248  0.243105  {1,0,0}     24    1
39     58   141   142  0.843812  {0,1,0}     22    1
119    63    13    14  0.278779  {0,1,0}     35    1
94     67   191   194  0.550904  {0,1,0}     35    1
20     71   165   174  0.534417  {0,2,0}     27    1
110   102     4     5  0.570850  {0,0,1}     38    1
54    117    50    51  0.021281  {1,0,0}     20    1
71    140   160   164  0.615663  {1,1,0}     33    1
22    142    31    32  0.437031  {0,1,0}     34    1
2     179   100   111  0.034817  {0,0,1}     20    0
33    199     9    34  0.246096  {0,2,0}     33    0
32    213   188   189  0.257153  {0,2,0}     28    1
98    220   115   116  0.384755  {0,2,0}     31    0
7     233   140   149  0.490996  {0,2,0}     30    1
46    242    10    41  0.805465  {1,0,0}     22    1
51    263   238   240  0.123102  {1,0,0}     33    1
107   301   234   235  0.947730  {0,1,0}     40    0
61    322    53    54  0.866456  {0,2,0}     22    1
103   339   173   181  0.119106  {1,1,0}     21    1
99    347    56    57  0.369632  {0,3,0}     37    0
109   378   192   193  0.191157  {1,1,0}     22    1
104   390   101   102  0.715691  {0,2,0}     40    0
84    422    23   229  0.542377  {0,1,0}     36    1
125   423   151   152  0.339838  {0,1,0}     34    1
8     435   213   214  0.291037  {0,1,0}     20    1
24    457   158   159  0.670164  {0,3,0}     23    1
75    478    36    38  0.562534  {0,1,1}     29    0
85    504   231   236  0.753778  {0,3,0}     35    0
118   506   173   181  0.943214  {0,2,0}     36    1
13    512   127   128  0.339287  {0,1,0}     33    0
5     520   111   112  0.472456  {0,0,1}     21    1
91    520   115   116  0.621976  {0,2,0}     37    1
101   564   116   118  0.522146  {0,3,0}     29    1
31    573    39    52  0.367355  {0,3,0}     31    0
126   578    77    81  0.620562  {1,0,0}     21    1
79    588   163   168  0.608388  {1,1,0}     24    1
105   591    82    83  0.953553  {0,2,0}     25    1
112   604    31    32  0.819031  {0,2,0}     22    1
60    606   138   139  0.836901  {1,1,0}     28    1
124   614   141   142  0.118409  {0,1,0}     33    0
121   617    40    41  0.783927  {1,1,0}     26    1
52    627    83    85  0.149999  {0,2,0}     31    0
65    630    23   229  0.096155  {1,1,0}     33    1
21    643   103   113  0.273526  {0,2,0}     33    1
17    645     8    33  0.501243  {0,3,0}     32    0
111   660   160   164  0.173639  {0,2,0}     25    1
82    673   244   249  0.314722  {0,1,0}     29    1
14    678   129   136  0.988776  {0,1,0}     25    0
123   680    13    14  0.021455  {1,1,0}     32    1
25    684    59    71  0.574500  {0,1,0}     30    1
49    691    62    63  0.728390  {0,1,0}     25    1
26    694   198   199  0.504176  {0,1,1}     23    1
72    720    80    81  0.521156  {1,0,0}     23    1
43    730   165   177  0.526856  {1,0,0}     27    1
63    735    65    91  0.112334  {1,1,0}     40    1
92    746   140   149  0.327232  {1,2,0}     21    1
35    751    69    70  0.457882  {0,1,0}     28    1
100   752   119   161  0.357129  {0,2,0}     34    1
47    764   167   175  0.509072  {0,2,0}     22    1
29    782    51    52  0.894226  {0,2,0}     28    1
50    785   151   154  0.815266  {0,3,0}     32    1
83    821   158   159  0.087162  {1,0,0}     40    1
89    830    55    56  0.463907  {0,1,0}     32    1
11    830   151   154  0.256786  {0,3,0}     32    1
10    840    46    47  0.480143  {0,0,1}     36    0
36    846   222   223  0.129321  {1,0,0}     27    1
114   849   135   145  0.006155  {0,1,0}     34    1
116   854   176   179  0.503321  {0,1,0}     22    1
113   871   237   238  0.444425  {0,1,0}     20    1
48    875    27    30  0.232236  {1,1,0}     22    1
3     882   198   199  0.255090  {0,1,1}     36    0
6     884   226   231  0.815956  {0,2,0}     25    1
97    897   188   189  0.206715  {1,0,0}     20    1
28    911   138   139  0.024883  {0,1,0}     37    0
15    921    70    72  0.329436  {1,0,0}     25    1
40    948    73    74  0.521322  {0,2,0}     28    1
1     950     1    12  0.247349  {1,0,0}     34    1
34    954    49    50  0.902634  {1,0,0}     32    1
57    955    79    80  0.091542  {0,2,0}     22    1
27    956   101   110  0.881612  {0,2,0}     27    1
45    958    97   126  0.956872  {1,1,0}     22    1
88    965   204   209  0.646244  {0,2,0}     27    0
73    969   105   107  0.678853  {1,0,0}     29    1
70    979    59    60  0.354988  {1,0,0}     37    1
58    991   101   110  0.004177  {0,2,0}     38    1
12    992    37    74  0.474580  {0,0,1}     34    0
77   1001    36    38  0.739100  {0,2,0}     20    0
127  1010     0     1  0.510740  {0,2,0}     35    1
81   1040    91    92  0.357962  {0,2,0}     20    0
108  1051    98   130  0.176623  {0,1,0}     37    0
76   1058    94    95  0.144479  {0,3,0}     29    1
41   1059   171   172  0.032647  {1,1,0}     31    1
56   1060     3     4  0.693174  {0,3,0}     33    0
80   1075   108   109  0.258908  {1,0,0}     30    1
