map EGL-G2-A
fac 5 10 {0,168,6,242,246}
hosp 1 {0}
n_ALS 5 1 {2:0,1:168,1:6,1:246}
n_BLS 24 1 {3:0,4:168,9:6,4:242,4:246}
n_CLS 6 0 {3:168,1:242,2:246}
      c_m  head  tail      c_af      c_d  c_tau  c_h
106    43   156   157  0.840854  {0,0,1}     22    0
72     57    13    14  0.690277  {0,0,1}     29    1
23    126    36    39  0.819209  {1,0,0}     23    1
74    127   245   246  0.778125  {0,2,0}     36    0
4     134     1     2  0.541427  {0,1,0}     39    1
90    210     2     3  0.789506  {1,0,0}     29    1
81    212    59    72  0.450265  {0,2,0}     20    1
44    217   112   113  0.984456  {0,2,0}     37    0
39    239    27    28  0.962265  {0,3,0}     20    0
111   254    94    95  0.176218  {0,0,1}     31    1
8     271     5    23  0.788910  {1,0,0}     34    1
105   307     9    10  0.758541  {1,0,0}     32    1
27    336    22    24  0.639087  {0,1,1}     35    1
91    374    81    89  0.968382  {0,2,0}     28    1
34    386     2    14  0.241066  {0,1,0}     25    0
1     386   201   203  0.992506  {1,1,0}     29    1
38    399   157   161  0.630984  {0,2,0}     37    0
54    413     8     9  0.554836  {0,1,0}     25    0
110   414   205   207  0.300165  {0,3,0}     20    0
35    431   190   191  0.935546  {0,1,0}     23    0
63    436    27    28  0.541963  {0,2,0}     20    1
94    441   133   135  0.168731  {0,1,0}     21    0
58    446    50    53  0.298383  {0,3,0}     26    1
24    449   162   163  0.302464  {0,1,1}     21    1
16    515   161   165  0.110767  {1,0,0}     22    1
76    524    18    19  0.316190  {0,0,1}     21    1
125   527   248   249  0.320674  {0,1,0}     21    1
73    545   117   119  0.734473  {0,2,0}     39    0
61    549   253   254  0.670706  {0,3,0}     21    1
51    560     0     1  0.615949  {0,1,0}     24    0
118   565    91    96  0.190793  {0,2,0}     36    1
68    586   116   117  0.839374  {1,2,0}     23    1
5     594   136   146  0.872432  {0,0,1}     29    1
2     601    59    60  0.259133  {0,1,0}     31    1
126   604   170   174  0.835159  {1,1,0}     23    1
