map EGL-G2-C
fac 5 10 {0,46,193,22,66}
hosp 1 {0}
n_ALS 7 1 {4:0,2:46,1:193}
n_BLS 18 1 {2:0,2:46,1:193,5:22,8:66}
n_CLS 10 0 {2:0,2:46,1:193,5:22}
      c_m  head  tail      c_af      c_d  c_tau  c_h
4      33    93    94  0.925133  {0,3,0}     23    0
77     42   147   148  0.112722  {1,1,0}     29    1
14     50   239   244  0.637495  {0,1,0}     22    1
38     66   190   192  0.903589  {0,1,0}     29    1
95     91    83    84  0.702910  {0,2,0}     32    1
97    100     9    10  0.359800  {0,1,0}     28    1
72    132   105   106  0.836333  {1,0,0}     37    1
20    134   185   187  0.680743  {0,2,0}     26    0
127   135    39    73  0.316627  {0,0,1}     28    1
107   163   119   120  0.522192  {0,1,1}     31    0
96    179   247   248  0.199415  {0,3,0}     29    0
63    190   227   229  0.655748  {0,1,0}     22    1
117   247   186   188  0.312364  {0,1,0}     23    1
29    255    73    74  0.770398  {0,2,0}     35    1
51    281    32    34  0.729453  {0,1,0}     39    1
93    307   163   168  0.381930  {1,1,0}     34    1
15    312    18    20  0.980493  {1,1,0}     28    0
43    314   109   110  0.240064  {0,2,0}     24    0
35    338   190   192  0.981481  {1,3,0}     38    1
87    358   131   132  0.007541  {1,0,0}     23    1
27    375   240   242  0.985891  {1,0,0}     25    1
121   388    25    26  0.034923  {0,1,0}     30    0
17    409   132   133  0.916169  {1,0,0}     24    1
105   420    53    55  0.140742  {1,1,0}     39    1
54    436   179   180  0.912499  {0,3,0}     33    1
104   436   104   114  0.507175  {0,3,0}     34    1
74    460   136   146  0.503030  {0,1,0}     31    1
52    474   104   105  0.484442  {1,0,0}     37    1
92    494   103   104  0.211719  {1,0,0}     38    1
65    534   227   231  0.874462  {0,2,0}     28    0
58    538    58    59  0.396744  {0,1,1}     20    1
73    544    81    82  0.294342  {0,1,1}     20    1
47    548   132   133  0.577713  {0,0,1}     34    0
112   551   175   176  0.631817  {0,2,0}     25    0
90    577   117   119  0.452804  {1,0,0}     39    1
62    595    53    54  0.346489  {0,1,0}     27    0
3     600   124   125  0.814696  {0,0,1}     38    1
48    618   190   192  0.309806  {0,2,0}     34    0
23    627   145   148  0.483692  {1,0,0}     38    1
49    629    43    44  0.922355  {0,2,0}     27    1
64    634   204   206  0.777152  {1,2,0}     33    1
22    639    63    65  0.780587  {0,2,0}     27    1
30    640    28    29  0.651363  {1,0,0}     28    0
82    648    83    84  0.155380  {0,1,0}     38    1
6     649   197   199  0.951472  {0,2,0}     39    0
61    659   190   192  0.512523  {0,1,0}     36    0
78    663   121   122  0.797058  {1,0,0}     30    1
5     673   117   119  0.549025  {1,1,0}     38    1
34    686   168   176  0.471858  {0,2,0}     39    1
12    703    61    62  0.220705  {0,1,1}     28    1
66    708    81    89  0.653913  {0,2,0}     21    0
36    718   104   114  0.386914  {1,1,0}     29    1
13    740    14    15  0.709724  {0,1,1}     23    1
37    744   218   250  0.227019  {0,3,0}     32    0
53    748    27    28  0.941995  {0,3,0}     28    1
70    766    89    90  0.028463  {0,1,1}     21    0
101   769    99   132  0.420335  {1,0,0}     33    1
0     777    36    37  0.444044  {1,1,0}     30    1
123   784   166   167  0.870181  {0,2,0}     23    0
81    795    24    25  0.867171  {0,1,0}     31    1
26    797   120   170  0.001514  {0,1,1}     39    1
98    799    36    39  0.584614  {1,0,0}     36    1
41    809   223   224  0.960618  {0,0,1}     35    1
42    816   159   160  0.789402  {0,1,1}     40    0
25    831   154   157  0.518057  {0,3,0}     20    0
108   840    18    19  0.706531  {0,1,0}     36    0
59    841   206   207  0.322199  {0,1,1}     29    1
100   860    50    52  0.475044  {0,2,0}     27    1
106   864   191   195  0.456817  {0,2,0}     34    0
45    871     2     3  0.809292  {1,0,0}     40    1
102   875     3    23  0.114725  {1,0,0}     33    1
32    875   102   111  0.717961  {0,1,0}     40    1
124   876   195   196  0.106429  {0,2,0}     29    1
18    881    81    89  0.835897  {0,0,1}     21    1
19    886    20    21  0.424366  {1,3,0}     38    1
21    898   137   138  0.558364  {0,1,0}     37    0
60    899   140   141  0.512976  {0,2,0}     38    0
115   910   188   189  0.556773  {0,2,0}     34    1
1     917   212   213  0.253807  {1,0,0}     30    1
67    935   172   173  0.609728  {0,3,0}     21    0
126   944    48    49  0.496609  {0,1,0}     23    1
89    946   168   176  0.872506  {0,2,0}     29    0
16    950   152   155  0.175819  {0,3,0}     31    1
39    955    54    55  0.543914  {0,2,0}     29    1
91    955   120   162  0.390714  {1,0,0}     29    1
56    977    19    20  0.778219  {0,2,0}     37    1
94    993    79    80  0.418530  {1,1,0}     36    1
80   1014    63    64  0.129630  {1,1,0}     33    1
7    1023    97   115  0.493956  {1,1,0}     32    1
71   1037   225   226  0.247154  {0,1,0}     23    0
57   1040   123   124  0.424636  {0,3,0}     25    0
76   1041    81    82  0.721182  {0,2,0}     34    1
84   1052   116   123  0.210806  {0,2,0}     32    1
11   1052    63    65  0.696828  {1,1,0}     34    1
110  1070    19    20  0.007532  {1,1,0}     26    1
55   1072    43    46  0.951513  {1,1,0}     25    0
125  1125   166   167  0.655616  {1,1,0}     33    1
103  1137    81    82  0.888080  {0,1,0}     33    1
75   1145   206   207  0.200822  {1,1,0}     21    1
68   1149   202   209  0.586715  {0,1,0}     35    0
119  1150    14    15  0.114922  {1,0,0}     38    1
50   1167   157   163  0.228632  {1,0,0}     33    1
88   1179    97   112  0.100871  {0,3,0}     38    1
8    1182    78    82  0.112224  {1,1,0}     20    1
86   1186   153   154  0.551264  {0,1,0}     28    0
2    1188   234   235  0.997970  {0,1,1}     25    1
111  1190     7     8  0.905051  {0,3,0}     31    1
40   1197   227   229  0.955165  {0,2,0}     37    1
109  1202    50    52  0.867979  {0,3,0}     24    0
116  1209    13    14  0.812620  {1,0,0}     22    1
24   1211   225   228  0.625636  {0,3,0}     32    0
31   1217     9    10  0.526923  {1,0,0}     30    1
113  1226    26    28  0.238702  {0,2,0}     38    1
120  1251   124   125  0.931591  {0,1,0}     31    1
9    1267   142   143  0.607592  {1,1,0}     35    1
33   1281    23   171  0.251126  {0,2,0}     24    0
122  1297   120   162  0.451555  {0,1,1}     35    0
