map EGL-G2-C
fac 5 10 {0,163,200,123,3}
hosp 1 {0}
n_ALS 5 1 {2:200,1:123,2:3}
n_BLS 16 1 {3:0,1:163,6:200,4:123,2:3}
n_CLS 7 0 {5:0,1:163,1:123}
      c_m  head  tail      c_af      c_d  c_tau  c_h
93     33   122   123  0.923586  {0,2,0}     33    0
88     68    59    60  0.064983  {0,2,0}     24    0
71     83   166   175  0.138927  {0,1,0}     39    0
111   117    50    51  0.937816  {0,1,0}     33    1
2     122    43    45  0.110634  {1,1,0}     35    1
5     150   156   157  0.502369  {1,1,0}     27    1
70    166    66    67  0.383136  {0,1,1}     28    0
11    179     3    23  0.180328  {1,1,0}     28    1
68    219    74    76  0.286490  {0,1,0}     31    0
96    250    76    78  0.779093  {0,1,0}     34    0
95    266    83    84  0.467300  {0,2,0}     39    1
50    299   209   216  0.526942  {0,2,0}     34    1
29    340   179   183  0.858549  {1,0,0}     31    1
23    340   240   241  0.218995  {0,2,0}     26    0
17    418   111   114  0.119631  {0,1,1}     25    0
15    422    81    89  0.040437  {1,1,0}     23    1
80    446    23   237  0.650509  {0,1,0}     37    0
124   447    81    82  0.119302  {0,2,0}     20    0
78    479   208   209  0.330549  {0,3,0}     24    1
52    496    17    22  0.308362  {0,2,0}     40    1
62    521     8     9  0.454361  {0,2,0}     30    0
91    529    43    46  0.769101  {0,3,0}     34    1
90    534    10    11  0.082325  {0,2,0}     23    0
123   534    19    20  0.518701  {0,1,0}     24    1
47    548   120   170  0.811494  {0,1,0}     23    1
113   557   113   114  0.549932  {0,1,0}     28    0
100   563   152   153  0.363933  {0,2,0}     21    0
21    576   140   142  0.916401  {0,1,1}     32    0
107   582    26    28  0.111396  {0,1,0}     22    0
57    603   203   204  0.124735  {0,1,0}     27    1
116   605   159   161  0.746614  {0,1,0}     22    0
34    609    83    84  0.360902  {0,3,0}     34    1
24    614    23   237  0.147051  {0,2,0}     24    0
83    616   233   235  0.078312  {0,1,0}     21    0
127   624   175   176  0.827176  {0,2,0}     34    1
112   627   142   143  0.013039  {0,3,0}     23    1
126   656   240   242  0.908887  {0,2,0}     21    0
46    658   197   199  0.826839  {0,2,0}     33    1
10    666    23   237  0.145538  {1,0,0}     27    1
76    668   197   199  0.069688  {1,0,0}     24    1
40    673    27    28  0.150091  {0,1,0}     21    1
108   687   140   141  0.021983  {0,1,0}     27    1
115   690   131   132  0.307614  {1,0,0}     26    1
4     691    91    96  0.863005  {0,1,0}     20    1
66    699   240   241  0.898037  {0,1,0}     35    0
118   704   105   107  0.445343  {0,1,1}     22    1
58    722   178   185  0.471941  {0,2,0}     33    0
104   727   192   194  0.995729  {0,3,0}     35    0
87    727   119   120  0.556914  {0,1,0}     22    1
31    730    66    92  0.372736  {1,1,0}     20    1
89    739   216   217  0.467194  {0,0,1}     34    0
92    744    45    46  0.611565  {0,2,0}     22    1
103   751    59    72  0.966747  {0,0,1}     30    1
18    751   239   240  0.010623  {1,1,0}     33    1
53    765   139   140  0.528037  {0,2,0}     24    0
0     777   217   219  0.570298  {1,1,0}     34    1
73    794    43    46  0.486220  {0,2,0}     38    1
106   803   130   131  0.115666  {0,0,1}     22    0
94    809   105   106  0.832257  {0,1,0}     23    0
25    811    58    59  0.376800  {0,2,0}     31    0
64    815   129   130  0.466246  {0,2,0}     32    0
77    816   186   188  0.597154  {0,3,0}     35    1
48    822   163   168  0.201005  {0,3,0}     39    0
36    826    29    31  0.212025  {0,1,0}     28    1
49    839   181   182  0.388250  {1,1,0}     20    0
14    842   233   235  0.561121  {0,1,1}     29    0
51    843     3    15  0.515967  {0,2,0}     26    0
117   843    47    48  0.801410  {1,1,0}     33    1
3     848   233   234  0.044591  {0,2,0}     23    0
65    851   218   250  0.246791  {0,1,0}     27    0
85    851   128   129  0.378567  {1,1,0}     35    1
13    857   233   254  0.744504  {0,3,0}     34    1
114   859    70    71  0.734459  {1,0,0}     33    1
60    864    42    43  0.814070  {0,1,0}     35    1
67    871    47    48  0.074380  {0,3,0}     27    1
9     889    99   131  0.550157  {1,2,0}     32    1
44    899    15    17  0.838666  {0,1,0}     30    0
84    912   204   206  0.308669  {1,0,0}     28    1
97    926   125   150  0.353557  {0,3,0}     29    1
30    927    16    18  0.982618  {0,3,0}     25    1
69    929   162   163  0.838490  {0,1,1}     28    1
101   929   221   222  0.529576  {0,3,0}     20    0
33    958    36    39  0.424814  {0,3,0}     35    0
38    967   181   182  0.602955  {0,1,0}     23    1
54    972   166   178  0.235352  {1,0,0}     24    1
61    976   227   229  0.756483  {0,2,0}     39    1
120   976   126   127  0.660846  {0,1,0}     23    1
16    981    97   115  0.022596  {0,3,0}     21    1
82    984   115   116  0.658813  {1,3,0}     34    1
28    991     4     5  0.010315  {0,2,0}     40    1
102   997   143   144  0.536098  {1,0,0}     40    1
43   1008   157   161  0.650701  {0,2,0}     30    0
32   1016   171   172  0.062692  {0,1,1}     21    1
72   1017   196   197  0.948309  {0,1,0}     36    0
86   1026    15    17  0.681527  {0,1,1}     21    1
56   1027   163   168  0.821938  {1,0,0}     33    1
105  1028    62    63  0.356258  {0,2,0}     32    1
55   1030   253   254  0.158692  {0,3,0}     38    0
125  1034    27    28  0.236722  {1,1,0}     21    1
79   1048   249   250  0.924907  {0,3,0}     21    1
81   1056   125   152  0.392006  {0,1,1}     20    0
59   1061    76    78  0.038649  {0,3,0}     30    0
8    1078   143   144  0.699747  {0,0,1}     36    1
6    1080    81    82  0.335795  {1,1,0}     35    1
109  1082   178   185  0.576588  {0,1,1}     24    1
41   1095   125   126  0.648814  {0,1,0}     20    1
20   1121   140   142  0.417515  {0,2,0}     36    1
42   1121   209   216  0.704023  {0,1,1}     23    0
119  1123    82    83  0.119047  {1,1,0}     29    1
122  1128    98   127  0.778376  {1,0,0}     24    1
121  1131    19    20  0.658814  {1,0,0}     37    1
63   1135    89    90  0.679780  {0,0,1}     38    1
74   1159   226   227  0.642556  {1,1,0}     30    1
75   1165    56    57  0.117631  {0,2,0}     32    1
99   1211    43    46  0.618303  {1,0,0}     39    1
98   1212    61    65  0.843747  {0,2,0}     25    1
39   1215    63    65  0.305003  {0,1,0}     28    1
37   1275    19    20  0.629961  {0,1,0}     37    1
