map EGL-G2-D
fac 5 10 {0,53,223,50,104}
hosp 2 {0,92}
n_ALS 8 1 {3:0,2:53,3:104}
n_BLS 19 1 {4:0,5:53,1:223,5:50,4:104}
n_CLS 7 0 {2:53,4:223,1:104}
      c_m  head  tail      c_af      c_d  c_tau  c_h
56      3    69    80  0.521809  {0,3,0}     34    0
52     46   194   242  0.518672  {0,3,0}     29    0
120    97   153   154  0.264458  {1,0,0}     33    1
39    102   113   114  0.152156  {0,1,0}     26    0
58    112   201   202  0.983406  {0,0,1}     29    0
113   141    41    51  0.372204  {0,1,0}     25    0
126   174   138   139  0.264041  {1,3,0}     28    1
53    179   234   235  0.583434  {0,1,0}     26    1
77    181     0    21  0.522818  {1,0,0}     27    1
104   239   189   190  0.048824  {0,0,1}     31    1
89    274   235   236  0.904091  {0,0,1}     20    1
33    276   141   150  0.073620  {0,1,0}     37    1
63    299   162   163  0.576147  {1,0,0}     22    1
59    305   116   117  0.612941  {0,2,0}     20    1
110   349   116   123  0.012682  {0,3,0}     23    0
83    356    43    46  0.328199  {0,2,0}     20    0
20    373   201   202  0.385240  {0,2,0}     38    0
94    382   153   154  0.431065  {0,2,0}     37    1
112   400   204   206  0.084223  {0,1,0}     28    1
100   412     9    34  0.665736  {1,0,0}     28    1
27    454   161   164  0.880728  {0,2,0}     25    0
26    470    50    51  0.630725  {0,2,0}     27    0
95    485    96    98  0.498003  {0,3,0}     32    1
18    492    27    28  0.871645  {0,1,0}     28    0
41    494    40    41  0.193110  {0,2,0}     30    1
87    496   244   253  0.115986  {0,1,0}     27    1
17    497   197   200  0.657000  {0,1,0}     37    1
68    502    97   115  0.396733  {0,0,1}     39    1
38    514   236   237  0.006982  {1,1,0}     40    1
88    542   194   242  0.264599  {0,2,0}     26    0
0     543    24    26  0.603904  {0,0,1}     39    0
84    554    46    47  0.941586  {0,3,0}     40    0
21    556   185   187  0.725226  {0,2,0}     33    0
75    570    19    25  0.563505  {0,1,1}     22    1
3     581    55    56  0.298731  {1,1,0}     35    1
114   607   174   183  0.174665  {1,1,0}     22    0
119   612    11    42  0.924310  {0,0,1}     34    0
2     614    36    39  0.701805  {0,1,0}     29    1
66    615    41    51  0.470333  {0,1,0}     40    1
115   616   150   151  0.300396  {1,0,0}     23    1
6     631    18    20  0.399609  {0,3,0}     36    0
64    643   151   153  0.097274  {0,3,0}     27    0
105   660   236   237  0.456234  {1,0,0}     39    1
67    661    98   127  0.586388  {1,1,0}     39    1
101   662   101   112  0.023831  {0,2,0}     36    0
46    669    89    97  0.086131  {0,1,0}     37    0
49    670    27    28  0.934896  {1,1,0}     35    1
35    676    99   132  0.500453  {0,1,0}     40    1
70    678    97   115  0.280774  {0,2,0}     29    1
19    707   231   232  0.812837  {1,0,0}     26    1
121   707   186   188  0.506549  {1,0,0}     24    1
106   717     1    12  0.578319  {0,3,0}     23    1
5     722   146   147  0.320182  {1,3,0}     33    1
61    729    94    95  0.769866  {1,1,0}     30    1
118   729   167   168  0.257740  {0,1,1}     36    1
48    730   161   164  0.141919  {0,2,0}     39    1
57    735    43    44  0.960135  {1,0,0}     34    1
85    739    66    93  0.603936  {0,2,0}     40    0
22    743    23   237  0.336496  {0,1,0}     39    1
109   747    38    40  0.927080  {0,1,0}     40    1
86    750   147   148  0.385821  {0,3,0}     40    0
1     767   148   149  0.094257  {0,2,0}     33    1
102   776    31    38  0.050007  {0,1,1}     38    0
9     776    99   131  0.845775  {0,2,0}     21    0
80    788    16    17  0.472260  {0,2,0}     33    0
43    821    50    53  0.741210  {0,1,0}     25    1
36    823    15    17  0.298274  {1,1,0}     24    1
90    828   129   138  0.089701  {0,1,0}     37    1
62    862   136   137  0.392493  {0,3,0}     38    1
40    864   125   150  0.027285  {1,1,0}     38    1
73    880   219   223  0.291508  {0,1,0}     23    1
92    886   135   136  0.687930  {0,2,0}     25    0
8     888   152   155  0.236353  {1,2,0}     27    1
45    890    66    92  0.609141  {0,0,1}     30    0
103   909    55    56  0.054738  {0,1,0}     34    1
44    910   199   200  0.455769  {0,1,0}     26    0
54    930    49    50  0.970581  {0,1,0}     30    1
12    935   143   144  0.722171  {0,1,0}     35    0
31    937    10    41  0.550306  {1,0,0}     39    1
122   950    50    53  0.250848  {0,1,1}     26    1
99    960     9    10  0.702512  {1,2,0}     35    1
60    964    50    52  0.743070  {1,0,0}     20    0
96    968    36    37  0.472622  {0,2,0}     27    0
11    973    19    25  0.491117  {1,1,0}     22    1
7     989    63    65  0.125463  {0,2,0}     20    0
78    990   129   138  0.633336  {0,1,0}     27    1
123  1000     4     5  0.181248  {1,1,0}     37    1
91   1010    61    65  0.060322  {0,3,0}     22    1
116  1020    90    91  0.430054  {1,1,0}     38    1
98   1027    73    74  0.544022  {0,1,0}     28    1
30   1030    30    33  0.313139  {1,0,0}     31    1
28   1035   185   187  0.043576  {1,0,0}     32    1
55   1038   146   147  0.958222  {0,1,0}     29    0
117  1051   175   176  0.069729  {1,0,0}     36    1
10   1051    31    32  0.639750  {0,1,0}     31    1
29   1064   164   169  0.931592  {1,0,0}     25    1
127  1069    99   131  0.292216  {0,1,1}     27    1
107  1077   159   160  0.789289  {0,1,0}     38    1
14   1092     8     9  0.002236  {0,1,1}     26    1
23   1101    66    92  0.748469  {0,0,1}     32    0
16   1103   204   206  0.588622  {0,1,0}     28    0
51   1111   194   242  0.979262  {0,1,0}     22    1
82   1119    61    65  0.557417  {1,1,0}     31    1
37   1119   245   247  0.417530  {0,3,0}     28    0
65   1124   101   102  0.497623  {0,1,0}     30    0
72   1131   228   230  0.046379  {1,1,0}     25    1
32   1161     4     5  0.487507  {1,0,0}     32    1
79   1164    71    73  0.175884  {0,3,0}     37    0
125  1166    69    80  0.727617  {0,2,0}     23    1
50   1170    57    61  0.208351  {1,1,0}     23    1
15   1183    99   131  0.877078  {0,0,1}     36    0
24   1190    56    57  0.552907  {0,0,1}     38    1
111  1200   193   194  0.141023  {0,0,1}     25    1
4    1211   242   243  0.400338  {0,2,0}     36    0
25   1216     0    21  0.443041  {0,1,0}     30    0
97   1234    87    88  0.246704  {0,2,0}     22    1
108  1249    57    61  0.673596  {0,3,0}     39    1
74   1281   218   250  0.192081  {1,0,0}     40    1
76   1282   156   162  0.448490  {0,0,1}     28    1
42   1295   225   228  0.280213  {0,2,0}     22    1
13   1305   142   143  0.731758  {0,0,1}     40    0
124  1315   202   203  0.596960  {1,0,0}     30    1
69   1353   167   168  0.691899  {1,0,0}     27    1
34   1356   185   186  0.127110  {0,2,0}     39    1
93   1372    34    41  0.382777  {1,1,0}     34    1
71   1375   175   176  0.287562  {1,1,0}     38    1
81   1415    83    84  0.176155  {0,3,0}     26    1
47   1423    76    77  0.826682  {0,0,1}     38    1
