map EGL-G1-E
fac 5 10 {0,23,146,21,83}
hosp 1 {0}
n_ALS 9 1 {2:23,7:21}
n_BLS 23 1 {6:0,2:23,5:146,3:21,7:83}
n_CLS 10 0 {3:0,4:23,3:146}
      c_m  head  tail      c_af      c_d  c_tau  c_h
38     55    94    95  0.066727  {0,3,0}     37    1
67     70   137   138  0.140126  {0,1,0}     39    1
51     72   242   243  0.902683  {1,1,0}     23    1
73     73    82    83  0.415395  {0,1,0}     38    0
39     94   210   211  0.080550  {0,1,0}     33    1
52     95   105   107  0.711367  {0,2,0}     38    1
33     95   165   166  0.334736  {0,1,0}     32    1
119   104    27    28  0.762988  {0,2,0}     25    1
79    116   240   241  0.938125  {0,1,0}     33    1
25    119   243   244  0.710605  {0,2,0}     38    0
117   124    63    64  0.965860  {0,2,0}     28    1
77    133   142   144  0.332531  {0,2,0}     32    0
8     154    86    87  0.693473  {0,1,0}     24    1
27    167    80    81  0.284469  {1,0,0}     36    1
81    169    27    30  0.473703  {1,1,0}     23    1
123   212   121   123  0.419581  {0,1,0}     23    0
18    236   156   162  0.875394  {1,1,0}     30    1
50    236   225   227  0.610968  {0,0,1}     37    1
126   311    67    68  0.919819  {0,3,0}     30    1
118   314    83    84  0.456495  {0,0,1}     24    0
48    379    35    36  0.428000  {1,1,0}     23    1
85    382   177   184  0.421528  {0,2,0}     26    1
122   408   237   240  0.850133  {1,0,0}     36    1
78    410   106   107  0.307335  {0,1,0}     30    1
37    426   103   104  0.248168  {0,1,0}     35    1
54    427    68    69  0.496146  {0,3,0}     22    1
20    437    81    84  0.473469  {0,3,0}     37    0
29    462    31    38  0.882635  {0,3,0}     23    1
19    463    81    82  0.116780  {0,2,0}     36    1
49    464    27    28  0.914618  {1,1,0}     27    1
101   466    53    54  0.521042  {1,0,0}     31    1
90    469   237   240  0.067584  {1,0,0}     34    1
92    503   202   204  0.418653  {0,1,0}     33    0
89    519   126   127  0.444884  {0,1,0}     30    1
26    520    71    72  0.849432  {0,2,0}     22    1
34    524   163   164  0.605025  {0,3,0}     40    0
30    537    17    22  0.701546  {1,0,0}     35    1
86    543     5    26  0.061581  {0,1,0}     31    1
110   546   106   108  0.357495  {0,1,0}     29    1
100   548    61    62  0.530298  {1,0,0}     22    1
99    559     3     4  0.632516  {1,2,0}     36    1
2     570    45    64  0.625794  {1,0,0}     33    1
62    584    24    26  0.359328  {0,1,1}     38    1
44    591    68    79  0.968040  {1,0,0}     28    1
23    591     5     6  0.468234  {0,2,0}     22    1
5     609   115   116  0.928537  {0,3,0}     31    1
10    613   112   113  0.556504  {0,2,0}     38    1
