map EGL-G1-E
fac 5 10 {0,123,195,128,3}
hosp 2 {0,192}
n_ALS 10 1 {3:123,4:195,3:3}
n_BLS 25 1 {3:0,5:123,6:195,4:128,7:3}
n_CLS 9 0 {3:0,2:123,4:128}
      c_m  head  tail      c_af      c_d  c_tau  c_h
101    36   115   116  0.878839  {0,2,0}     33    1
11     40    47    64  0.340963  {0,1,0}     36    1
29     41     2     3  0.964247  {1,0,0}     24    1
86     55    68    79  0.590609  {1,0,0}     20    1
60     64   144   147  0.484741  {0,1,0}     30    0
120    93    43    45  0.677564  {0,3,0}     36    0
69    148   132   133  0.003779  {0,3,0}     40    1
17    152    24    25  0.644248  {0,3,0}     22    1
67    156     3     4  0.208968  {0,1,0}     31    0
62    194    46    47  0.314090  {1,3,0}     37    1
108   211   216   217  0.207232  {0,0,1}     32    1
33    225   124   125  0.856967  {1,0,0}     20    1
106   235    54    58  0.439074  {0,1,0}     31    1
24    273    32    34  0.844518  {1,1,0}     32    0
125   305   226   231  0.982462  {0,1,0}     32    0
59    364    72    73  0.967481  {0,2,0}     39    1
104   420   128   129  0.171216  {0,3,0}     31    1
82    422    45    46  0.902668  {0,2,0}     26    1
36    439   121   123  0.127182  {1,0,0}     39    1
58    460   128   137  0.420765  {1,0,0}     25    1
32    472   144   147  0.887553  {0,0,1}     35    1
18    489   100   101  0.795898  {1,3,0}     21    1
7     494   199   202  0.911616  {1,1,0}     28    1
123   499    14    15  0.697653  {0,1,1}     24    1
64    514   103   104  0.447284  {0,3,0}     33    1
39    520    45    64  0.865444  {0,2,0}     21    1
65    529   103   113  0.211159  {0,3,0}     34    0
12    529   139   140  0.853252  {0,1,0}     32    0
56    531   135   136  0.184488  {0,2,0}     35    1
112   551    56    57  0.964993  {1,0,0}     24    1
1     556   120   154  0.910607  {0,3,0}     33    0
53    566    18    20  0.744669  {0,2,0}     37    0
87    568    67    68  0.201608  {0,2,0}     39    1
43    581     5    26  0.072262  {0,1,0}     40    1
118   595    81    84  0.635751  {0,2,0}     31    1
93    605   121   122  0.800774  {1,3,0}     23    1
84    611   129   130  0.908354  {1,0,0}     35    1
13    618   193   194  0.640075  {1,0,0}     34    1
105   621    65    91  0.512333  {0,1,1}     30    1
75    621    23    86  0.968679  {0,2,0}     22    1
83    624   106   108  0.218187  {0,2,0}     39    0
27    631    36    37  0.446726  {0,1,0}     31    1
26    636   246   248  0.547725  {0,3,0}     23    1
