map EGL-G1-A
fac 5 10 {0,118,52,130,32}
hosp 3 {0,57,163}
n_ALS 8 1 {3:118,2:52,3:32}
n_BLS 18 1 {5:0,1:118,3:52,3:130,6:32}
n_CLS 10 0 {2:0,5:118,1:52,1:130,1:32}
      c_m  head  tail      c_af      c_d  c_tau  c_h
119     2    66    68  0.539965  {0,1,0}     29    0
15     19   145   146  0.698856  {1,0,0}     30    1
37     34   107   108  0.267931  {0,1,0}     28    0
91     56   150   151  0.464502  {0,2,0}     25    0
24    100   141   142  0.974041  {0,0,1}     21    1
95    111   140   141  0.023339  {1,1,0}     33    1
11    112   142   143  0.977744  {0,1,0}     28    0
73    131   115   116  0.032219  {0,0,1}     40    1
60    141    68    79  0.582770  {0,3,0}     24    1
1     169   178   183  0.522797  {1,3,0}     38    1
116   173    12    13  0.096415  {0,2,0}     21    0
32    179    36    38  0.574729  {1,0,0}     35    1
6     186   115   116  0.507369  {0,0,1}     38    0
72    230   231   232  0.644246  {0,2,0}     29    1
40    238    47    48  0.858493  {0,1,1}     35    0
7     241    75    76  0.471858  {0,2,0}     24    0
88    255   146   147  0.328527  {0,3,0}     32    1
18    303    69    78  0.415294  {0,1,0}     38    0
8     308   150   151  0.658587  {0,3,0}     29    1
36    388   155   156  0.126811  {0,1,0}     27    1
114   420    18    20  0.463941  {1,0,0}     39    1
44    476   237   240  0.135300  {0,1,0}     24    1
20    479   190   191  0.846509  {0,1,0}     26    0
31    480   245   246  0.067807  {0,3,0}     39    1
0     486   162   166  0.219151  {0,3,0}     24    1
121   487    43    45  0.781605  {0,2,0}     34    0
92    490    95    97  0.532308  {0,3,0}     25    1
64    495    71    72  0.187658  {1,1,0}     30    1
13    496    34    41  0.332319  {0,1,0}     22    1
38    497   102   110  0.234867  {1,1,0}     25    1
117   498   160   164  0.358877  {0,1,1}     35    0
50    504    42    43  0.240808  {0,1,1}     40    1
93    522   207   209  0.194946  {1,1,0}     22    1
58    546   242   245  0.893578  {0,1,0}     26    1
12    550    90    95  0.810964  {0,1,0}     29    1
51    576    83    85  0.050817  {1,1,0}     38    1
80    586    67    68  0.748468  {0,2,0}     24    0
5     595    55    56  0.600498  {0,2,0}     38    0
118   599   165   166  0.466092  {0,3,0}     35    1
103   606   184   185  0.420678  {1,0,0}     27    1
4     611    58    59  0.601953  {0,1,0}     30    0
101   624    93    94  0.229604  {0,2,0}     21    0
22    628   185   186  0.515623  {0,3,0}     30    0
102   628   202   203  0.314243  {0,3,0}     24    1
94    629   246   247  0.423445  {1,1,0}     32    1
26    634   145   146  0.202202  {0,2,0}     34    1
23    635    98   130  0.956060  {0,1,0}     40    1
14    663   118   119  0.559222  {0,1,1}     31    1
27    672   222   223  0.422204  {0,1,1}     30    1
112   677     8     9  0.446397  {1,1,0}     28    0
28    700    18    19  0.384814  {0,1,0}     25    1
124   705    81    84  0.494867  {0,1,0}     29    0
39    720   244   248  0.383791  {1,1,0}     23    0
53    724   135   136  0.542526  {1,1,0}     30    1
65    724     4     5  0.339192  {1,1,0}     36    1
46    739     6     7  0.050703  {0,1,1}     28    1
120   743   147   148  0.963380  {1,3,0}     23    1
104   743    80    81  0.207791  {0,3,0}     30    1
67    744   242   245  0.771074  {1,1,0}     33    1
56    747    26    28  0.251199  {1,2,0}     24    1
122   748   244   249  0.441355  {1,1,0}     22    1
111   762   213   216  0.023348  {0,1,1}     29    1
30    768   105   117  0.460720  {0,1,0}     20    0
97    769    45    46  0.859141  {1,1,0}     39    1
71    773    98    99  0.653441  {0,3,0}     27    1
59    775    89    91  0.478004  {0,2,0}     34    0
34    807   237   240  0.416981  {0,1,0}     28    0
77    814    83    84  0.690351  {0,1,0}     22    1
109   818    59    71  0.014527  {1,1,0}     23    1
70    837   128   137  0.487965  {0,2,0}     28    1
113   861    23   170  0.194900  {0,1,0}     38    0
106   878    53    54  0.972539  {0,3,0}     39    1
96    884   185   186  0.759814  {1,0,0}     30    1
115   892    71    72  0.304595  {0,3,0}     38    1
69    904    11    42  0.789681  {0,2,0}     35    1
83    906    85    86  0.099387  {1,1,0}     30    1
76    906   101   102  0.376850  {1,1,0}     38    1
63    913   140   141  0.084518  {0,1,0}     38    0
43    917   211   212  0.707220  {0,1,0}     27    1
48    919   178   179  0.354234  {1,3,0}     31    1
33    934   121   122  0.016192  {1,1,0}     39    1
35    934   229   230  0.906239  {0,2,0}     25    1
3     935   102   110  0.496472  {0,1,0}     28    0
10    947   112   113  0.957186  {0,1,0}     37    0
107   960    37    74  0.159687  {0,3,0}     38    1
45    962   225   227  0.139864  {0,2,0}     40    1
127   962    69    70  0.740445  {0,1,0}     28    1
100   964    71    72  0.256949  {0,2,0}     25    1
82    967    49    50  0.219053  {1,1,0}     29    1
84    969    63    64  0.851516  {0,2,0}     40    1
90    974   100   101  0.762883  {0,2,0}     37    1
110   985   134   146  0.694900  {1,0,0}     36    1
16   1000   216   217  0.453943  {0,0,1}     27    1
54   1004    80    88  0.733767  {0,0,1}     33    1
17   1016   111   112  0.285631  {0,1,0}     28    1
62   1024   121   123  0.938237  {1,1,0}     22    1
49   1056   116   120  0.367968  {0,2,0}     39    1
78   1063   185   186  0.174888  {0,2,0}     36    0
2    1069    88    89  0.672624  {1,1,0}     21    1
105  1094   189   190  0.316503  {0,1,1}     23    1
9    1103    79    80  0.357168  {0,1,1}     29    1
108  1124   144   145  0.409725  {1,1,0}     31    1
98   1127   227   228  0.946415  {1,1,0}     31    1
66   1141   129   130  0.183925  {0,3,0}     38    1
81   1150   240   242  0.960596  {0,1,0}     24    1
29   1152    80    81  0.455750  {0,0,1}     20    0
