map EGL-G1-A
fac 5 10 {0,146,221,185,178}
hosp 2 {0,246}
n_ALS 6 1 {4:146,1:185,1:178}
n_BLS 23 1 {6:0,5:146,3:221,3:185,6:178}
n_CLS 9 0 {3:0,3:221,2:185,1:178}
      c_m  head  tail      c_af      c_d  c_tau  c_h
122     4   195   197  0.402080  {0,2,0}     35    0
72     21   129   136  0.341074  {0,1,0}     22    0
99     34   238   239  0.857012  {0,2,0}     21    1
74     53    72    73  0.098022  {1,0,0}     26    1
11     58    49    50  0.683460  {0,1,0}     22    0
8      76   242   243  0.814669  {0,1,1}     39    0
0      95   144   147  0.096693  {1,1,0}     33    1
53    122    13    14  0.541325  {0,2,0}     25    1
2     188   105   107  0.552132  {1,1,0}     37    1
24    224   121   122  0.484320  {0,2,0}     36    1
56    229    47    64  0.051960  {0,1,0}     26    0
4     234   136   137  0.815097  {1,0,0}     25    1
23    243    24    25  0.945080  {0,2,0}     23    1
52    302   190   192  0.951258  {0,1,0}     24    0
42    354    48    57  0.244533  {0,0,1}     33    0
83    361   132   133  0.458991  {0,2,0}     32    1
101   386    77    81  0.436658  {0,3,0}     26    1
124   413    48    49  0.802529  {0,2,0}     36    1
55    415    28    29  0.774846  {1,0,0}     37    1
66    446   169   173  0.421914  {0,2,0}     30    0
6     466     8     9  0.118520  {0,2,0}     29    1
94    472   185   186  0.769087  {0,0,1}     22    0
51    508    20    21  0.073662  {0,3,0}     32    0
88    522   188   189  0.429234  {0,1,0}     31    0
90    526   222   223  0.313270  {0,3,0}     37    1
87    531   202   204  0.828915  {0,2,0}     30    1
3     538    86    87  0.254139  {0,1,0}     27    1
111   591   157   158  0.971344  {0,3,0}     39    0
30    602     3    15  0.028571  {0,1,1}     25    1
68    605     4    22  0.177075  {0,3,0}     36    1
60    605    45    64  0.042603  {0,2,0}     29    1
116   606   241   242  0.351894  {0,1,0}     33    0
15    637    45    64  0.678674  {0,1,0}     38    1
65    640   231   236  0.313218  {1,0,0}     26    1
115   643   120   154  0.972624  {1,1,0}     38    1
125   647   112   113  0.608184  {0,2,0}     39    1
35    667   226   227  0.487258  {1,1,0}     38    0
107   670    68    69  0.449720  {0,1,0}     24    1
114   671   176   180  0.019059  {0,2,0}     35    0
78    672   162   166  0.764515  {0,2,0}     32    0
85    673   105   117  0.226982  {0,3,0}     32    1
25    674    98   130  0.332590  {1,0,0}     27    1
1     687   184   185  0.002998  {0,1,1}     38    1
29    709   227   228  0.764626  {1,1,0}     37    1
103   714   116   120  0.897712  {1,0,0}     27    1
112   723     6     7  0.723326  {0,1,0}     27    1
49    724   155   156  0.590036  {1,0,0}     30    1
21    731   238   240  0.259848  {0,3,0}     40    1
47    738   147   148  0.381952  {1,0,0}     31    1
100   740    95    97  0.622269  {0,1,0}     25    1
96    740   178   183  0.488626  {0,1,1}     20    1
40    755    66    67  0.276735  {1,1,0}     38    1
22    763   105   117  0.297115  {1,0,0}     31    1
50    768     7     8  0.770221  {0,3,0}     21    1
97    780   163   164  0.120073  {0,2,0}     22    1
118   780   104   105  0.981458  {0,3,0}     37    1
18    782    50    53  0.781039  {0,1,0}     40    0
64    793    29    30  0.522978  {0,3,0}     31    0
119   795    49    56  0.770117  {0,1,0}     28    0
33    799   108   109  0.632264  {0,0,1}     40    1
82    803     5    23  0.980995  {0,1,1}     36    1
58    805    50    51  0.772826  {0,2,0}     25    1
105   817   237   238  0.476423  {0,3,0}     21    1
28    821   124   149  0.403184  {0,1,1}     31    0
36    823   106   107  0.239397  {0,1,0}     30    0
54    831   190   191  0.105231  {1,0,0}     31    1
80    842   197   198  0.822744  {0,2,0}     21    1
71    843    47    48  0.104508  {0,1,0}     37    1
