map EGL-G2-C
fac 5 10 {0,76,36,229,190}
hosp 1 {0}
n_ALS 7 1 {2:0,1:76,3:229,1:190}
n_BLS 20 1 {3:0,3:76,3:36,7:229,4:190}
n_CLS 9 0 {3:76,3:36,3:190}
      c_m  head  tail      c_af      c_d  c_tau  c_h
91     18    34    41  0.867495  {0,1,0}     22    0
41     19   227   229  0.731948  {0,1,0}     40    1
40     41    51    52  0.365696  {0,2,0}     20    1
116    87   223   224  0.157659  {1,0,0}     28    1
16     99   226   229  0.251490  {0,1,0}     27    1
118   126   247   248  0.357312  {0,2,0}     40    1
18    141   198   199  0.459406  {0,2,0}     21    1
64    144    99   131  0.025542  {0,2,0}     23    0
20    156   190   191  0.185870  {0,1,0}     24    1
38    196   136   137  0.410294  {1,1,0}     34    1
55    206   118   119  0.659205  {0,2,0}     27    1
81    261    37    75  0.590596  {0,1,0}     36    0
97    325   204   205  0.540533  {0,3,0}     27    0
34    381    92    93  0.884501  {1,0,0}     20    1
124   395   151   152  0.845848  {0,1,0}     37    1
19    395   213   215  0.041588  {0,1,0}     31    1
77    406    37    75  0.405479  {0,2,0}     25    1
51    411   244   253  0.829925  {0,1,0}     21    1
95    441    97   112  0.886326  {0,3,0}     26    0
39    441   226   251  0.093036  {0,0,1}     24    1
58    448   244   253  0.154992  {0,2,0}     22    1
27    487    67    69  0.052547  {0,3,0}     23    0
49    497    23    87  0.322959  {1,1,0}     35    1
6     500   123   124  0.342873  {0,2,0}     35    0
122   507   245   246  0.394922  {1,1,0}     30    1
105   513   159   161  0.412673  {0,3,0}     22    1
67    535   166   175  0.808871  {0,2,0}     20    0
99    537   227   233  0.824207  {1,2,0}     25    1
3     541   121   155  0.839799  {0,3,0}     21    0
30    552    72    73  0.927516  {1,0,0}     21    1
93    554    22    24  0.258248  {0,1,0}     39    1
103   565   154   158  0.795358  {0,1,0}     26    0
56    566    48    49  0.219341  {1,1,0}     37    1
72    574    39    73  0.517597  {1,0,0}     27    1
7     577   122   124  0.824318  {0,1,0}     20    0
70    583    23   171  0.972357  {0,1,0}     32    1
111   584    82    83  0.439365  {0,1,0}     30    0
65    605   141   142  0.038436  {0,2,0}     33    1
80    607   133   135  0.155343  {0,2,0}     22    1
71    616   166   178  0.217223  {0,2,0}     31    1
121   632   198   199  0.904038  {1,0,0}     35    1
100   642   210   215  0.407935  {0,3,0}     30    0
104   648   157   161  0.578488  {0,1,0}     38    0
22    693     3     4  0.023271  {0,1,0}     29    1
43    718    21    35  0.047380  {1,1,0}     38    1
23    722    97   112  0.972991  {0,1,0}     32    1
120   753   239   243  0.605091  {0,2,0}     38    0
26    763   159   160  0.179572  {1,1,0}     28    1
66    767   165   166  0.864629  {0,0,1}     30    1
85    774   140   142  0.660979  {0,2,0}     33    1
125   781   135   136  0.988662  {1,0,0}     37    1
37    784   142   143  0.654210  {0,3,0}     28    1
62    786   130   137  0.122140  {0,2,0}     32    1
78    791   107   109  0.254060  {1,1,0}     31    1
114   793   180   181  0.729216  {0,1,0}     40    1
84    794   165   166  0.215348  {0,3,0}     28    1
9     798   170   171  0.784524  {0,3,0}     31    0
13    806     5    23  0.148069  {0,1,0}     33    1
94    813    90    92  0.758496  {0,2,0}     37    0
117   822    45    64  0.057638  {1,1,0}     23    1
113   835   200   201  0.753581  {0,0,1}     27    1
123   836   105   107  0.675914  {1,0,0}     38    1
14    836   103   104  0.001463  {1,1,0}     37    0
36    845   175   177  0.577353  {0,1,0}     35    0
31    855   166   178  0.667863  {0,2,0}     30    1
115   858     3    15  0.369823  {0,1,0}     28    1
110   860    67    69  0.135499  {0,2,0}     25    1
92    860   103   104  0.007206  {1,2,0}     21    1
79    864   179   183  0.116263  {0,1,0}     24    1
24    867   193   194  0.237678  {0,2,0}     38    1
25    868   142   143  0.719118  {0,2,0}     38    0
73    875    50    51  0.948663  {1,1,0}     24    1
48    876   200   201  0.164514  {0,2,0}     37    1
17    884   204   206  0.027105  {1,3,0}     22    1
108   891     9    34  0.110977  {1,0,0}     36    1
106   902   159   160  0.403129  {0,3,0}     23    0
21    912   228   230  0.706871  {0,2,0}     22    0
45    912     6     7  0.684795  {1,0,0}     27    1
52    935    61    62  0.633214  {0,1,0}     40    1
32    939   220   221  0.419420  {1,0,0}     39    1
102   959     8    33  0.462573  {0,3,0}     31    0
50    973   202   209  0.330395  {1,1,0}     21    1
2     982   201   203  0.605588  {0,3,0}     37    1
88    984   216   218  0.710981  {0,2,0}     24    1
1     985   141   142  0.611691  {0,1,0}     29    1
74    990   216   217  0.315392  {0,1,1}     33    0
60    993   148   149  0.725462  {1,1,0}     39    1
69    994   138   139  0.627567  {0,1,0}     32    1
87    998    89    90  0.010584  {1,1,0}     23    1
98   1005   107   109  0.731896  {1,1,0}     34    1
47   1006    59    60  0.787370  {0,3,0}     39    0
53   1025   129   138  0.130705  {0,1,0}     29    1
8    1033   212   213  0.621258  {1,0,0}     40    1
12   1033    90    92  0.140329  {0,3,0}     20    1
127  1035   194   242  0.982546  {0,0,1}     30    0
15   1065   177   181  0.063334  {0,1,0}     30    1
61   1079   121   155  0.172084  {0,1,0}     28    1
35   1101   175   177  0.828909  {0,1,0}     39    1
96   1123   116   123  0.895185  {1,0,0}     32    1
54   1128   146   147  0.517514  {0,1,1}     23    1
126  1133   145   148  0.879640  {0,1,0}     22    0
59   1136    10    41  0.666614  {0,3,0}     34    0
83   1147    16    18  0.429781  {0,1,0}     36    0
86   1153   140   142  0.775356  {0,0,1}     21    1
90   1167   199   200  0.603176  {0,1,0}     27    1
75   1182   174   189  0.809108  {0,1,0}     22    1
107  1182   245   246  0.804464  {1,1,0}     30    1
82   1198    37    75  0.634470  {0,2,0}     31    1
89   1212   217   218  0.404040  {0,3,0}     26    0
112  1213   227   233  0.913068  {0,0,1}     34    1
0    1224   120   170  0.436663  {0,1,0}     37    1
4    1227   161   164  0.271510  {0,2,0}     26    0
28   1234    63    64  0.892413  {0,2,0}     38    0
119  1260   239   240  0.644573  {0,1,0}     38    0
29   1267    23   171  0.009932  {1,0,0}     31    1
11   1295    96    98  0.191402  {0,0,1}     38    1
76   1303   233   235  0.630183  {0,2,0}     22    0
10   1303   193   246  0.546993  {1,0,0}     22    1
101  1304   233   234  0.095654  {0,3,0}     29    1
63   1306   102   111  0.365835  {0,1,0}     39    1
5    1315   236   238  0.772590  {0,1,0}     39    1
68   1325    99   131  0.420553  {0,0,1}     37    1
109  1339    67    68  0.926545  {0,2,0}     26    1
46   1363     9    34  0.807235  {1,1,0}     35    1
33   1364   245   246  0.471500  {0,1,0}     34    1
57   1378   217   219  0.815683  {0,1,1}     33    0
44   1397   235   236  0.910238  {0,1,0}     40    1
42   1436    90    91  0.163273  {1,0,0}     27    1
