map EGL-G2-A
fac 5 10 {0,169,108,104,126}
hosp 1 {0}
n_ALS 6 1 {2:0,1:169,1:108,2:104}
n_BLS 16 1 {7:0,1:169,1:108,2:104,5:126}
n_CLS 6 0 {1:0,2:169,2:108,1:104}
      c_m  head  tail      c_af      c_d  c_tau  c_h
58      9   176   177  0.881706  {1,0,0}     29    1
8      22   185   186  0.214708  {0,3,0}     35    1
125    24   219   223  0.446879  {0,2,0}     24    1
69     29   129   138  0.219085  {0,2,0}     20    0
103    63    66    92  0.323103  {0,2,0}     24    1
24     77    31    32  0.891678  {0,1,1}     22    0
59    141   104   114  0.413833  {0,2,0}     33    1
78    181   113   115  0.395955  {1,1,0}     26    1
26    186   121   155  0.767553  {0,2,0}     35    0
28    192   194   242  0.629665  {0,1,0}     29    1
5     193   162   163  0.809856  {0,2,0}     21    1
16    232   218   225  0.189907  {0,2,0}     21    0
30    236     7     8  0.611848  {0,3,0}     31    1
1     246   242   243  0.968817  {1,1,0}     20    1
57    359    10    11  0.343374  {0,0,1}     37    0
6     420   129   138  0.653076  {0,3,0}     33    0
9     500     8     9  0.506279  {0,2,0}     21    1
41    538     3     4  0.177009  {0,2,0}     31    1
7     547   170   174  0.124314  {1,0,0}     30    1
118   566    50    51  0.051121  {0,1,0}     21    1
84    573    76    78  0.884547  {0,2,0}     30    0
76    575   211   212  0.069395  {0,3,0}     24    1
2     581   239   243  0.979517  {0,2,0}     21    0
93    582   177   180  0.899273  {0,2,0}     31    0
49    588   208   209  0.321261  {0,0,1}     35    0
46    598    36    39  0.850847  {0,1,0}     39    1
68    604   205   207  0.083152  {0,1,0}     26    0
109   611   249   250  0.487871  {1,0,0}     35    1
55    619   143   145  0.509195  {1,0,0}     38    1
74    644    47    48  0.485972  {1,1,0}     30    1
100   645   136   137  0.972933  {1,0,0}     40    1
77    645   157   163  0.155832  {1,1,0}     25    1
40    677    65    66  0.475406  {0,1,0}     37    0
25    684   188   189  0.270335  {0,2,0}     26    0
47    684   242   243  0.997679  {0,1,1}     29    1
39    685    19    25  0.020181  {0,1,0}     22    1
86    705    91    96  0.616568  {1,0,0}     35    1
3     725    36    39  0.872721  {0,2,0}     39    1
43    726   179   184  0.360050  {0,1,0}     20    0
110   729    69    80  0.136430  {0,1,0}     34    1
67    731   186   188  0.012462  {0,2,0}     28    0
4     732   122   123  0.900467  {0,2,0}     38    0
60    732   174   183  0.547429  {0,3,0}     25    1
36    737    68    69  0.658542  {1,1,0}     31    1
48    740   145   146  0.952666  {1,0,0}     20    1
117   749   244   245  0.404743  {0,3,0}     25    1
112   759   111   114  0.234202  {1,0,0}     32    1
92    765   166   178  0.188205  {0,1,0}     39    1
113   767    74    76  0.554804  {0,2,0}     36    1
61    771    40    41  0.097733  {1,1,0}     31    1
120   781   221   222  0.047804  {0,3,0}     32    1
79    785   239   244  0.737345  {0,2,0}     23    0
37    791   226   229  0.787642  {0,2,0}     34    0
18    792     0     1  0.498110  {1,0,0}     32    1
62    795     4    22  0.972765  {0,1,0}     37    0
71    799   244   253  0.155446  {0,2,0}     30    0
23    804   245   246  0.367619  {1,0,0}     31    1
97    812     3    15  0.033147  {1,1,0}     34    1
107   826   215   221  0.056260  {0,1,0}     38    0
88    831   202   203  0.351389  {0,1,0}     21    0
44    835   118   119  0.050477  {0,3,0}     32    1
96    839    87    88  0.063360  {1,0,0}     21    1
51    846   128   129  0.847355  {0,3,0}     28    1
34    864   152   155  0.673250  {0,2,0}     26    0
38    865    19    25  0.918903  {1,1,0}     38    1
89    879    62    63  0.231567  {0,1,0}     35    1
94    890    83    84  0.906403  {0,1,0}     22    0
81    899    92    93  0.675119  {0,3,0}     27    0
119   904    91    92  0.815200  {0,1,1}     20    1
91    904   166   175  0.086907  {0,1,0}     39    1
98    910    19    25  0.864746  {0,2,0}     25    1
72    913   244   253  0.440901  {0,2,0}     29    1
35    916   206   207  0.346917  {0,1,0}     26    0
111   917     3    23  0.094814  {0,0,1}     35    1
75    922   102   111  0.668638  {1,2,0}     34    1
124   922    20    21  0.421256  {0,3,0}     34    1
11    937     7     8  0.937869  {0,3,0}     21    1
63    941   174   182  0.975274  {1,1,0}     26    1
15    941   205   207  0.574244  {0,0,1}     27    1
14    941   216   218  0.921900  {1,0,0}     34    1
90    965   113   114  0.909675  {0,0,1}     23    1
53    966   206   207  0.786904  {1,1,0}     36    1
12    975   244   245  0.527204  {1,0,0}     31    1
20    997   252   253  0.310350  {1,0,0}     39    1
121  1006    51    52  0.876352  {0,1,0}     25    0
65   1016    46    47  0.454480  {0,3,0}     22    1
83   1017    18    19  0.542626  {0,3,0}     33    1
126  1039   240   242  0.891432  {0,3,0}     30    1
56   1057   197   200  0.057541  {0,1,0}     36    0
73   1058    89    97  0.447746  {1,0,0}     22    1
21   1071   106   118  0.307028  {0,1,0}     26    1
127  1075   195   248  0.925650  {0,3,0}     37    1
106  1078   190   192  0.199643  {0,1,0}     32    1
45   1085   102   111  0.592312  {0,1,0}     31    1
19   1090   140   141  0.131773  {0,3,0}     27    0
66   1097   129   130  0.999664  {1,0,0}     37    1
82   1098   228   230  0.807519  {0,2,0}     32    1
32   1104    18    20  0.580914  {0,2,0}     40    1
31   1109   122   124  0.737670  {0,1,0}     26    1
50   1110   107   108  0.386915  {0,0,1}     29    1
87   1128   128   139  0.795015  {0,1,1}     33    1
27   1136   248   249  0.644521  {0,1,0}     21    1
33   1143   163   167  0.412965  {0,2,0}     22    0
70   1149   106   118  0.613993  {0,2,0}     37    1
104  1152   154   158  0.556583  {0,1,0}     36    1
108  1158   102   111  0.421736  {1,0,0}     29    1
101  1172    10    41  0.152471  {0,1,0}     22    0
10   1183    53    54  0.283380  {0,1,0}     25    1
13   1184   195   248  0.904674  {0,3,0}     33    0
105  1199   227   233  0.091686  {0,3,0}     26    0
99   1204   190   191  0.577182  {0,1,1}     38    1
29   1207    98   127  0.765682  {0,1,0}     31    1
123  1211     2    14  0.651701  {0,1,0}     24    0
52   1225   212   213  0.230482  {1,0,0}     31    1
116  1232    21    35  0.895868  {0,2,0}     36    0
122  1263    32    33  0.400816  {0,3,0}     25    1
17   1276    36    39  0.778687  {0,2,0}     33    0
95   1279   219   220  0.816052  {0,1,0}     37    1
114  1317   105   106  0.743148  {0,1,0}     21    1
42   1322    31    38  0.571250  {0,1,0}     24    1
0    1323    29    30  0.707255  {0,3,0}     38    0
22   1349   116   117  0.009666  {1,0,0}     25    0
115  1393    19    20  0.838810  {0,3,0}     20    1
102  1396    18    20  0.120113  {1,1,0}     37    1
85   1396    39    40  0.560264  {0,2,0}     32    1
64   1409     6     7  0.301263  {1,0,0}     30    1
54   1422     7     8  0.899305  {0,1,0}     33    1
80   1426   204   205  0.518418  {1,0,0}     32    1
