map EGL-G1-A
fac 5 10 {0,194,205,229,146}
hosp 1 {0}
n_ALS 5 1 {1:194,2:229,2:146}
n_BLS 19 1 {6:0,4:194,7:205,1:229,1:146}
n_CLS 6 0 {1:0,2:194,1:229,2:146}
      c_m  head  tail      c_af      c_d  c_tau  c_h
126     1    77    81  0.764317  {0,1,0}     21    1
29      4   150   152  0.348972  {0,1,0}     40    1
72     24    48    57  0.307726  {0,3,0}     33    1
67     38    69    70  0.960577  {0,2,0}     21    1
28     43   226   227  0.471742  {0,3,0}     38    1
42     56   210   211  0.033737  {1,1,0}     25    1
44     68    17    19  0.472246  {0,1,1}     32    0
94     82   131   132  0.486177  {1,1,0}     30    1
57    120    79    80  0.116273  {1,1,0}     26    1
48    153    50    51  0.427564  {0,3,0}     20    1
73    190   124   151  0.824087  {1,0,0}     22    1
90    284    88    89  0.846668  {0,1,0}     33    0
117   288    36    38  0.371591  {1,0,0}     27    1
113   311    93    94  0.822925  {0,1,0}     36    1
91    320    73    74  0.043489  {1,0,0}     24    0
2     366    50    52  0.265906  {1,1,0}     27    1
50    378    49    50  0.235861  {0,2,0}     27    1
34    417     5    23  0.620867  {0,3,0}     35    0
79    427   175   176  0.119953  {0,2,0}     31    1
76    432    58    59  0.283897  {1,0,0}     37    1
127   453   225   248  0.510794  {1,1,0}     22    1
74    472    93    94  0.064883  {0,2,0}     31    0
56    496   160   164  0.959777  {1,0,0}     30    1
27    505   246   247  0.829281  {1,0,0}     22    1
38    516   128   129  0.114427  {0,1,0}     30    0
52    519    89    90  0.192588  {0,3,0}     21    0
0     543   105   107  0.647981  {1,0,0}     33    1
118   549    73    74  0.698164  {1,1,0}     29    1
12    552   225   227  0.416459  {0,3,0}     27    0
39    573    68    79  0.946901  {1,0,0}     36    1
19    581   135   145  0.960525  {0,3,0}     32    1
77    588   196   197  0.622601  {0,2,0}     40    1
45    588   174   175  0.780578  {0,2,0}     28    0
36    602   211   212  0.415992  {1,1,0}     30    1
8     607   157   159  0.833103  {0,1,0}     37    1
99    613    13    14  0.469325  {1,0,0}     37    0
120   627   199   201  0.669309  {0,2,0}     37    1
15    628    18    19  0.375570  {1,1,0}     30    0
71    632   107   108  0.408794  {1,0,0}     24    0
1     642   244   245  0.524887  {0,2,0}     36    1
47    643   137   138  0.624363  {0,2,0}     27    1
53    652    39    40  0.868831  {0,2,0}     21    1
25    659   178   179  0.703898  {0,2,0}     29    1
66    661   102   110  0.319564  {0,1,0}     20    1
6     663    83    85  0.386128  {1,0,0}     27    1
109   670    93    94  0.062168  {0,1,0}     20    0
24    675   196   203  0.083361  {0,1,1}     23    0
125   676    49    50  0.692823  {1,3,0}     27    1
100   676    28    29  0.628702  {0,2,0}     39    1
54    680    46    47  0.296259  {0,2,0}     29    0
69    703    12    13  0.574521  {1,1,0}     27    1
43    734    69    70  0.687272  {0,1,0}     34    1
101   736    13    14  0.905777  {0,1,0}     33    1
65    739   212   243  0.744143  {1,1,0}     21    1
32    756   132   133  0.779517  {0,1,0}     27    0
41    759   129   136  0.386345  {1,0,0}     36    1
68    765   244   249  0.114543  {0,1,0}     37    1
84    769    40    41  0.109160  {0,2,0}     25    0
5     771   128   137  0.555756  {1,1,0}     20    1
124   776   231   232  0.946980  {1,1,0}     25    1
123   797   144   145  0.575720  {0,0,1}     37    0
22    805    83    84  0.586771  {1,1,0}     21    1
26    819    91    92  0.508211  {0,0,1}     37    0
59    823    40    41  0.387695  {1,1,0}     22    1
119   836   138   139  0.017434  {0,1,0}     27    0
37    846   131   132  0.776699  {0,3,0}     29    0
97    852   132   134  0.388683  {0,2,0}     29    0
4     881   111   112  0.604734  {0,3,0}     37    1
95    897    78    79  0.289635  {0,1,0}     30    1
104   913   196   197  0.220317  {0,2,0}     27    1
10    914   225   226  0.755669  {0,1,0}     23    1
107   915   231   236  0.209592  {0,2,0}     33    1
116   920    36    37  0.691148  {1,1,0}     34    1
11    920    17    19  0.083003  {1,1,0}     27    1
78    928   166   167  0.655361  {0,1,1}     32    0
3     942     1    12  0.099962  {0,2,0}     28    0
62    945   210   211  0.039230  {1,0,0}     37    1
7     946    48    57  0.918093  {1,0,0}     32    1
49    956    66    67  0.256375  {0,1,0}     40    0
108   960   139   141  0.630794  {0,1,0}     35    1
92    963    43    46  0.322723  {0,2,0}     35    1
31    978   177   184  0.921708  {0,2,0}     37    1
88    991   112   113  0.237050  {1,0,0}     39    1
86    995   206   207  0.774399  {0,1,0}     30    1
40    997    29    30  0.744714  {0,3,0}     21    0
14    997     2    14  0.605574  {0,1,0}     24    1
93   1001   126   127  0.429392  {1,0,0}     40    1
60   1008   190   192  0.573683  {1,0,0}     21    1
58   1012   157   159  0.257229  {0,2,0}     33    1
9    1023   197   198  0.806519  {1,1,0}     29    1
35   1031     9    34  0.106935  {0,3,0}     31    1
61   1033   119   169  0.013476  {0,2,0}     21    1
103  1035    84   100  0.471725  {0,0,1}     35    1
96   1047    96   111  0.553795  {1,1,0}     29    0
115  1051   232   233  0.117762  {0,1,0}     27    0
87   1059     6     7  0.511378  {0,1,0}     31    0
16   1065   142   143  0.449431  {0,1,1}     20    1
122  1079   185   192  0.084397  {0,2,0}     38    1
18   1109   207   209  0.715844  {1,0,0}     36    1
51   1113    65    91  0.474385  {0,3,0}     31    1
55   1118    58    59  0.639188  {1,0,0}     33    1
121  1124   176   180  0.066801  {1,0,0}     36    1
30   1127    31    38  0.227398  {0,1,1}     38    1
89   1127   105   117  0.271514  {1,1,0}     22    1
64   1152   103   104  0.210068  {0,2,0}     30    0
13   1156    47    64  0.772250  {1,0,0}     35    1
110  1159    23    86  0.620180  {0,3,0}     40    1
106  1184    60    67  0.511116  {0,1,0}     33    0
17   1197    68    79  0.710051  {1,0,0}     35    1
114  1200   139   140  0.899360  {0,3,0}     40    1
82   1203    23   229  0.975371  {1,1,0}     20    1
105  1212    75    76  0.961198  {0,3,0}     37    1
33   1232   223   224  0.192303  {0,1,1}     37    0
80   1250    80    88  0.613027  {0,2,0}     28    0
85   1263   139   141  0.633980  {0,2,0}     27    0
75   1272   150   152  0.009643  {0,3,0}     36    0
46   1280    96    97  0.193202  {0,1,1}     33    0
81   1293   112   113  0.760276  {0,1,0}     20    0
83   1294   213   214  0.024050  {1,0,0}     25    1
102  1299   198   200  0.234544  {0,2,0}     29    0
21   1309    68    69  0.545493  {0,1,0}     36    0
112  1332   240   241  0.526417  {0,0,1}     35    1
70   1343     5    26  0.775911  {0,0,1}     30    1
98   1346    91    92  0.718592  {0,2,0}     23    0
20   1349   222   225  0.512997  {0,3,0}     40    0
63   1361   134   135  0.621329  {0,1,0}     33    0
23   1391    16    18  0.066039  {0,2,0}     40    1
111  1415    43    45  0.565280  {0,1,0}     23    0
