map EGL-G1-C
fac 5 10 {0,128,234,23,203}
hosp 2 {0,195}
n_ALS 6 1 {1:0,1:128,1:234,2:23,1:203}
n_BLS 24 1 {2:0,5:128,4:234,8:23,5:203}
n_CLS 6 0 {1:0,2:128,3:234}
      c_m  head  tail      c_af      c_d  c_tau  c_h
19     13   163   164  0.264534  {0,1,0}     35    1
50     43   198   199  0.798123  {0,3,0}     28    0
115    45   175   176  0.163081  {0,1,0}     35    1
77     52   246   247  0.141520  {0,3,0}     31    0
15     60   207   208  0.863576  {1,0,0}     27    1
88     62    49    56  0.048363  {0,3,0}     28    0
47     75   225   248  0.016123  {0,2,0}     23    1
70     92    96   114  0.755020  {0,1,0}     26    1
33     96   142   144  0.150102  {0,1,0}     35    0
39    107    34    41  0.897598  {0,0,1}     28    1
73    212   189   190  0.396320  {0,2,0}     29    0
5     218   219   221  0.325327  {0,3,0}     27    0
57    220   193   194  0.980848  {1,1,0}     20    1
4     238    50    52  0.812133  {0,3,0}     37    0
11    263    55    56  0.898345  {0,1,0}     31    1
104   302    65    92  0.224090  {0,2,0}     31    1
68    308    59    71  0.458116  {0,1,0}     20    1
25    328    54    58  0.551690  {0,0,1}     28    0
126   336   178   183  0.101464  {0,1,0}     24    1
66    362   237   238  0.751427  {1,1,0}     21    1
81    383   210   212  0.933995  {0,2,0}     28    1
36    433   238   240  0.658365  {0,0,1}     23    0
51    434    17    22  0.736348  {0,0,1}     24    1
13    443    34    41  0.819882  {1,0,0}     33    1
97    480    75    77  0.940250  {0,2,0}     38    0
74    489   203   210  0.698910  {1,0,0}     32    1
122   503   228   229  0.987996  {0,3,0}     27    1
89    504    16    18  0.348042  {0,1,1}     29    1
42    519   225   248  0.755388  {0,1,0}     33    0
120   533   145   146  0.487727  {1,1,0}     31    1
60    551    39    72  0.645414  {0,3,0}     32    0
67    557   108   109  0.985777  {0,1,0}     21    1
37    575   160   164  0.279780  {1,1,0}     20    1
44    577   151   152  0.192642  {0,3,0}     24    0
26    587    85    86  0.969470  {1,0,0}     24    1
9     598   242   245  0.524832  {0,3,0}     27    1
119   602    43    44  0.476795  {0,0,1}     22    1
79    632   199   202  0.034064  {1,1,0}     23    1
20    644   219   221  0.187361  {0,1,0}     26    0
28    650   169   170  0.393313  {0,2,0}     28    0
111   662   106   108  0.409850  {0,3,0}     21    1
55    663     1     2  0.958927  {0,2,0}     24    0
91    672    24    25  0.732604  {0,2,0}     37    1
101   676   198   199  0.490191  {1,1,0}     27    1
124   683   197   198  0.405699  {0,3,0}     22    0
12    710   100   101  0.076679  {0,2,0}     23    1
98    713   100   111  0.971230  {0,2,0}     35    1
18    731   186   187  0.356270  {0,1,0}     38    0
125   732   142   143  0.826018  {1,0,0}     25    1
72    737    98   130  0.868248  {1,0,0}     38    1
114   743   157   159  0.290307  {0,1,0}     36    0
45    746   202   204  0.426939  {0,2,0}     32    1
17    747   190   191  0.901115  {0,1,1}     24    0
32    747    32    33  0.077715  {0,1,0}     34    0
46    753   134   135  0.925548  {0,2,0}     33    1
82    755    47    64  0.594775  {0,0,1}     38    0
113   758   169   170  0.456807  {0,3,0}     40    0
22    764    14    15  0.344776  {0,2,0}     21    1
16    765    39    40  0.663071  {1,2,0}     33    0
62    776   137   138  0.454648  {0,1,0}     33    0
48    777     1     2  0.562405  {0,3,0}     20    1
41    779    10    11  0.195719  {1,1,0}     40    1
27    786   128   137  0.371119  {0,1,0}     38    1
31    798   100   101  0.968630  {0,0,1}     24    1
84    802    60    67  0.882521  {0,1,0}     28    1
40    824     4     5  0.103899  {0,1,0}     34    1
109   827   195   196  0.697838  {1,1,0}     25    1
86    838   163   164  0.868768  {0,2,0}     22    1
69    841   177   178  0.549899  {1,0,0}     34    1
21    863    16    18  0.452365  {0,3,0}     40    0
71    872   191   194  0.535542  {0,2,0}     27    1
121   880   232   234  0.900188  {1,1,0}     20    1
106   892    15    17  0.609489  {0,1,0}     32    1
76    906     5     6  0.516550  {0,3,0}     35    1
49    919   169   170  0.293168  {0,1,0}     22    0
100   922   124   151  0.366034  {1,1,0}     23    1
29    936   195   196  0.774440  {0,3,0}     40    0
