map EGL-G1-B
fac 5 10 {0,149,136,28,84}
hosp 2 {0,242}
n_ALS 7 1 {3:0,1:136,3:28}
n_BLS 15 1 {1:0,3:149,2:136,4:28,5:84}
n_CLS 10 0 {1:0,1:149,5:136,1:28,2:84}
      c_m  head  tail      c_af      c_d  c_tau  c_h
43     19   157   158  0.652786  {0,2,0}     25    0
107    23   128   137  0.984724  {0,2,0}     28    0
16     25   194   195  0.233209  {0,2,0}     27    1
13     41    49    56  0.725060  {0,3,0}     28    1
56     65     2    14  0.701038  {1,0,0}     27    1
103    97   204   205  0.718612  {0,3,0}     24    1
117   112    27    28  0.240043  {0,2,0}     29    1
84    152    27    28  0.121512  {0,3,0}     37    0
48    178   119   161  0.075630  {0,1,0}     29    1
123   179     5     6  0.660148  {0,1,0}     31    1
7     196   138   139  0.085865  {1,1,0}     23    1
19    238    23   170  0.556616  {0,3,0}     28    1
113   280    15    17  0.054042  {0,1,0}     27    1
98    299     6    27  0.556785  {1,1,0}     38    1
42    313   156   160  0.985036  {0,3,0}     25    1
5     316   199   201  0.723558  {0,3,0}     36    0
119   325    59    71  0.813321  {0,3,0}     22    1
62    327   190   192  0.333242  {0,2,0}     38    0
88    333   174   175  0.060479  {1,0,0}     29    1
34    396   131   132  0.903449  {1,1,0}     34    1
67    414   102   103  0.500651  {0,2,0}     32    1
97    418    36    38  0.602955  {1,0,0}     24    0
86    444   234   235  0.715351  {1,0,0}     22    1
116   447   134   135  0.097246  {1,0,0}     40    1
35    454   121   122  0.804957  {0,3,0}     22    1
44    461   106   107  0.339244  {0,1,0}     39    1
93    488   169   170  0.188104  {0,3,0}     28    1
124   491   110   113  0.393631  {1,0,0}     39    1
90    502   119   161  0.635482  {0,3,0}     20    1
75    519   226   231  0.711592  {0,2,0}     26    1
69    531   107   108  0.772966  {0,3,0}     37    1
49    536   134   135  0.132699  {0,3,0}     23    1
12    554   225   227  0.013164  {1,0,0}     20    1
125   556   116   120  0.686881  {0,2,0}     23    0
8     563    30    33  0.948021  {1,1,0}     29    1
78    569   215   216  0.805009  {0,2,0}     34    0
122   577   137   138  0.720195  {0,1,0}     33    0
63    582    45    64  0.602769  {1,1,0}     29    1
82    590   185   186  0.950194  {1,1,0}     20    1
61    598   228   229  0.909183  {1,3,0}     27    1
114   607    47    48  0.698373  {0,1,0}     21    1
27    611   225   227  0.383656  {0,1,1}     35    1
20    616   102   110  0.447605  {0,2,0}     36    1
70    639   245   246  0.161440  {1,0,0}     26    1
106   663   102   110  0.552669  {1,0,0}     37    1
60    668   150   151  0.308346  {1,0,0}     27    0
9     672    31    38  0.590615  {0,1,0}     40    1
71    682   165   177  0.974624  {0,2,0}     34    1
74    687    32    34  0.563507  {0,1,0}     30    1
111   700    24    26  0.389604  {0,3,0}     34    1
10    704   112   113  0.976473  {1,3,0}     21    1
3     706    36    38  0.251876  {1,0,0}     36    1
57    710    12    16  0.994514  {0,1,1}     20    1
47    727   204   209  0.372571  {0,3,0}     28    1
30    737   189   190  0.802142  {0,3,0}     37    1
2     737   134   135  0.007336  {1,1,0}     35    1
108   741   225   248  0.636962  {0,1,0}     32    0
109   755    97   126  0.972141  {0,3,0}     28    0
33    763    59    60  0.905656  {1,0,0}     34    1
85    770    68    79  0.684163  {1,1,0}     26    1
121   773   238   239  0.126542  {0,1,0}     39    0
81    788   225   226  0.334881  {0,1,0}     21    1
22    789    29    31  0.660141  {0,2,0}     29    1
96    796    59    71  0.412381  {1,1,0}     20    1
39    803     8     9  0.260702  {0,2,0}     29    0
14    814     6     7  0.845785  {1,0,0}     36    1
36    823     9    34  0.357161  {0,3,0}     23    0
127   855    46    47  0.169886  {0,1,1}     33    1
4     856   210   211  0.345185  {1,0,0}     39    1
120   857    12    16  0.141891  {0,3,0}     40    0
50    857   124   125  0.545685  {0,2,0}     29    0
87    857   116   120  0.901891  {0,1,1}     21    1
100   873   170   171  0.756110  {1,1,0}     25    0
79    876   198   199  0.342226  {1,1,0}     26    1
89    876   243   244  0.179262  {0,1,0}     40    0
25    883   158   160  0.508637  {0,2,0}     39    1
21    894     1    12  0.582273  {1,1,0}     34    1
52    900    25    26  0.125269  {0,1,0}     31    1
37    920    18    19  0.835118  {0,3,0}     23    0
41    920   129   136  0.551747  {1,1,0}     26    1
31    922   228   229  0.207882  {0,2,0}     38    0
40    924   160   163  0.742854  {1,1,0}     21    1
32    971    85    86  0.464455  {0,2,0}     35    0
99    984    98   130  0.617984  {1,1,0}     32    1
26    987   231   236  0.878056  {0,2,0}     39    0
83    993   169   173  0.542322  {0,2,0}     34    1
53    998    72    73  0.688349  {0,2,0}     33    1
55   1028   232   233  0.036967  {1,0,0}     24    0
45   1035    92    93  0.555962  {1,0,0}     20    1
110  1053   241   242  0.579421  {1,1,0}     36    1
38   1053   153   156  0.341919  {1,2,0}     36    1
95   1069   124   125  0.259119  {1,0,0}     26    1
80   1072    89    91  0.919271  {0,1,0}     23    0
94   1072     3    23  0.393427  {0,2,0}     31    1
58   1103    23   149  0.925906  {0,1,0}     32    0
51   1108   119   161  0.854462  {0,2,0}     38    1
115  1109    61    62  0.303366  {0,1,0}     21    0
17   1114    32    34  0.232612  {1,0,0}     20    1
54   1125   162   167  0.378909  {1,1,0}     24    1
