map EGL-G1-E
fac 5 10 {0,42,96,49,162}
hosp 1 {0}
n_ALS 5 1 {3:42,1:96,1:49}
n_BLS 15 1 {3:0,3:42,3:96,3:49,3:162}
n_CLS 9 0 {2:0,3:42,3:96,1:49}
      c_m  head  tail      c_af      c_d  c_tau  c_h
2       4    50    52  0.682293  {1,1,0}     28    1
23     16    19    20  0.124193  {1,0,0}     21    1
20     25     5    26  0.567292  {0,1,1}     24    1
6      36   229   230  0.411787  {0,2,0}     35    0
21     54     4     5  0.915681  {1,0,0}     28    1
69     68   204   209  0.402487  {0,1,0}     28    0
97     91   211   212  0.464789  {0,1,0}     34    1
35    116   139   140  0.666061  {0,2,0}     20    1
4     162   142   143  0.844882  {1,1,0}     39    1
78    177    70    71  0.779651  {0,3,0}     29    1
68    188   211   212  0.976787  {0,2,0}     24    1
11    193    23    86  0.995464  {0,3,0}     29    1
65    222    89    90  0.859569  {0,0,1}     27    1
81    241    12    16  0.618773  {1,1,0}     21    1
10    243    49    50  0.255998  {0,1,1}     27    0
45    300    22    24  0.592149  {0,3,0}     36    1
116   376   104   105  0.710863  {0,1,0}     40    1
24    394   145   146  0.202195  {1,1,0}     36    1
66    421    19    25  0.387134  {0,3,0}     33    0
79    423   198   199  0.789402  {0,1,0}     26    0
46    441   174   175  0.045688  {0,1,1}     39    1
12    461   240   242  0.536254  {1,1,0}     38    1
114   461   135   145  0.498536  {0,2,0}     38    1
56    474   184   185  0.444963  {0,1,0}     30    1
100   475   165   174  0.903226  {0,2,0}     32    0
38    482    65    92  0.395853  {0,1,0}     36    0
112   485    40    41  0.530258  {1,1,0}     21    1
71    488   104   105  0.487024  {0,2,0}     31    1
54    489   219   220  0.979010  {1,0,0}     34    1
72    526   244   245  0.616237  {1,0,0}     26    1
90    537    50    51  0.849978  {0,2,0}     28    1
17    549   116   117  0.311216  {0,1,0}     38    1
41    556   124   151  0.489648  {0,1,1}     37    0
52    557    47    48  0.175677  {0,2,0}     32    0
18    563    70    71  0.344906  {0,3,0}     33    0
61    571    81    82  0.044810  {0,1,0}     26    1
48    591   100   101  0.733833  {1,0,0}     25    1
34    603    36    38  0.532702  {1,0,0}     30    1
104   623    18    20  0.936929  {1,0,0}     35    1
33    624     7     8  0.761963  {1,0,0}     20    1
58    651    56    57  0.767749  {1,1,0}     20    1
77    656     3    15  0.867677  {0,3,0}     21    0
84    672    55    56  0.791514  {0,2,0}     30    0
44    679    29    30  0.455028  {1,1,0}     29    1
14    693    42    43  0.875143  {0,1,0}     26    1
19    696   202   204  0.757178  {0,2,0}     35    0
96    715   152   153  0.094271  {0,2,0}     40    0
51    718    47    64  0.735935  {1,0,0}     36    1
27    720   169   173  0.558449  {1,1,0}     23    1
120   722    90    91  0.604513  {0,2,0}     20    1
37    723    25    26  0.402653  {0,1,0}     23    1
26    731   207   208  0.357131  {0,2,0}     21    1
62    743   124   149  0.049165  {1,1,0}     25    1
108   743   244   248  0.735048  {1,0,0}     28    1
123   745    69    70  0.611733  {1,1,0}     29    1
3     747    77    78  0.020820  {0,3,0}     21    1
28    750   237   240  0.097736  {1,3,0}     20    1
64    763    23   149  0.693385  {0,2,0}     26    1
16    770   101   102  0.867888  {0,3,0}     32    0
110   773    40    41  0.335160  {0,2,0}     21    0
126   781   225   248  0.120998  {0,1,0}     37    1
67    799   117   118  0.937837  {0,2,0}     39    0
75    804    98   130  0.434198  {0,2,0}     21    1
36    810    62    63  0.957162  {0,1,0}     32    0
121   813    98   131  0.712549  {0,1,0}     37    1
127   815   157   159  0.358448  {0,0,1}     40    0
125   815   215   216  0.305379  {1,0,0}     38    1
8     816   103   113  0.979481  {0,1,0}     39    0
91    828   112   113  0.388045  {1,1,0}     39    1
30    839   231   236  0.398986  {0,3,0}     24    1
88    840   165   177  0.998704  {0,2,0}     31    0
113   841   241   242  0.751005  {0,2,0}     20    0
80    846   104   106  0.843201  {0,1,1}     28    0
42    850   129   130  0.551876  {0,1,0}     38    1
32    854   213   216  0.007945  {0,1,0}     27    0
118   870    10    41  0.764970  {0,3,0}     32    1
87    873    78    79  0.420325  {0,0,1}     27    1
122   873   225   226  0.760921  {0,2,0}     25    0
74    876   163   164  0.141633  {1,1,0}     39    1
83    877   202   203  0.476806  {0,2,0}     39    1
117   877   225   248  0.600465  {1,1,0}     35    1
95    881   195   197  0.541923  {1,0,0}     37    1
101   889   142   144  0.324342  {0,1,1}     34    0
22    899   147   148  0.217842  {0,3,0}     26    1
86    905   174   176  0.767462  {1,0,0}     27    1
0     917    50    52  0.687903  {1,0,0}     29    1
107   920    88    89  0.651387  {0,3,0}     36    1
57    931   232   233  0.087448  {1,0,0}     27    0
98    932    10    41  0.937682  {0,1,0}     31    1
49    950   123   124  0.827474  {0,1,0}     37    1
63    952    59    60  0.535610  {0,1,0}     23    1
99    953   123   124  0.597198  {0,1,0}     26    1
105   969    96   111  0.111231  {0,0,1}     36    0
