map EGL-G2-D
fac 5 10 {0,128,230,221,209}
hosp 3 {0,69,19}
n_ALS 6 1 {2:128,2:230,1:221,1:209}
n_BLS 18 1 {7:0,2:128,1:230,3:221,5:209}
n_CLS 7 0 {1:0,1:128,3:230,1:221,1:209}
      c_m  head  tail      c_af      c_d  c_tau  c_h
97      5   212   213  0.012066  {0,1,1}     36    1
1       7    12    16  0.307001  {0,1,0}     27    1
127     9   157   161  0.929092  {0,1,1}     37    0
43     27     9    34  0.702610  {0,2,0}     35    0
78     39   179   180  0.731907  {0,0,1}     31    1
26     41    91    96  0.289402  {0,1,0}     39    1
13     59   106   118  0.370121  {1,1,0}     28    1
6      79   203   204  0.704391  {0,3,0}     29    1
57     82    84    86  0.037580  {0,2,0}     30    1
61    133    98   127  0.741234  {1,0,0}     39    1
30    167    99   100  0.494506  {0,1,0}     39    1
55    217    50    52  0.632312  {0,1,0}     31    1
46    279   198   199  0.592686  {0,0,1}     27    1
90    335   154   158  0.882780  {1,1,0}     24    1
111   343   222   223  0.193271  {0,1,0}     25    1
72    347   205   207  0.884843  {0,1,1}     24    0
42    424   121   155  0.921817  {0,3,0}     37    1
74    434   178   179  0.547584  {1,0,0}     27    1
48    442    66    67  0.171268  {0,1,0}     31    1
81    449     6    27  0.780331  {0,2,0}     22    1
16    454   122   123  0.721028  {1,1,0}     33    1
70    458    10    41  0.812695  {0,3,0}     32    1
40    473   185   187  0.856275  {0,3,0}     35    1
49    502    49    56  0.897590  {0,3,0}     21    0
53    540   212   213  0.318473  {0,3,0}     31    0
58    544    53    55  0.165659  {1,0,0}     35    1
25    565   233   234  0.680096  {1,0,0}     32    1
9     566    87    88  0.774788  {0,1,0}     23    0
75    580    38    40  0.735631  {0,1,0}     29    0
36    591    67    68  0.269290  {0,3,0}     26    0
110   616    19    25  0.469533  {0,1,0}     38    1
2     619    39    73  0.707069  {0,0,1}     22    1
28    627   131   132  0.265810  {0,1,0}     34    1
104   646    81    89  0.998333  {0,1,1}     22    0
10    653    16    17  0.165736  {1,1,0}     38    1
5     659    27    28  0.641490  {0,1,0}     33    1
12    661   155   156  0.007249  {0,2,0}     34    1
68    665    95    99  0.738432  {0,1,0}     25    1
27    669   196   197  0.682718  {1,1,0}     20    1
98    669   199   200  0.513673  {0,3,0}     25    1
91    675   163   167  0.156149  {0,2,0}     36    0
64    679   156   162  0.366655  {1,0,0}     34    0
92    682    81    89  0.561581  {0,1,0}     35    0
34    694   217   219  0.797478  {1,0,0}     38    1
4     700   226   229  0.450059  {1,0,0}     25    1
24    711    27    28  0.388880  {0,0,1}     38    1
18    718    26    28  0.214780  {0,1,0}     37    0
103   722    66    92  0.019544  {1,1,0}     22    1
62    724   253   254  0.630690  {1,0,0}     37    1
39    726    91    92  0.077584  {0,1,0}     21    0
56    732   248   249  0.549084  {1,1,0}     31    1
76    734    32    33  0.640134  {1,1,0}     27    1
82    770     6    27  0.128469  {0,3,0}     25    1
0     770   175   176  0.370002  {0,3,0}     35    1
96    781   239   244  0.517265  {0,1,0}     27    0
37    784     3    15  0.337795  {0,3,0}     29    1
15    787   178   185  0.607204  {0,3,0}     24    1
107   799    49    56  0.708686  {0,2,0}     25    1
115   805    12    16  0.879434  {0,2,0}     28    1
95    815     9    10  0.058384  {1,0,0}     26    1
108   816    66    93  0.788890  {1,1,0}     31    1
47    825    72    73  0.805958  {1,0,0}     28    1
54    834   227   233  0.361372  {0,2,0}     29    1
126   838   219   220  0.095714  {1,0,0}     22    1
69    851   123   124  0.044056  {0,1,1}     40    0
31    857   141   150  0.240863  {0,0,1}     27    1
109   863   218   225  0.463481  {0,2,0}     23    0
88    866     1    12  0.000149  {0,1,0}     23    0
71    873    25    26  0.739213  {0,2,0}     36    1
32    879    61    65  0.516318  {1,0,0}     21    1
