map EGL-G2-E
fac 5 10 {0,183,64,70,164}
hosp 1 {0}
n_ALS 5 1 {1:183,3:64,1:164}
n_BLS 16 1 {5:0,1:183,1:64,5:70,4:164}
n_CLS 6 0 {1:0,1:183,1:64,2:70,1:164}
      c_m  head  tail      c_af      c_d  c_tau  c_h
68      7   185   186  0.807144  {0,2,0}     27    0
107    11    17    19  0.851408  {0,1,0}     20    0
21     40   199   200  0.621089  {0,3,0}     25    1
44     58   228   229  0.445289  {1,1,0}     23    1
96    105    23   171  0.526981  {1,1,0}     32    1
52    111   163   168  0.757020  {0,1,0}     31    1
39    116   234   235  0.443859  {0,0,1}     40    0
11    141    90    91  0.805652  {0,2,0}     33    1
88    144     5    23  0.318656  {0,1,1}     29    1
83    160   122   124  0.252108  {0,3,0}     35    0
10    165   116   117  0.786746  {0,2,0}     36    1
127   189    47    48  0.685938  {0,0,1}     23    1
18    221     0     1  0.766152  {1,1,0}     26    1
54    244   209   216  0.937896  {1,0,0}     27    1
89    251   199   200  0.912569  {0,1,0}     30    1
111   263    29    31  0.251665  {1,1,0}     25    1
98    279   174   189  0.254165  {1,1,0}     24    1
49    288   164   169  0.349532  {0,3,0}     30    0
109   321    54    58  0.455307  {1,1,0}     29    1
38    339    94    95  0.473603  {1,0,0}     27    1
51    365   155   156  0.789933  {0,2,0}     24    0
81    369   175   176  0.555398  {0,1,0}     39    1
32    378   101   112  0.437861  {1,1,0}     24    1
50    406    74    75  0.505732  {0,1,0}     25    0
91    412    78    79  0.873228  {0,0,1}     29    0
2     453    29    31  0.561018  {0,3,0}     32    1
92    453   204   205  0.454577  {0,2,0}     33    0
120   453    83    84  0.878985  {1,1,0}     37    1
72    486    53    54  0.150482  {0,1,0}     30    0
99    498   102   111  0.457319  {1,1,0}     26    1
56    502   240   242  0.469417  {1,2,0}     27    1
42    523     5     6  0.888434  {0,1,0}     35    1
7     549   234   239  0.544882  {0,2,0}     33    1
97    557   228   229  0.574029  {1,0,0}     31    1
126   572   156   157  0.209441  {1,0,0}     31    1
94    588   165   166  0.226000  {1,1,0}     31    1
121   606   204   205  0.288029  {0,2,0}     31    1
67    610   154   157  0.466513  {0,1,0}     33    1
62    613    82    83  0.202022  {0,1,0}     25    1
124   615   115   116  0.120772  {0,1,0}     39    1
41    620    46    47  0.485896  {0,3,0}     23    0
104   636   132   133  0.742702  {0,2,0}     23    1
117   649   199   200  0.734064  {0,2,0}     39    1
