map EGL-G2-D
fac 5 10 {0,103,130,165,17}
hosp 1 {0}
n_ALS 5 1 {2:103,2:165,1:17}
n_BLS 23 1 {6:0,2:103,4:130,4:165,7:17}
n_CLS 7 0 {1:0,4:103,2:165}
      c_m  head  tail      c_af      c_d  c_tau  c_h
6      24   143   144  0.557824  {0,1,0}     38    1
2      37   193   194  0.481998  {1,0,0}     39    1
31     82   249   252  0.345171  {0,1,0}     21    0
96    117    56    57  0.093689  {0,1,0}     28    0
43    127    10    11  0.198277  {0,2,0}     23    0
99    144   228   230  0.775884  {1,1,0}     36    1
85    154   209   216  0.616987  {0,3,0}     39    1
66    177     6    27  0.536118  {0,1,1}     39    0
71    183    40    41  0.467071  {0,2,0}     39    1
8     213   142   143  0.693789  {0,1,1}     20    1
38    238   204   206  0.668179  {1,1,0}     22    1
76    250   196   198  0.777598  {1,1,0}     39    1
24    309    76    77  0.731865  {0,2,0}     20    1
119   312   161   164  0.925576  {0,2,0}     32    0
126   318    23    87  0.464465  {0,2,0}     39    0
53    397   106   118  0.629515  {1,0,0}     33    1
74    407   192   194  0.058089  {0,3,0}     28    0
122   412   215   221  0.349577  {0,2,0}     34    1
50    421    17    22  0.826163  {0,1,0}     35    0
62    427    26    28  0.784815  {1,0,0}     38    1
58    483   190   191  0.196501  {1,0,0}     24    1
52    520   135   136  0.454407  {0,1,0}     35    1
68    550   146   147  0.187579  {0,3,0}     36    0
15    551   198   199  0.757222  {0,1,0}     20    1
86    556   170   171  0.458438  {0,2,0}     24    0
5     562    59    72  0.183758  {1,1,0}     24    1
95    590   247   248  0.996744  {0,1,0}     38    0
112   593   119   120  0.571133  {0,2,0}     22    0
36    596   152   155  0.444162  {1,1,0}     36    0
109   597   145   146  0.358680  {0,1,0}     40    0
105   603   193   194  0.873812  {0,3,0}     32    1
113   611     1     2  0.011926  {0,0,1}     30    1
107   624   239   240  0.191695  {0,2,0}     25    0
127   636    69    80  0.773227  {0,3,0}     22    1
1     649    23   171  0.667399  {0,2,0}     32    1
92    654    62    63  0.319071  {1,0,0}     36    1
61    674   121   122  0.116175  {0,0,1}     30    0
55    678   101   112  0.292653  {0,3,0}     31    0
90    695     2    14  0.413472  {0,1,0}     33    0
27    701   196   197  0.993538  {0,0,1}     34    1
35    706   115   116  0.035749  {0,2,0}     33    1
17    711    82    85  0.645137  {0,3,0}     39    1
81    722   145   148  0.879918  {0,2,0}     32    1
0     724     5     6  0.913927  {0,1,0}     24    1
65    728   119   120  0.355016  {0,2,0}     31    0
111   729   196   197  0.484923  {1,1,0}     28    1
98    743   153   154  0.186613  {1,0,0}     20    1
39    761    71    73  0.827261  {0,2,0}     39    1
10    769    73    74  0.342047  {0,2,0}     39    1
7     769   163   168  0.797171  {1,1,0}     33    0
32    784   102   111  0.962276  {0,2,0}     39    1
84    794    32    34  0.819559  {0,2,0}     34    1
3     804     1     2  0.813273  {1,2,0}     40    1
102   804   152   153  0.509526  {0,0,1}     22    1
49    812     4     5  0.899819  {1,0,0}     40    1
23    817    49    50  0.907493  {1,2,0}     38    1
123   827    69    80  0.460301  {0,1,0}     35    1
117   828   116   117  0.799822  {1,1,0}     33    1
73    838    95    99  0.597071  {0,0,1}     23    1
47    857   239   240  0.490460  {0,3,0}     31    0
45    858   210   215  0.757377  {1,0,0}     36    1
22    859   133   134  0.822250  {1,1,0}     24    1
40    862   126   150  0.780477  {0,3,0}     25    0
63    863   172   173  0.838414  {0,2,0}     22    0
125   864    31    32  0.090531  {0,3,0}     25    1
72    868    32    34  0.169656  {0,1,0}     21    0
79    870    14    15  0.889547  {1,0,0}     34    1
101   879    30    33  0.117032  {0,2,0}     29    1
120   879    99   131  0.862460  {0,1,0}     39    0
87    894   156   157  0.340191  {0,1,0}     31    0
20    895    55    56  0.803987  {1,0,0}     24    1
54    898    31    38  0.201049  {0,2,0}     25    1
30    914    47    64  0.599768  {0,1,0}     31    1
56    921   211   212  0.554887  {0,2,0}     23    1
19    935   202   203  0.884408  {0,1,0}     39    1
121   945    51    52  0.163517  {0,1,0}     30    1
44    945   128   129  0.250849  {0,1,1}     40    0
18    966    10    11  0.559558  {0,0,1}     24    0
51    969    39    40  0.385731  {0,3,0}     35    1
108   972    63    64  0.057790  {1,0,0}     39    1
91    972    83    84  0.550845  {0,3,0}     40    1
69    972    21    35  0.675238  {0,3,0}     34    0
48    991    41    51  0.651996  {0,2,0}     24    0
9     993   225   226  0.875315  {0,2,0}     38    0
34   1000   170   171  0.368096  {1,3,0}     21    1
106  1003    81    82  0.578603  {0,2,0}     24    1
70   1005    43    44  0.863121  {0,1,0}     32    1
93   1010   125   150  0.919267  {0,1,0}     34    1
29   1015   133   135  0.999656  {0,0,1}     38    1
80   1016    87    88  0.755391  {1,1,0}     37    1
118  1017   240   241  0.002811  {0,3,0}     27    0
11   1018   105   107  0.580874  {1,1,0}     26    1
37   1023   197   200  0.554809  {0,2,0}     33    1
16   1025    49    50  0.763046  {0,2,0}     23    0
124  1026    23   150  0.383914  {0,2,0}     33    1
88   1026   140   141  0.069025  {0,0,1}     21    0
42   1038     6     7  0.186778  {0,1,1}     22    1
26   1050   205   208  0.964514  {0,1,1}     23    0
60   1056    15    17  0.691998  {0,2,0}     37    1
41   1064   221   222  0.306800  {1,1,0}     40    1
4    1067   179   183  0.393336  {0,0,1}     33    0
83   1075   143   145  0.228070  {0,3,0}     35    1
115  1084   131   132  0.693535  {0,1,0}     20    1
116  1090   116   123  0.655283  {0,3,0}     27    1
14   1097    29    31  0.825354  {0,1,0}     29    0
100  1097    86    87  0.882949  {0,3,0}     38    1
28   1123    17    22  0.597842  {0,1,0}     30    0
25   1130    63    65  0.377360  {0,2,0}     38    1
104  1139    91    96  0.057460  {0,1,0}     28    0
114  1148   157   163  0.329803  {0,1,0}     28    0
13   1150   244   253  0.923389  {1,1,0}     23    1
59   1176    99   100  0.256724  {0,1,0}     31    1
46   1178    35    36  0.873988  {0,1,0}     34    1
97   1182     6     7  0.239874  {1,1,0}     27    1
33   1188   132   133  0.759606  {1,0,0}     24    1
110  1189   104   114  0.567308  {0,2,0}     33    1
75   1222   161   164  0.325317  {0,2,0}     21    1
12   1233   117   119  0.032650  {1,0,0}     22    1
77   1294   179   180  0.688145  {0,3,0}     24    0
78   1298    89    90  0.609093  {0,2,0}     35    0
82   1307    71    72  0.337919  {1,1,0}     34    1
103  1333   175   176  0.239958  {0,1,0}     30    0
89   1354   162   163  0.746018  {0,3,0}     23    1
64   1358    89    97  0.174385  {1,0,0}     37    1
