map EGL-G2-D
fac 5 10 {0,192,4,94,215}
hosp 1 {0}
n_ALS 6 1 {2:192,1:4,3:215}
n_BLS 23 1 {6:0,1:192,9:4,6:94,1:215}
n_CLS 7 0 {3:0,1:192,1:94,2:215}
      c_m  head  tail      c_af      c_d  c_tau  c_h
41     34    17    22  0.560348  {0,2,0}     26    1
65     36   151   153  0.705779  {1,1,0}     39    1
116    75   135   147  0.278644  {1,0,0}     27    1
73     86   174   189  0.241041  {1,0,0}     26    1
96     91    39    52  0.911284  {0,1,0}     28    1
2     123    51    52  0.735742  {1,1,0}     35    1
64    156    67    69  0.623903  {1,0,0}     20    1
12    223    35    36  0.773502  {0,2,0}     27    1
126   225    94    95  0.640611  {0,2,0}     33    0
115   243   233   254  0.933675  {0,1,0}     36    0
26    334    69    70  0.671627  {0,3,0}     34    0
25    372   247   248  0.628901  {0,2,0}     23    1
104   377    87    88  0.280137  {0,2,0}     22    0
106   378    98   127  0.997412  {0,2,0}     24    0
45    412   164   169  0.356408  {1,0,0}     33    1
121   414   190   192  0.644040  {0,1,0}     31    0
33    424   175   177  0.183354  {0,3,0}     31    1
39    433   153   154  0.421140  {1,1,0}     40    1
58    457    87    88  0.156862  {1,0,0}     24    1
117   471   106   118  0.971313  {1,1,0}     22    1
51    492   133   134  0.164823  {0,2,0}     24    1
86    497   155   156  0.370790  {0,0,1}     35    1
0     503    39    52  0.023991  {0,2,0}     28    0
88    506   164   169  0.375744  {0,2,0}     20    1
66    509    34    41  0.880498  {0,2,0}     29    1
93    558    78    79  0.217426  {1,1,0}     27    1
47    559   159   161  0.807408  {0,2,0}     39    0
35    570   125   152  0.100656  {1,1,0}     30    1
53    572   158   159  0.297923  {0,3,0}     31    1
10    576    65    66  0.313600  {1,1,0}     23    1
52    583    66    67  0.860670  {0,1,0}     29    1
60    596    29    31  0.753459  {1,0,0}     40    1
44    600   228   230  0.049683  {0,1,1}     35    1
100   603    70    79  0.177713  {0,1,0}     24    0
69    627    49    50  0.626491  {0,0,1}     40    0
