map EGL-G1-E
fac 5 10 {0,131,55,48,132}
hosp 1 {0}
n_ALS 9 1 {1:0,5:131,2:55,1:48}
n_BLS 22 1 {5:0,2:131,8:55,3:48,4:132}
n_CLS 6 0 {3:0,1:131,2:48}
      c_m  head  tail      c_af      c_d  c_tau  c_h
22     10   100   111  0.518818  {0,3,0}     32    1
116    32    62    63  0.607544  {0,2,0}     34    1
121    61   210   211  0.216122  {0,2,0}     32    0
17    111    75    76  0.506543  {0,3,0}     31    0
97    150     7     8  0.435143  {0,2,0}     33    1
33    162   127   128  0.246306  {0,3,0}     40    1
86    204    36    37  0.123023  {0,2,0}     26    0
45    205   245   246  0.242150  {0,1,0}     27    0
15    338   160   164  0.005205  {0,2,0}     23    0
114   384   163   168  0.144938  {1,0,0}     20    1
25    416   204   205  0.394515  {0,3,0}     31    1
3     420   225   248  0.052983  {0,2,0}     23    0
58    433    77    78  0.469173  {0,1,1}     28    0
4     433   202   203  0.541937  {0,1,0}     34    0
76    437    58    59  0.547230  {0,2,0}     27    1
62    441   101   102  0.969985  {1,1,0}     32    1
75    446   220   222  0.487773  {1,1,0}     21    1
64    458   185   186  0.928367  {0,1,0}     27    1
40    470    34    41  0.450761  {0,2,0}     24    0
53    475   245   246  0.502460  {0,1,0}     21    1
23    483   157   159  0.630968  {1,1,0}     24    1
103   491   238   239  0.791782  {0,3,0}     23    1
52    517   152   153  0.098527  {1,1,0}     27    1
18    519    30    33  0.901316  {0,2,0}     25    1
102   523    15    17  0.074598  {0,0,1}     32    1
85    524    29    30  0.239910  {0,1,1}     28    1
81    528   242   245  0.835070  {0,2,0}     29    0
32    546    36    38  0.160252  {0,1,0}     31    0
91    551   212   218  0.070229  {1,1,0}     21    1
99    566   186   187  0.836976  {0,1,1}     32    1
84    572   210   211  0.828394  {1,1,0}     22    1
88    577    35    36  0.757935  {0,1,1}     29    1
123   602   103   113  0.667024  {1,0,0}     26    1
29    604   138   139  0.865339  {0,2,0}     28    0
106   605   106   107  0.930263  {0,1,0}     27    0
112   609   238   240  0.504292  {0,2,0}     30    0
101   611   238   239  0.231867  {0,1,0}     28    0
83    614    60    67  0.308362  {0,2,0}     36    1
31    615   175   176  0.352562  {1,1,0}     36    1
44    620    36    37  0.995350  {0,2,0}     40    1
63    628   243   244  0.636912  {1,0,0}     28    1
89    632   222   225  0.570665  {0,3,0}     38    1
0     637    16    18  0.381071  {0,1,0}     27    1
13    655    39    40  0.593047  {0,2,0}     24    1
119   655    37    74  0.665312  {0,1,1}     20    1
10    658   203   210  0.200068  {0,3,0}     21    0
57    658    49    50  0.589163  {0,2,0}     33    1
21    662   129   130  0.265203  {1,0,0}     33    1
6     663   137   138  0.842601  {0,1,0}     34    1
2     667     8     9  0.491223  {0,2,0}     23    1
39    675    43    44  0.962782  {1,1,0}     30    1
95    679   111   112  0.276660  {0,2,0}     22    1
49    714    51    52  0.858188  {0,2,0}     34    1
70    718    96   111  0.848292  {0,2,0}     22    1
61    727   223   224  0.692542  {0,2,0}     28    1
34    751   158   159  0.850787  {0,1,0}     24    0
117   764    37    74  0.743238  {1,1,0}     38    1
