map EGL-G1-C
fac 5 10 {0,132,223,246,17}
hosp 3 {0,127,102}
n_ALS 8 1 {2:0,3:132,1:223,1:246,1:17}
n_BLS 18 1 {4:0,3:132,1:223,4:246,6:17}
n_CLS 5 0 {2:0,1:132,2:17}
      c_m  head  tail      c_af      c_d  c_tau  c_h
37     18    37    74  0.926127  {1,1,0}     30    1
41     44    58    59  0.193815  {0,0,1}     23    0
3      61    12    16  0.797003  {0,2,0}     39    1
99     85   108   109  0.001131  {0,0,1}     34    0
10    115    24    25  0.560701  {0,2,0}     36    0
73    128   167   175  0.414772  {1,1,0}     35    1
51    173    96    97  0.848349  {0,2,0}     37    1
103   174    15    17  0.822147  {0,2,0}     21    0
9     189    34    41  0.210484  {0,1,0}     33    1
112   205    57    61  0.351482  {0,3,0}     39    0
74    247     6     7  0.687089  {1,2,0}     39    1
39    248   124   125  0.738942  {0,1,0}     26    0
1     282    67    68  0.503990  {0,0,1}     35    1
50    290   197   198  0.171677  {0,2,0}     27    1
28    319   167   175  0.672150  {1,1,0}     25    1
18    341   105   107  0.215764  {0,3,0}     31    1
101   382   190   191  0.090610  {0,0,1}     39    1
125   387    38    40  0.486269  {1,0,0}     24    1
67    418    32    33  0.381011  {0,2,0}     21    0
62    440   185   186  0.768375  {0,1,1}     22    1
127   464    45    64  0.712337  {0,2,0}     37    1
115   510    31    38  0.631418  {0,2,0}     30    1
104   515   174   175  0.952779  {0,2,0}     29    0
14    536    11    42  0.022427  {0,1,0}     23    1
34    545    79    80  0.872185  {0,2,0}     35    0
35    587   184   185  0.001771  {0,2,0}     35    1
79    589    97   126  0.862527  {1,0,0}     34    1
30    603    82    83  0.048601  {0,2,0}     38    0
7     619     8    33  0.425090  {0,1,0}     39    1
90    624   115   122  0.745406  {0,2,0}     24    0
31    629   193   194  0.093981  {1,0,0}     36    1
71    632    90    91  0.911465  {0,1,0}     24    1
58    632   237   238  0.247479  {0,3,0}     25    0
59    648    38    40  0.261109  {1,0,0}     20    1
89    653   157   159  0.517668  {0,3,0}     27    1
85    654   210   211  0.101023  {1,0,0}     30    1
29    669   238   239  0.896533  {0,2,0}     27    1
38    669    81    84  0.944565  {0,1,0}     33    0
92    672   207   208  0.901453  {0,3,0}     24    1
16    674    38    40  0.829050  {0,1,0}     37    0
122   682   198   199  0.521281  {0,1,1}     27    1
53    693    31    32  0.436447  {0,3,0}     35    0
102   709    24    25  0.496678  {1,0,0}     29    1
109   716    22    24  0.743121  {1,0,0}     37    1
119   719    23   229  0.486215  {0,1,0}     36    1
42    721   110   113  0.127399  {1,0,0}     35    1
4     723   103   104  0.220342  {0,0,1}     22    0
83    729    85    86  0.146596  {0,2,0}     35    1
22    730   155   156  0.664446  {0,1,0}     21    1
43    735   178   182  0.292403  {0,2,0}     23    0
15    740    75    77  0.080795  {0,2,0}     33    0
78    742    59    60  0.241178  {1,1,0}     31    1
20    753    20    21  0.967024  {1,0,0}     40    1
5     754    88    96  0.621570  {1,0,0}     30    1
97    762    67    68  0.492960  {0,2,0}     35    1
117   765    55    56  0.350882  {0,1,0}     33    0
82    783   154   155  0.557031  {0,3,0}     20    1
118   790   190   192  0.112882  {0,1,0}     23    0
26    800     1    12  0.555174  {0,2,0}     24    0
121   807   105   117  0.913922  {0,2,0}     35    1
63    812     5    23  0.884920  {1,0,0}     34    1
87    817   149   150  0.437973  {1,0,0}     24    1
106   818   234   235  0.361906  {0,3,0}     28    1
123   822    19    20  0.673712  {1,0,0}     20    1
80    861   151   152  0.825129  {0,3,0}     33    0
45    884   166   167  0.536919  {1,1,0}     39    1
100   891    65    91  0.685134  {0,0,1}     26    0
72    897   103   104  0.541906  {1,1,0}     28    1
64    906    60    67  0.903520  {1,0,0}     28    1
65    911   132   133  0.295597  {1,1,0}     29    1
55    916    56    57  0.953719  {0,3,0}     21    1
69    919   228   230  0.680886  {0,2,0}     26    1
108   920    88    96  0.683701  {0,2,0}     30    0
116   921   240   242  0.915917  {1,1,0}     40    1
70    936    39    52  0.755246  {0,1,0}     30    0
95    944   195   196  0.780456  {0,2,0}     33    1
48    946     3    23  0.366757  {0,3,0}     21    0
23    950   237   238  0.500949  {0,2,0}     25    1
24    950   103   113  0.094438  {0,0,1}     20    1
126   953    70    72  0.806326  {0,2,0}     30    0
88    955    94    98  0.571129  {0,2,0}     21    0
110   964    43    45  0.988623  {0,1,0}     20    1
120   967   153   157  0.811123  {1,1,0}     38    1
60    971   167   175  0.625248  {0,1,0}     32    1
49    978     3     4  0.225768  {0,3,0}     24    0
54    982     3    15  0.963693  {0,1,0}     30    1
113   994   151   152  0.111995  {0,2,0}     31    0
27   1005    29    30  0.440434  {1,1,0}     40    1
11   1012   129   130  0.190751  {0,1,0}     33    1
52   1012   140   149  0.484199  {0,1,0}     38    1
33   1012   222   225  0.309603  {1,1,0}     23    1
81   1015    59    71  0.805330  {0,3,0}     26    0
32   1018    23   170  0.136993  {1,1,0}     29    1
105  1031   151   154  0.295497  {0,1,0}     24    1
107  1035   237   240  0.557308  {0,2,0}     30    0
68   1039    43    46  0.945232  {0,0,1}     26    0
75   1049    71    72  0.420679  {0,1,0}     38    1
2    1069    93    94  0.154149  {0,1,0}     27    0
114  1113   156   160  0.872653  {1,1,0}     28    0
84   1118    41    51  0.797585  {1,1,0}     39    1
57   1131    98   130  0.335555  {0,1,1}     33    1
6    1140   244   249  0.531142  {0,1,1}     32    1
61   1156    24    25  0.172201  {1,1,0}     27    1
96   1163    54    55  0.688418  {0,1,0}     28    1
8    1165   135   136  0.922338  {0,1,0}     28    0
56   1182    65    66  0.170385  {1,0,0}     33    1
76   1187    40    41  0.961789  {0,1,1}     27    1
0    1195    17    19  0.970895  {0,1,0}     33    1
66   1195    12    13  0.915230  {0,1,1}     32    1
19   1213   127   138  0.694579  {0,2,0}     21    1
36   1219   212   218  0.222140  {1,1,0}     38    1
12   1237    66    67  0.343651  {0,1,0}     24    0
21   1263    11    42  0.861566  {0,1,0}     30    0
25   1276   104   105  0.671985  {0,2,0}     36    0
46   1287   194   195  0.245036  {1,0,0}     25    1
44   1291   195   196  0.863658  {1,0,0}     40    1
111  1294   240   241  0.598031  {0,1,0}     39    1
98   1305   202   204  0.614245  {0,1,0}     31    1
86   1313    59    71  0.305835  {0,1,1}     20    0
93   1317   124   149  0.876427  {0,1,0}     33    1
91   1327   165   177  0.154321  {0,2,0}     31    1
124  1330   164   165  0.220706  {1,1,0}     40    1
47   1344   176   179  0.419164  {1,0,0}     36    1
77   1359   163   164  0.604799  {1,0,0}     32    1
40   1371     0     1  0.727359  {0,2,0}     30    0
13   1384    58    59  0.992656  {1,0,0}     30    1
94   1391   190   191  0.030894  {1,0,0}     28    1
17   1430   190   192  0.657314  {0,1,0}     39    1
