map EGL-G2-A
fac 5 10 {0,61,23,99,109}
hosp 2 {0,124}
n_ALS 6 1 {3:0,1:23,2:109}
n_BLS 17 1 {4:0,2:61,4:23,2:99,5:109}
n_CLS 6 0 {1:61,1:23,2:99,2:109}
      c_m  head  tail      c_af      c_d  c_tau  c_h
93     17    99   131  0.966797  {0,3,0}     38    1
53     40    66    92  0.796974  {0,1,0}     38    1
34     47     9    10  0.142115  {0,2,0}     21    1
15     81   240   242  0.913769  {1,0,0}     28    1
58    113   185   187  0.039396  {0,2,0}     26    1
107   139    25    26  0.885754  {0,1,0}     22    1
110   172   234   239  0.792557  {1,1,0}     38    1
12    195    68    69  0.786402  {0,3,0}     35    1
102   275   210   215  0.728259  {0,1,0}     22    1
77    289   174   182  0.168920  {0,0,1}     21    0
89    298    12    16  0.681997  {1,0,0}     21    1
63    342   180   181  0.058785  {0,0,1}     36    1
6     344    46    47  0.676427  {0,2,0}     30    1
79    366   120   162  0.883478  {0,1,0}     21    1
106   372    31    38  0.377089  {0,1,0}     29    1
69    412   228   230  0.681692  {0,0,1}     32    0
103   423   135   147  0.943460  {0,1,0}     22    0
56    428   161   164  0.961801  {0,3,0}     28    0
126   433   253   254  0.271918  {0,0,1}     21    0
90    446    48    49  0.181429  {0,2,0}     35    1
66    447   218   225  0.632243  {0,3,0}     28    1
22    459    53    55  0.281430  {0,2,0}     36    1
122   469    76    78  0.438602  {0,3,0}     28    0
76    487   153   154  0.100899  {0,1,0}     34    0
105   488   163   167  0.977789  {0,2,0}     32    1
86    490    51    52  0.442185  {0,1,0}     39    1
127   517   128   129  0.129760  {0,2,0}     40    0
13    524   181   182  0.269468  {1,1,0}     32    1
83    530   159   161  0.499153  {0,1,1}     20    1
25    532    40    41  0.908973  {0,1,1}     22    1
49    534   125   150  0.004987  {1,1,0}     35    1
52    544   125   150  0.656541  {1,2,0}     32    1
51    545    22    24  0.706399  {1,0,0}     33    1
113   548    72    73  0.281019  {1,0,0}     23    1
117   549    28    29  0.395510  {1,1,0}     29    1
84    552   177   181  0.743347  {0,2,0}     27    1
0     583   217   218  0.262681  {0,1,0}     39    1
94    592   103   111  0.395826  {1,1,0}     37    1
10    592    80    81  0.029912  {0,1,0}     23    1
111   594     5    26  0.332991  {0,2,0}     35    0
67    604     3     4  0.060488  {0,1,0}     28    1
55    631    23   237  0.176842  {0,1,0}     25    0
91    632   190   191  0.045993  {0,3,0}     38    0
114   632    10    41  0.142760  {0,3,0}     34    1
64    640    50    52  0.735448  {1,1,0}     35    1
57    644    97    98  0.426666  {0,2,0}     37    0
98    647    80    81  0.587222  {1,1,0}     32    1
95    669   247   249  0.507098  {0,2,0}     25    1
108   671    39    73  0.638008  {1,1,0}     39    1
2     695    19    25  0.338283  {0,2,0}     37    1
31    696   234   239  0.558529  {1,1,0}     37    1
9     697   249   250  0.108683  {0,0,1}     27    0
68    703   122   123  0.592476  {0,1,0}     26    0
125   716   115   116  0.539791  {0,2,0}     29    0
88    720   234   239  0.357495  {0,0,1}     32    0
43    741   121   122  0.191020  {0,1,1}     23    1
85    779    46    47  0.500049  {0,2,0}     25    0
28    784    54    55  0.679545  {0,0,1}     36    1
16    786   191   195  0.474713  {0,1,0}     38    1
36    789   180   181  0.313176  {0,3,0}     31    0
101   789   196   197  0.562319  {0,1,0}     35    0
45    797     8     9  0.233572  {0,1,0}     21    0
48    798   184   188  0.924826  {1,1,0}     24    1
59    802     2    14  0.757300  {1,0,0}     23    1
115   803   243   245  0.666383  {0,2,0}     22    0
80    808    49    56  0.094060  {0,2,0}     38    0
5     810   138   139  0.999489  {1,1,0}     38    1
82    815   205   208  0.699867  {0,0,1}     40    1
44    819   239   243  0.490466  {1,1,0}     30    1
39    821    89    90  0.045597  {0,1,0}     40    0
