map EGL-G2-D
fac 5 10 {0,178,101,73,105}
hosp 2 {0,195}
n_ALS 8 1 {2:0,3:101,1:73,2:105}
n_BLS 21 1 {4:0,6:178,2:101,3:73,6:105}
n_CLS 5 0 {2:178,2:101,1:73}
      c_m  head  tail      c_af      c_d  c_tau  c_h
33     26   121   122  0.946128  {0,2,0}     32    0
119    40   233   235  0.289431  {1,1,0}     32    1
124    53   202   203  0.114885  {0,1,0}     32    1
37     79   195   248  0.792952  {0,1,0}     26    1
75     85    54    55  0.016068  {0,0,1}     31    0
70    130   101   102  0.260623  {0,0,1}     23    1
15    175    89    97  0.028243  {0,1,0}     35    0
101   186   121   122  0.054066  {0,1,0}     38    0
61    220   225   226  0.185785  {1,1,0}     37    1
93    222   240   241  0.657815  {1,0,0}     31    1
13    232    20    21  0.746418  {1,1,0}     25    1
51    258    80    81  0.216691  {0,1,0}     37    1
22    315   155   156  0.785660  {1,1,0}     33    1
67    352   122   124  0.152953  {0,2,0}     24    1
79    356   145   146  0.158922  {0,1,0}     20    1
7     372     7     8  0.068304  {0,0,1}     20    1
112   432     5    23  0.352993  {0,2,0}     40    1
34    468    66    67  0.090567  {1,1,0}     23    1
32    473    61    65  0.431793  {0,2,0}     39    1
0     492    95    96  0.386867  {0,0,1}     31    1
97    493     9    34  0.671566  {1,1,0}     28    1
62    505   246   247  0.579955  {0,2,0}     22    1
127   516    90    92  0.820238  {0,3,0}     35    0
98    536    49    56  0.990141  {0,3,0}     20    1
74    536    34    41  0.700602  {0,1,0}     40    1
81    544    31    32  0.781096  {1,1,0}     30    1
18    548   117   118  0.883807  {0,2,0}     20    1
44    552   192   193  0.520890  {0,2,0}     33    0
1     563    62    63  0.249419  {0,3,0}     24    0
54    576   145   146  0.731610  {0,2,0}     34    0
78    584    38    40  0.717088  {0,1,1}     34    1
41    601    99   100  0.368447  {0,3,0}     37    1
84    609    83    84  0.660734  {1,0,0}     29    1
14    617   206   207  0.679199  {0,2,0}     37    0
99    620   104   105  0.321068  {0,2,0}     24    1
46    628    61    62  0.131618  {0,3,0}     37    1
27    631    74    75  0.505643  {0,0,1}     32    0
19    638    74    75  0.177621  {0,1,0}     38    1
89    650    87    88  0.274498  {0,1,0}     35    1
43    661   174   189  0.932285  {0,1,0}     32    0
126   667   248   249  0.557427  {1,1,0}     25    1
40    680    26    28  0.867307  {0,1,0}     32    0
39    683   167   168  0.366977  {0,2,0}     21    1
35    685    32    33  0.377490  {1,1,0}     38    1
111   697   177   180  0.333246  {1,0,0}     35    1
6     721    39    52  0.821683  {0,3,0}     20    0
95    733    63    65  0.891673  {0,1,0}     22    1
5     738    39    40  0.706716  {1,1,0}     27    1
91    739   195   196  0.292736  {0,1,0}     31    1
2     741    80    81  0.193089  {1,1,0}     39    1
90    755   184   188  0.856940  {1,1,0}     35    1
17    797   116   123  0.227425  {1,1,0}     25    1
100   797    84    86  0.977881  {0,1,0}     37    0
71    806   222   223  0.470565  {0,1,0}     25    1
87    809   122   124  0.517529  {1,1,0}     20    1
8     821    41    51  0.395344  {0,2,0}     23    1
53    823    86    87  0.844359  {1,0,0}     29    1
23    831    12    13  0.639631  {1,1,0}     21    1
65    845   186   198  0.729592  {0,2,0}     24    1
72    848   184   188  0.450673  {1,0,0}     36    1
68    855   115   116  0.407025  {0,1,0}     25    0
80    862   156   157  0.405588  {0,3,0}     21    1
66    870    96    98  0.532089  {0,3,0}     25    0
10    874   185   186  0.469101  {0,1,1}     22    1
76    879   120   162  0.711740  {0,3,0}     28    1
49    882   150   151  0.886648  {1,0,0}     30    1
125   891   219   223  0.007932  {1,0,0}     23    1
121   903    19    25  0.668192  {0,1,0}     29    0
42    914   216   217  0.550055  {0,1,0}     24    0
120   921    23   150  0.563069  {0,2,0}     40    0
48    929   105   106  0.211366  {0,3,0}     37    0
20    931   122   124  0.159562  {0,3,0}     32    0
108   943    37    75  0.233151  {0,3,0}     30    1
106   944   180   181  0.010781  {0,1,0}     33    1
38    957    27    28  0.553719  {1,0,0}     35    1
117   963   194   242  0.372750  {0,1,0}     37    1
114   987   190   192  0.074420  {0,3,0}     26    1
116   988    55    56  0.192472  {0,3,0}     28    0
118   996   112   113  0.208592  {0,1,0}     33    0
9     999    16    17  0.452824  {0,1,1}     32    0
50    999   175   177  0.624561  {0,1,0}     33    1
57   1004    18    19  0.554895  {0,1,0}     24    0
105  1010   195   196  0.864596  {0,3,0}     20    1
82   1013    43    44  0.127847  {1,0,0}     30    1
69   1017   209   216  0.999755  {0,2,0}     37    0
16   1017   253   254  0.286213  {0,3,0}     35    0
63   1021    90    92  0.239284  {0,1,1}     39    0
83   1035   124   125  0.751116  {0,3,0}     35    1
26   1047   220   221  0.544364  {0,3,0}     24    0
107  1060   225   226  0.192898  {0,1,0}     29    0
85   1061   157   163  0.444672  {0,1,0}     38    1
4    1065     9    10  0.885944  {1,0,0}     26    1
94   1086   153   154  0.179116  {0,1,0}     36    1
109  1091    56    57  0.416031  {1,1,0}     22    0
30   1103   217   219  0.444557  {1,1,0}     23    1
28   1105   151   152  0.916146  {0,3,0}     39    0
29   1107   217   219  0.814099  {1,0,0}     23    1
123  1112    92    93  0.797476  {0,3,0}     33    0
