map EGL-G1-C
fac 5 10 {0,26,80,89,135}
hosp 1 {0}
n_ALS 6 1 {2:0,1:80,3:135}
n_BLS 22 1 {2:0,8:26,3:80,5:89,4:135}
n_CLS 7 0 {1:0,1:26,1:80,2:89,2:135}
      c_m  head  tail      c_af      c_d  c_tau  c_h
51      8   216   217  0.656110  {0,2,0}     29    1
43     10   207   208  0.197146  {0,1,0}     24    1
99     39     1     2  0.531953  {1,0,0}     38    1
5      83    43    45  0.694344  {0,2,0}     40    0
54    101    65    66  0.880161  {1,0,0}     40    1
87    116   139   141  0.948965  {1,1,0}     20    1
33    122    69    78  0.761471  {1,3,0}     32    1
90    172   196   197  0.240136  {0,2,0}     29    1
85    186   246   247  0.787465  {0,1,0}     32    0
59    186   202   203  0.883495  {1,0,0}     31    1
117   222   240   241  0.492030  {0,2,0}     28    1
93    224   123   124  0.970615  {1,1,0}     23    1
64    270    16    18  0.940418  {1,0,0}     26    1
47    283   232   234  0.641230  {0,3,0}     27    1
26    331   223   224  0.729847  {0,3,0}     33    0
75    340   175   176  0.600936  {0,2,0}     31    1
94    344    80    88  0.458103  {0,1,0}     36    1
107   406    31    38  0.918306  {0,3,0}     36    1
72    426     1    12  0.750399  {1,1,0}     33    1
12    448    54    58  0.793789  {0,3,0}     34    0
15    458    68    79  0.485931  {0,1,0}     31    0
119   472   128   137  0.203544  {0,2,0}     27    0
101   493    45    64  0.145764  {1,0,0}     27    0
118   498   108   109  0.967437  {0,1,0}     30    1
36    505   140   141  0.332384  {0,1,0}     24    1
100   515   125   149  0.971014  {0,0,1}     39    0
22    518    65    92  0.973307  {0,1,0}     38    1
125   534   136   137  0.345454  {1,1,0}     30    1
1     537    49    50  0.878881  {1,0,0}     37    1
69    538     3    15  0.005493  {0,1,0}     40    1
11    560    70    72  0.097672  {0,2,0}     32    1
67    562    81    84  0.640074  {1,1,0}     40    1
4     582   228   229  0.870345  {0,0,1}     20    1
112   590    39    52  0.588061  {0,1,0}     39    0
41    603    58    59  0.182201  {0,0,1}     30    0
86    604   225   248  0.145229  {0,2,0}     36    1
71    605   141   142  0.853883  {1,0,0}     20    1
83    608   207   209  0.764047  {1,1,0}     29    1
82    628    48    49  0.184007  {0,3,0}     40    0
81    647   190   191  0.626946  {0,1,0}     34    1
42    648   119   161  0.002283  {0,3,0}     24    1
7     654   231   232  0.838743  {0,2,0}     26    0
28    668    45    64  0.034275  {0,1,0}     26    1
103   685   114   115  0.837476  {0,2,0}     26    0
50    692   147   148  0.351645  {0,2,0}     27    1
66    710    67    68  0.658242  {0,2,0}     30    1
39    718   234   235  0.978230  {0,3,0}     26    1
30    723   193   194  0.856727  {0,2,0}     28    0
6     725   156   162  0.659340  {1,1,0}     24    1
46    746    40    41  0.789603  {0,2,0}     20    0
116   746    90    95  0.792907  {1,0,0}     21    0
68    753   150   152  0.561025  {1,3,0}     20    1
31    767   138   139  0.191467  {0,1,0}     22    0
9     773    38    40  0.098962  {1,0,0}     22    1
62    785     3    15  0.532229  {0,1,1}     21    1
95    793   108   109  0.811100  {0,1,0}     40    1
45    798   185   186  0.223775  {0,2,0}     25    1
89    801   165   174  0.639706  {0,3,0}     33    1
25    803    56    57  0.185704  {1,1,0}     27    1
14    811   240   241  0.445976  {0,2,0}     27    1
48    814    98   130  0.960188  {0,1,0}     24    1
109   819    28    29  0.299445  {0,3,0}     33    1
106   830    16    18  0.876905  {0,1,0}     28    1
0     831   118   119  0.777598  {0,1,0}     36    1
102   833     8     9  0.802121  {0,1,0}     24    1
88    841    23   229  0.803371  {0,3,0}     29    1
127   861     3     4  0.171611  {0,3,0}     26    0
37    865   177   184  0.138291  {1,0,0}     27    0
17    869    41    51  0.622637  {0,2,0}     31    1
56    884    47    64  0.179393  {0,1,0}     33    1
65    888   139   141  0.077990  {0,2,0}     24    1
29    891   240   242  0.954899  {0,2,0}     38    0
27    894   137   138  0.954995  {0,3,0}     38    1
80    907    92    93  0.820467  {0,2,0}     24    1
53    913   142   143  0.586660  {0,2,0}     40    1
70    914    70    71  0.373069  {0,1,1}     34    1
91    917   191   193  0.352258  {0,1,0}     26    1
61    927   146   147  0.646016  {1,1,0}     30    1
84    934   156   160  0.441177  {1,2,0}     25    1
2     947   101   102  0.653504  {1,1,0}     33    1
20    951   108   109  0.828296  {0,2,0}     32    1
108   958   124   151  0.983332  {0,1,0}     40    0
96    965   190   191  0.173315  {0,2,0}     37    1
98    971     4    22  0.608257  {0,3,0}     21    1
57    992    83    84  0.972204  {0,2,0}     34    0
73    998   162   167  0.179994  {1,1,0}     37    1
3    1001   155   161  0.095997  {1,1,0}     25    1
74   1003    79    80  0.388980  {0,3,0}     21    1
8    1006   240   242  0.674960  {1,0,0}     30    1
126  1006    17    19  0.688967  {1,0,0}     35    1
13   1011    66    68  0.512086  {0,3,0}     39    0
92   1027   166   167  0.397071  {0,1,0}     36    1
63   1030   246   247  0.991364  {0,1,1}     21    1
52   1044    70    72  0.741302  {0,0,1}     22    1
60   1047    24    26  0.945772  {0,2,0}     25    0
120  1050     7     8  0.399336  {0,1,0}     40    0
124  1059    40    41  0.622413  {0,2,0}     38    1
40   1060   126   127  0.115977  {1,1,0}     30    1
34   1069    68    69  0.394919  {1,1,0}     30    1
122  1070    65    92  0.765297  {0,1,0}     20    0
113  1070   139   141  0.277186  {0,0,1}     29    0
114  1081   213   216  0.814996  {0,1,0}     25    0
78   1106   225   226  0.877287  {0,0,1}     40    1
38   1140   106   108  0.150719  {0,1,1}     20    1
123  1159   194   195  0.763980  {0,3,0}     28    1
32   1170   190   192  0.072113  {1,1,0}     25    1
24   1201     3     4  0.573050  {0,1,0}     28    1
105  1216   238   239  0.110081  {0,1,0}     34    1
58   1231   213   214  0.783922  {1,1,0}     39    1
16   1254   131   132  0.013765  {0,1,1}     34    1
76   1268   153   156  0.714706  {0,1,0}     27    0
77   1275    77    81  0.494898  {0,2,0}     21    1
10   1276    43    45  0.908782  {0,1,0}     28    0
104  1282    66    68  0.973566  {1,0,0}     36    1
19   1289   243   244  0.099883  {1,1,0}     37    1
110  1294    10    11  0.833770  {0,0,1}     28    0
35   1304   110   113  0.674149  {0,2,0}     35    1
97   1321   192   193  0.335321  {0,1,0}     25    0
55   1330    11    42  0.464117  {1,1,0}     24    1
79   1348   136   137  0.868472  {0,1,1}     22    1
121  1351   145   146  0.206937  {1,1,0}     38    1
49   1358   124   149  0.764338  {1,0,0}     34    1
111  1370   166   167  0.995872  {1,1,0}     34    1
18   1403    35    36  0.703982  {0,2,0}     29    1
21   1408    30    33  0.053811  {0,1,0}     40    0
44   1424    36    39  0.100781  {0,0,1}     27    0
