map EGL-G1-B
fac 5 10 {0,125,175,174,166}
hosp 1 {0}
n_ALS 6 1 {4:0,1:125,1:175}
n_BLS 17 1 {2:0,3:125,2:175,3:174,7:166}
n_CLS 5 0 {1:0,2:175,2:166}
      c_m  head  tail      c_af      c_d  c_tau  c_h
56     17   176   179  0.984270  {0,3,0}     33    1
92     17    70    72  0.582620  {0,1,0}     23    0
85     28   112   113  0.097031  {0,2,0}     31    1
60     31    57    61  0.652975  {0,2,0}     27    0
101    51    43    45  0.761059  {0,1,0}     39    1
9      54   127   138  0.942848  {0,2,0}     20    1
62     78   151   154  0.658693  {0,1,0}     36    1
59    107   231   236  0.634708  {0,2,0}     40    1
24    110   197   198  0.518204  {0,3,0}     40    0
96    113   170   171  0.855568  {0,3,0}     40    1
44    130   152   153  0.581924  {0,2,0}     33    1
67    133    69    78  0.519704  {1,1,0}     35    1
111   139    39    40  0.527465  {0,3,0}     27    1
117   140     2    14  0.829371  {1,1,0}     27    1
78    173   135   145  0.848495  {0,1,0}     37    0
88    213    42    43  0.909556  {1,0,0}     34    1
68    270    19    20  0.319328  {1,1,0}     23    1
21    346   147   148  0.634237  {0,3,0}     33    0
2     348   213   216  0.657578  {0,1,1}     30    1
82    397    62    63  0.576396  {0,3,0}     26    1
34    425   142   144  0.745040  {0,0,1}     35    0
106   434    98   131  0.118385  {0,3,0}     31    0
39    475    13    14  0.444212  {1,1,0}     38    1
66    483    82    83  0.026609  {0,1,0}     26    1
43    491    68    79  0.413728  {0,2,0}     25    1
26    517   245   246  0.969255  {0,2,0}     38    1
48    530   129   130  0.769606  {1,1,0}     37    1
41    533    91    92  0.192288  {1,1,0}     21    1
15    542    39    52  0.929502  {1,3,0}     25    1
69    545    27    28  0.447339  {1,0,0}     32    1
11    547   162   166  0.625528  {1,0,0}     21    1
32    548    60    67  0.851535  {0,2,0}     23    1
70    551    70    71  0.962354  {1,0,0}     31    0
25    552    83    85  0.887962  {0,2,0}     28    0
79    553   154   155  0.926255  {0,2,0}     30    0
118   556    89    91  0.374421  {1,0,0}     38    1
40    584     8    33  0.762248  {0,3,0}     30    0
4     585    48    49  0.241418  {0,2,0}     39    1
77    599    92    93  0.004633  {0,1,0}     25    0
89    604   185   186  0.598075  {0,2,0}     28    0
87    609    62    63  0.254693  {0,1,0}     38    1
58    612   198   200  0.976974  {1,1,0}     38    1
64    616   196   197  0.167407  {0,3,0}     38    1
