map EGL-G2-E
fac 5 10 {0,48,150,38,74}
hosp 1 {0}
n_ALS 8 1 {3:0,2:150,3:38}
n_BLS 22 1 {4:0,5:48,2:150,5:38,6:74}
n_CLS 8 0 {3:0,3:48,1:38,1:74}
      c_m  head  tail      c_af      c_d  c_tau  c_h
22     11   185   186  0.741803  {0,2,0}     25    0
76     21   253   254  0.146965  {0,0,1}     22    1
96     48    60    68  0.979032  {0,2,0}     34    1
32     61    54    55  0.439845  {0,3,0}     23    0
55    153   202   209  0.569207  {0,2,0}     24    0
118   190   234   239  0.209301  {0,3,0}     25    1
74    194     7     8  0.651577  {0,1,0}     35    0
30    208     1     2  0.498384  {0,3,0}     36    0
94    250    96    98  0.233153  {1,0,0}     25    1
75    273   226   229  0.900483  {0,1,0}     27    1
78    312    83    84  0.348445  {0,2,0}     21    0
5     317    82    85  0.405151  {0,2,0}     29    0
7     330   103   111  0.955988  {1,0,0}     39    0
103   380   126   150  0.931174  {0,1,1}     31    1
54    386   152   155  0.255248  {1,0,0}     26    1
8     390    70    79  0.379662  {0,3,0}     23    0
88    394    12    16  0.397145  {0,0,1}     25    1
69    426   179   183  0.345071  {1,0,0}     27    1
15    436   179   184  0.975667  {0,2,0}     37    0
16    441    18    20  0.343024  {1,0,0}     33    0
116   447    97   115  0.489623  {1,0,0}     35    1
95    453    87    88  0.377837  {0,1,0}     24    1
92    455     2     3  0.785193  {0,0,1}     38    1
4     477   210   211  0.853509  {0,1,1}     40    1
82    489     7     8  0.614362  {0,0,1}     24    1
10    492   109   110  0.447237  {0,2,0}     23    1
49    495   125   150  0.539994  {0,3,0}     26    0
109   497   161   165  0.767985  {0,2,0}     36    1
23    503    15    17  0.506061  {0,1,1}     21    0
125   505   121   155  0.669154  {0,1,0}     28    1
60    508   141   150  0.863972  {0,2,0}     24    1
50    511    92    93  0.567622  {0,2,0}     33    1
84    550   180   181  0.836737  {0,1,0}     28    1
53    565   249   252  0.027572  {1,0,0}     36    1
26    565    12    13  0.894982  {1,1,0}     24    1
72    572    93    94  0.694709  {0,1,0}     22    0
107   573     6    27  0.858984  {1,1,0}     21    1
28    574     2    14  0.346472  {1,1,0}     31    1
127   574   181   182  0.391767  {1,0,0}     28    1
108   582    24    25  0.540068  {0,2,0}     30    1
63    601    43    45  0.136745  {0,1,1}     24    1
39    647   125   126  0.987919  {0,1,0}     33    1
90    661   156   157  0.639729  {0,3,0}     32    0
41    673   130   131  0.028482  {0,2,0}     33    0
124   693   115   116  0.089895  {0,2,0}     40    1
105   695    36    37  0.060512  {1,1,0}     37    0
52    698   233   254  0.033652  {0,2,0}     27    1
0     708    47    64  0.440786  {0,1,0}     38    0
117   710   125   150  0.755104  {0,3,0}     33    1
80    729   235   236  0.197422  {1,1,0}     23    1
126   733   174   182  0.844864  {0,1,0}     23    0
13    736   196   197  0.138675  {0,2,0}     23    1
98    738   204   206  0.694902  {0,2,0}     38    1
123   743   167   168  0.408392  {1,1,0}     21    1
18    743   197   199  0.782778  {0,2,0}     39    1
2     764   249   252  0.758354  {0,2,0}     37    1
65    765     5    26  0.207871  {0,1,1}     36    0
48    779    48    57  0.759833  {0,2,0}     23    0
20    784     8    33  0.660746  {1,1,0}     34    1
57    786   148   149  0.603457  {0,1,0}     32    1
14    787     8     9  0.347610  {0,0,1}     40    1
102   793   152   155  0.497912  {0,3,0}     35    0
62    794   133   135  0.529079  {1,0,0}     33    1
113   797   109   110  0.346065  {1,1,0}     24    1
100   831   170   174  0.636030  {0,1,0}     35    0
87    839   151   152  0.867705  {0,3,0}     39    1
19    846   208   210  0.712653  {1,0,0}     30    1
56    847   220   221  0.875059  {1,0,0}     24    1
121   848   184   185  0.297276  {0,1,0}     21    0
112   851    45    46  0.873731  {0,1,0}     28    0
58    861   104   105  0.813550  {0,0,1}     24    1
42    865   244   253  0.228589  {0,1,0}     33    1
38    871   161   164  0.922403  {0,1,0}     20    0
79    877    89    90  0.713204  {0,2,0}     24    1
97    883   168   176  0.743903  {0,2,0}     39    1
1     900    50    52  0.127663  {0,1,0}     21    1
111   903    50    53  0.671033  {0,1,0}     40    1
40    928    86    87  0.442749  {0,3,0}     33    1
81    930     8    33  0.725716  {0,3,0}     26    1
25    944    30    33  0.454582  {0,0,1}     28    1
12    948    47    64  0.101240  {1,1,0}     23    1
101   960   129   130  0.756775  {0,3,0}     27    1
