map EGL-G2-A
fac 5 10 {0,89,233,38,179}
hosp 2 {0,219}
n_ALS 9 1 {2:0,4:89,1:233,1:38,1:179}
n_BLS 17 1 {5:0,4:89,3:233,1:38,4:179}
n_CLS 8 0 {3:233,2:38,3:179}
      c_m  head  tail      c_af      c_d  c_tau  c_h
20      6   206   207  0.929361  {1,1,0}     40    1
48     18    22    24  0.899056  {0,2,0}     22    1
1      61    22    24  0.287587  {1,0,0}     40    1
63     67   154   158  0.793436  {0,1,0}     28    1
24     71    24    25  0.560885  {0,2,0}     23    1
111   168    57    61  0.690263  {1,0,0}     27    1
28    186    49    50  0.439656  {0,3,0}     37    0
103   188   157   161  0.940939  {0,1,0}     35    1
122   193    23   150  0.378467  {0,1,0}     33    0
78    233    68    69  0.569688  {0,3,0}     21    1
32    292    95    99  0.413214  {1,0,0}     20    1
99    312    61    65  0.346298  {0,2,0}     26    1
118   415   170   171  0.837622  {0,1,0}     28    1
72    427    60    68  0.920550  {0,1,0}     20    1
117   455     0     1  0.558947  {0,1,0}     24    0
5     459   237   238  0.557713  {0,3,0}     30    1
55    476   153   154  0.671638  {0,1,1}     30    0
110   477   119   120  0.782786  {0,1,0}     23    1
82    488   135   147  0.813574  {0,3,0}     39    0
53    511   198   199  0.452239  {1,2,0}     23    1
83    542   163   167  0.245047  {0,2,0}     24    1
36    547   197   200  0.942689  {0,2,0}     32    0
126   551   189   190  0.226967  {0,2,0}     26    0
49    556   202   203  0.461036  {0,1,0}     40    1
25    574    71    72  0.517559  {0,1,1}     26    1
90    577   140   142  0.571493  {0,1,0}     28    1
41    599   101   102  0.870945  {0,2,0}     27    1
68    602    71    73  0.381022  {0,3,0}     38    1
69    618   235   236  0.422244  {1,1,0}     31    1
57    620   153   154  0.096919  {0,1,0}     31    0
17    627   127   128  0.473118  {0,0,1}     37    1
27    628   176   177  0.770332  {1,1,0}     22    1
93    633    57    61  0.024491  {0,1,0}     36    1
50    645    53    55  0.030339  {0,1,0}     24    0
44    645   167   168  0.136126  {1,1,0}     28    1
76    651    37    75  0.968872  {0,1,0}     24    1
112   655   234   235  0.853561  {0,1,0}     39    1
64    655    41    51  0.830318  {0,0,1}     35    0
19    655   227   231  0.568682  {0,1,0}     31    1
97    660   121   155  0.686323  {1,1,0}     33    1
123   662     2    14  0.180182  {1,0,0}     37    1
23    670   208   209  0.470115  {1,3,0}     36    1
47    671    66    93  0.837182  {0,2,0}     27    0
