map EGL-G1-D
fac 5 10 {0,61,165,229,160}
hosp 1 {0}
n_ALS 5 1 {2:61,1:229,2:160}
n_BLS 15 1 {5:0,2:61,2:165,3:229,3:160}
n_CLS 10 0 {3:0,1:61,3:165,1:229,2:160}
      c_m  head  tail      c_af      c_d  c_tau  c_h
95     14   140   141  0.006086  {1,0,0}     33    1
2      21     7     8  0.832743  {0,3,0}     31    0
66     45   207   209  0.640949  {1,1,0}     32    1
114    66    13    14  0.438019  {0,2,0}     26    1
75     82    10    11  0.399953  {1,1,0}     38    1
3     103    83    84  0.941691  {1,0,0}     39    1
11    148    89    91  0.291337  {0,1,0}     36    0
103   158     3    23  0.743915  {1,0,0}     20    1
106   199   139   140  0.943667  {0,2,0}     23    1
102   231   121   123  0.968740  {0,1,0}     29    1
49    262    49    56  0.584264  {0,3,0}     36    1
24    264   178   179  0.700880  {0,1,0}     28    1
81    314    85    86  0.306474  {1,0,0}     31    1
98    340     9    34  0.984543  {0,1,0}     40    1
78    360   169   170  0.985241  {0,1,0}     36    1
18    373   124   125  0.181694  {0,1,0}     22    1
120   373    40    41  0.987146  {0,3,0}     23    0
50    384    95    97  0.276948  {1,3,0}     36    1
109   434     5    26  0.218377  {0,1,0}     20    0
21    440   154   155  0.561423  {0,3,0}     22    0
92    447   163   164  0.778879  {1,0,0}     30    1
94    448    58    59  0.609368  {0,3,0}     20    0
56    471    59    71  0.591751  {0,3,0}     20    1
118   475    93    94  0.043019  {0,3,0}     23    0
6     476   120   121  0.406254  {0,2,0}     40    0
19    480     7     8  0.090246  {1,0,0}     31    1
123   480   228   229  0.349184  {1,1,0}     20    1
62    536    27    28  0.952364  {0,3,0}     20    1
72    538    59    71  0.086102  {0,1,0}     21    1
9     546   241   242  0.179167  {0,3,0}     31    1
48    550    86    87  0.820550  {0,0,1}     27    0
20    569   132   133  0.854257  {0,1,0}     32    0
58    581   178   182  0.655297  {0,3,0}     20    0
59    582     7    30  0.883082  {0,2,0}     29    1
115   618   123   124  0.276151  {0,2,0}     37    0
12    627   120   121  0.766702  {0,3,0}     30    1
25    648   152   153  0.438294  {1,1,0}     22    1
26    651   171   172  0.508864  {1,0,0}     28    1
29    662   162   166  0.690182  {1,1,0}     25    1
45    682   134   146  0.575628  {1,1,0}     21    1
112   684    34    41  0.712036  {0,0,1}     37    1
31    699   157   158  0.254545  {1,3,0}     25    1
1     700    31    38  0.131752  {0,1,0}     24    1
125   702   202   204  0.777914  {0,2,0}     38    1
10    705   184   185  0.061111  {1,1,0}     21    1
53    709    29    30  0.692469  {0,1,0}     35    1
105   727   104   105  0.061116  {0,2,0}     23    0
5     728   176   180  0.644717  {0,0,1}     40    1
37    728    31    32  0.897646  {0,1,0}     40    0
39    753    73    74  0.251292  {1,0,0}     37    1
121   756   177   178  0.766108  {0,3,0}     29    1
113   763    75    77  0.448337  {0,3,0}     25    0
44    769   204   209  0.618559  {0,2,0}     26    1
116   791   124   149  0.167753  {1,1,0}     34    0
126   794    32    33  0.302484  {1,2,0}     20    1
38    826   121   122  0.621576  {0,3,0}     23    0
73    829    61    62  0.265334  {1,1,0}     37    1
99    833   112   114  0.823384  {0,1,0}     21    1
80    834   197   198  0.580385  {1,0,0}     32    1
111   841    24    26  0.151632  {1,1,0}     27    1
100   857   138   139  0.538837  {0,1,0}     20    0
51    860     5    23  0.343328  {0,1,1}     31    1
40    861   245   246  0.806075  {1,1,0}     39    1
122   866   130   131  0.196493  {0,3,0}     33    1
70    869   223   224  0.765740  {0,3,0}     38    1
77    879   169   170  0.351162  {0,2,0}     28    1
34    891    54    55  0.067514  {1,0,0}     23    1
88    893     1     2  0.708713  {0,3,0}     20    1
83    899    29    30  0.643435  {0,1,0}     38    0
27    907   226   231  0.027630  {0,1,1}     33    1
119   909    50    52  0.064694  {0,2,0}     39    1
87    910    95    97  0.807598  {1,0,0}     36    1
52    911   140   141  0.392379  {1,0,0}     30    1
4     917    62    63  0.028037  {1,1,0}     32    1
79    924    73    75  0.683107  {1,0,0}     28    1
93    924   115   116  0.384052  {0,2,0}     38    0
117   926    59    60  0.585212  {0,2,0}     21    1
0     927    53    55  0.798612  {1,1,0}     33    1
28    933    97   126  0.113836  {0,1,0}     35    1
43    938   189   241  0.850188  {0,2,0}     35    1
61    941   219   221  0.336173  {1,0,0}     33    1
96    953    73    74  0.127655  {0,1,0}     31    1
33    955   196   203  0.371916  {0,2,0}     36    1
107  1000   165   177  0.436903  {1,1,0}     35    1
101  1004     2     3  0.522729  {0,1,1}     29    1
16   1004    32    33  0.094567  {1,0,0}     30    1
97   1006    55    56  0.661871  {0,3,0}     32    1
46   1020     5    23  0.456381  {0,2,0}     29    0
7    1021   151   154  0.896607  {0,1,0}     34    0
124  1049     4    22  0.703839  {0,2,0}     20    0
15   1049    43    45  0.257710  {0,1,0}     22    1
104  1057   210   211  0.982672  {0,2,0}     20    1
110  1064    85    86  0.990477  {0,3,0}     24    1
36   1070   226   227  0.196096  {0,2,0}     28    1
69   1078   104   106  0.884271  {0,2,0}     37    1
8    1092     1    12  0.820568  {1,1,0}     35    1
17   1099    94    95  0.346207  {0,1,1}     37    1
41   1105   228   230  0.732812  {1,1,0}     34    1
127  1109   155   156  0.671660  {0,3,0}     30    1
82   1113   169   173  0.075544  {1,0,0}     39    1
89   1130   207   209  0.161113  {0,2,0}     28    1
54   1130   178   182  0.475428  {1,1,0}     32    1
60   1135   151   152  0.584383  {0,3,0}     24    1
65   1135   125   126  0.613900  {0,3,0}     31    0
63   1143   132   134  0.527720  {0,1,0}     20    1
91   1149   180   181  0.069176  {0,1,0}     24    1
64   1153    23   170  0.949297  {0,2,0}     38    1
57   1158   115   122  0.841731  {0,3,0}     34    0
76   1171   242   243  0.340397  {0,3,0}     31    1
108  1174   165   177  0.278776  {1,0,0}     39    1
74   1184   242   245  0.909608  {0,0,1}     28    0
71   1186    94    95  0.494096  {0,1,0}     23    1
42   1202    10    11  0.087086  {1,1,0}     29    1
85   1218    93    94  0.959810  {0,3,0}     32    0
55   1227   156   160  0.325023  {0,3,0}     31    0
35   1228   163   168  0.993730  {0,2,0}     23    1
23   1245   243   244  0.495388  {0,1,1}     32    1
30   1279   243   244  0.276920  {0,1,0}     34    0
13   1298    16    18  0.246820  {1,1,0}     30    1
22   1310    70    71  0.663350  {0,1,0}     31    1
90   1322     4    22  0.716320  {1,0,0}     37    1
86   1339   142   144  0.908687  {0,1,0}     30    1
84   1354   116   118  0.680645  {0,2,0}     31    1
47   1365   210   211  0.732447  {0,2,0}     34    1
14   1372   165   177  0.741807  {1,1,0}     40    1
67   1395   163   168  0.266301  {0,1,0}     24    1
32   1409    31    32  0.607562  {1,0,0}     28    1
68   1410   142   144  0.053983  {0,2,0}     20    1
