map EGL-G1-E
fac 5 10 {0,249,76,41,241}
hosp 2 {0,117}
n_ALS 9 1 {3:0,2:249,1:76,2:41,1:241}
n_BLS 17 1 {4:0,6:249,1:76,3:41,3:241}
n_CLS 6 0 {1:0,3:76,2:41}
      c_m  head  tail      c_af      c_d  c_tau  c_h
108    18    73    75  0.069714  {1,0,0}     32    1
6      19   134   146  0.353237  {1,0,0}     28    1
63     22   241   242  0.118548  {0,1,0}     29    1
43     26    71    72  0.633395  {0,1,0}     35    1
31     53   174   176  0.601382  {1,0,0}     22    1
14    132    43    44  0.432192  {0,0,1}     28    1
61    144   185   192  0.834986  {0,2,0}     23    1
26    146   241   242  0.822459  {0,1,0}     37    1
102   185   192   193  0.198703  {0,1,1}     30    0
98    196   134   135  0.793663  {1,2,0}     24    1
16    200   199   202  0.395289  {1,1,0}     29    1
66    206   135   145  0.227123  {0,1,0}     28    1
117   211   131   132  0.305842  {0,0,1}     31    0
100   275   114   115  0.725346  {1,0,0}     23    1
125   375   119   169  0.604678  {1,0,0}     25    1
65    382    75    76  0.632725  {0,2,0}     32    1
79    385   198   200  0.280602  {1,0,0}     28    1
92    398    50    51  0.195868  {1,3,0}     38    1
118   422   144   145  0.166558  {0,2,0}     32    0
12    444   154   155  0.686800  {0,1,0}     29    0
60    478    23   229  0.460557  {1,0,0}     38    1
75    481   156   162  0.203409  {0,1,0}     22    0
29    485    93    94  0.319169  {1,1,0}     28    1
104   503   158   160  0.293619  {1,1,0}     28    1
111   509    96   114  0.579231  {0,3,0}     38    1
93    519    24    25  0.025129  {1,1,0}     32    1
101   522   198   200  0.382206  {0,1,1}     32    1
11    531   206   207  0.651306  {1,0,0}     24    1
116   533   115   116  0.840736  {0,2,0}     39    1
51    539   210   212  0.648995  {1,1,0}     33    1
56    554   174   175  0.472218  {0,2,0}     22    1
45    559   241   242  0.169631  {0,3,0}     40    1
4     574   165   166  0.580983  {0,1,0}     39    1
40    585   158   160  0.303766  {0,2,0}     30    1
123   587    66    67  0.774971  {1,3,0}     25    0
17    589   156   162  0.010131  {0,3,0}     23    1
1     593   184   185  0.335525  {0,3,0}     39    0
36    600   139   140  0.220335  {1,0,0}     28    1
5     603   219   220  0.834819  {0,3,0}     39    1
62    621    65    92  0.433435  {0,2,0}     31    1
70    624    23   229  0.237111  {0,2,0}     37    1
103   627   117   118  0.429195  {0,1,0}     38    1
86    628   174   175  0.699275  {1,0,0}     27    1
76    634   166   167  0.460181  {0,0,1}     33    0
84    643   106   107  0.338987  {0,3,0}     40    0
107   668   153   156  0.612685  {0,1,0}     27    0
67    674   216   217  0.047654  {0,0,1}     34    0
73    679    65    66  0.653512  {0,2,0}     28    1
15    690   145   146  0.630531  {1,1,0}     29    1
30    692   134   146  0.385629  {0,1,0}     34    1
33    694   240   241  0.608955  {1,0,0}     25    1
24    697    11    42  0.453741  {0,2,0}     27    1
37    703    81    84  0.466646  {0,2,0}     35    1
119   704    29    30  0.963842  {0,2,0}     25    0
72    707    36    37  0.415093  {1,3,0}     31    1
77    733   176   179  0.665205  {1,0,0}     20    1
9     735    29    31  0.356358  {0,1,1}     31    0
74    745    73    74  0.598940  {0,0,1}     28    1
49    755   245   246  0.089075  {0,2,0}     39    1
3     756     4     5  0.303052  {0,1,0}     27    0
7     759   115   122  0.225923  {0,2,0}     22    1
121   760    95    97  0.392700  {0,1,1}     34    1
32    765   204   209  0.155185  {1,0,0}     20    1
85    767   150   152  0.124329  {0,2,0}     33    1
48    784   125   149  0.009904  {0,1,0}     34    1
64    785   149   150  0.250937  {0,2,0}     38    0
38    789     5     6  0.537993  {0,3,0}     37    1
71    811    50    51  0.312097  {0,2,0}     22    0
23    813   121   122  0.371245  {0,1,0}     21    1
39    814   185   192  0.474333  {0,1,0}     32    0
127   816    49    50  0.452788  {1,1,0}     27    1
42    828    89    91  0.150030  {1,0,0}     21    1
69    829    57    61  0.509770  {1,3,0}     33    1
122   848   152   153  0.403809  {0,2,0}     31    1
78    849    26    28  0.852191  {0,1,0}     38    1
110   851   198   200  0.734543  {0,2,0}     20    0
112   871   102   103  0.828225  {1,1,0}     38    1
13    875   165   174  0.361451  {0,1,0}     38    0
80    897   158   160  0.034781  {0,2,0}     36    1
126   904   207   208  0.529499  {1,1,0}     32    1
87    913   131   132  0.601790  {1,1,0}     38    0
41    931    55    56  0.804263  {1,2,0}     25    1
50    952    91    92  0.202743  {0,3,0}     38    1
59    954    10    41  0.215838  {0,3,0}     37    1
19    962   191   194  0.525502  {0,1,0}     34    0
82    966    14    15  0.533629  {1,0,0}     36    1
53    974    90    95  0.093440  {1,1,0}     37    1
90    975    16    18  0.941860  {0,2,0}     28    1
20   1002    81    84  0.310570  {0,2,0}     23    1
52   1004   178   183  0.601601  {0,2,0}     21    0
97   1004   142   144  0.183950  {0,3,0}     24    1
95   1006     4    22  0.712404  {1,0,0}     38    1
27   1009   180   181  0.349459  {0,2,0}     33    1
34   1024    41    51  0.849305  {0,2,0}     32    1
83   1030    80    81  0.855524  {0,1,0}     39    1
