map EGL-G2-C
fac 5 10 {0,240,56,205,21}
hosp 1 {0}
n_ALS 7 1 {3:0,3:240,1:205}
n_BLS 20 1 {1:0,6:240,5:56,5:205,3:21}
n_CLS 6 0 {3:0,1:240,1:56,1:205}
      c_m  head  tail      c_af      c_d  c_tau  c_h
43     29   228   230  0.656538  {0,2,0}     32    0
46     29    80    81  0.689991  {1,0,0}     35    0
75     54   156   162  0.134348  {0,2,0}     38    1
4      61    32    34  0.776835  {0,1,0}     31    1
54     83    97    98  0.781610  {0,3,0}     37    0
55     96     7     8  0.651265  {0,3,0}     24    1
6     155    40    41  0.550033  {0,1,0}     34    0
92    168    15    17  0.848674  {0,1,0}     36    0
39    178    21    35  0.481176  {0,1,0}     24    0
99    209     3    15  0.495837  {0,3,0}     24    0
71    262    26    28  0.010018  {0,2,0}     35    0
119   387   104   114  0.414594  {0,3,0}     28    0
23    426    89    97  0.945536  {0,1,1}     33    1
8     433    82    83  0.972147  {0,2,0}     31    1
27    469   216   218  0.862404  {0,2,0}     34    1
80    480   102   111  0.078698  {1,0,0}     21    1
14    503   236   238  0.774118  {1,1,0}     30    1
57    511    73    74  0.054067  {1,0,0}     39    1
36    518    36    39  0.094684  {0,1,0}     22    1
118   541   162   163  0.903182  {1,0,0}     36    0
124   544   227   231  0.096790  {0,2,0}     37    0
41    551   104   114  0.077942  {0,2,0}     31    1
101   558    91    92  0.486136  {0,1,0}     36    1
116   559    36    39  0.575760  {1,1,0}     35    1
40    562    76    78  0.412848  {0,1,0}     20    0
42    563   179   183  0.438415  {0,1,0}     25    0
33    572   140   141  0.463654  {0,2,0}     38    0
16    605   130   131  0.582905  {0,2,0}     26    0
64    611    30    33  0.517783  {1,0,0}     38    1
96    613   217   218  0.243251  {0,2,0}     34    1
70    625    40    41  0.124402  {0,1,1}     39    0
110   625    94    95  0.147398  {1,1,0}     34    0
121   625   247   249  0.073157  {1,2,0}     20    1
30    640   148   149  0.601674  {0,2,0}     35    1
91    651    46    47  0.175657  {0,2,0}     27    1
95    659    29    31  0.745068  {1,3,0}     36    1
115   659    22    24  0.886652  {1,0,0}     38    0
17    663   130   137  0.021482  {0,1,0}     25    0
0     669   226   227  0.946648  {0,2,0}     32    0
59    677   250   251  0.288136  {0,1,1}     37    0
48    690    51    52  0.961189  {0,3,0}     21    0
44    696    42    43  0.982019  {0,2,0}     40    0
21    697   121   122  0.019050  {0,2,0}     36    0
32    711   116   117  0.927227  {0,2,0}     32    0
120   712   141   150  0.187477  {1,1,0}     29    1
83    715    23   237  0.348534  {0,0,1}     20    0
26    721    27    30  0.227598  {1,0,0}     38    1
106   745    72    73  0.309354  {0,3,0}     39    1
114   770   201   203  0.052723  {0,1,0}     30    1
86    771   212   213  0.477726  {1,1,0}     34    1
90    772     0    21  0.578625  {0,2,0}     31    0
111   777    71    72  0.557135  {1,0,0}     29    1
97    786   137   138  0.623509  {0,1,0}     26    1
127   793    46    47  0.879921  {1,1,0}     22    1
11    794    92    93  0.472830  {1,0,0}     30    1
74    797    95    99  0.046732  {1,0,0}     37    1
104   799    89    90  0.181906  {0,0,1}     33    1
12    807    98   127  0.319508  {0,1,0}     33    1
49    810   233   234  0.811740  {0,2,0}     20    1
102   821    89    90  0.871255  {1,1,0}     22    1
53    833    32    34  0.912450  {1,0,0}     22    1
105   836   177   180  0.231683  {1,0,0}     30    1
103   843    23   150  0.201686  {0,3,0}     26    1
78    844    97    98  0.234167  {0,3,0}     22    1
69    852   163   167  0.502027  {1,0,0}     26    1
52    863    32    34  0.583860  {1,0,0}     38    1
66    864    19    20  0.157903  {0,1,1}     22    1
35    869   117   118  0.155165  {0,3,0}     30    0
85    870   121   122  0.101223  {0,0,1}     36    0
9     878    74    76  0.989937  {0,1,0}     35    0
58    881   112   113  0.686928  {0,1,0}     37    1
79    899    51    52  0.772667  {0,1,0}     31    1
50    907     8    33  0.848703  {1,0,0}     22    1
94    909     5    23  0.112207  {0,1,0}     35    1
28    913   216   217  0.609191  {0,3,0}     26    0
87    913   218   250  0.824600  {1,0,0}     26    1
76    913   124   125  0.114588  {0,3,0}     28    0
100   915   208   210  0.270870  {0,2,0}     37    0
117   923   105   106  0.986264  {0,1,0}     28    0
34    934   166   175  0.624234  {0,1,0}     28    1
37    936   198   199  0.818863  {1,0,0}     36    1
98    954    91    96  0.086175  {0,2,0}     33    0
126   957    66    67  0.841458  {0,1,0}     27    0
122  1001   136   146  0.245623  {0,1,0}     37    1
61   1022   180   181  0.692712  {0,2,0}     31    1
22   1027   193   194  0.641854  {0,1,0}     30    0
15   1033   192   193  0.235246  {1,0,0}     23    1
123  1053    42    43  0.600669  {0,2,0}     40    1
47   1062   153   154  0.633055  {0,3,0}     32    0
109  1073   140   142  0.642949  {1,0,0}     35    1
63   1074    90    92  0.675363  {0,2,0}     27    1
29   1079   247   248  0.157094  {1,1,0}     27    1
68   1082    69    70  0.517424  {0,2,0}     28    1
10   1099   225   226  0.767278  {0,0,1}     30    1
65   1120    71    73  0.904274  {0,1,0}     30    1
25   1128    48    57  0.192980  {1,1,0}     34    1
51   1129     8    33  0.614652  {0,1,1}     23    1
81   1140    27    30  0.825211  {0,2,0}     33    0
24   1143   170   174  0.340663  {0,1,1}     29    0
107  1146   119   120  0.088016  {0,1,0}     38    0
108  1162   209   216  0.106493  {1,0,0}     29    1
20   1166   216   218  0.393733  {0,1,0}     38    1
3    1172   219   220  0.458740  {0,3,0}     39    1
31   1191   119   120  0.814336  {0,1,0}     32    0
82   1201    70    71  0.800713  {0,2,0}     22    1
72   1203   163   168  0.023822  {0,2,0}     39    1
89   1217    71    72  0.111432  {0,2,0}     20    0
67   1223   117   121  0.785066  {0,3,0}     35    0
112  1225    78    79  0.910866  {1,1,0}     24    1
19   1228   200   201  0.029482  {1,1,0}     32    1
84   1261    10    11  0.356543  {0,0,1}     23    0
1    1266    99   131  0.890915  {0,2,0}     28    1
2    1269    23   171  0.184314  {1,0,0}     21    1
45   1270     9    34  0.573484  {0,2,0}     35    1
93   1272   112   113  0.328143  {1,0,0}     38    1
113  1273   199   200  0.208976  {0,2,0}     21    1
56   1277   153   154  0.267796  {1,1,0}     25    1
18   1290   197   199  0.800400  {1,0,0}     28    1
38   1309   226   229  0.276707  {0,2,0}     22    0
125  1311   125   152  0.593321  {0,1,0}     23    0
60   1318   158   160  0.983100  {0,2,0}     40    1
77   1366   131   132  0.782644  {1,1,0}     39    1
7    1371    95    96  0.566160  {1,1,0}     28    1
5    1372   148   149  0.726222  {0,1,0}     20    1
62   1404   174   183  0.069096  {0,2,0}     37    0
88   1410   194   242  0.075327  {0,2,0}     28    1
73   1413   193   246  0.877767  {1,1,0}     35    1
13   1419   253   254  0.614144  {1,3,0}     26    1
