map EGL-G1-C
fac 5 10 {0,179,111,75,88}
hosp 2 {0,72}
n_ALS 6 1 {2:0,2:111,2:88}
n_BLS 19 1 {3:0,5:111,6:75,5:88}
n_CLS 5 0 {2:0,2:111,1:88}
      c_m  head  tail      c_af      c_d  c_tau  c_h
94      0   155   156  0.620423  {0,2,0}     22    1
54     21   213   214  0.389885  {1,1,0}     35    1
79     72    34    41  0.679068  {0,1,0}     35    1
12    141   123   124  0.888418  {1,1,0}     24    1
47    164   119   161  0.572691  {0,0,1}     35    0
50    179    54    58  0.389965  {0,2,0}     33    0
103   184   132   133  0.070271  {0,1,0}     26    0
80    191    93    94  0.743214  {0,3,0}     28    1
100   217   140   149  0.515788  {0,1,0}     29    0
86    227   234   236  0.691330  {0,1,1}     22    1
55    231   175   176  0.795246  {0,2,0}     37    1
92    234   139   141  0.880501  {0,3,0}     36    1
4     236   156   160  0.218476  {0,2,0}     29    0
65    353   170   171  0.400616  {0,1,0}     25    0
19    354    50    52  0.944723  {0,2,0}     39    1
18    412   190   192  0.611930  {0,1,0}     39    1
78    424    80    88  0.156834  {0,1,0}     28    1
17    426     4     5  0.925804  {0,1,0}     37    0
96    431   102   103  0.008258  {0,2,0}     21    1
87    486    57    61  0.906180  {0,0,1}     31    0
31    496    83    85  0.077594  {0,3,0}     35    0
126   503    20    21  0.795965  {0,2,0}     35    0
83    512   124   125  0.473118  {0,1,1}     39    0
41    515   135   145  0.887831  {0,0,1}     20    1
88    519    53    55  0.797480  {0,1,0}     34    1
70    536    23   229  0.218053  {0,2,0}     23    0
22    553   196   197  0.211606  {0,2,0}     25    1
104   597   237   240  0.200404  {0,1,0}     30    0
2     599   151   152  0.075315  {0,3,0}     34    1
91    606    39    52  0.339407  {1,1,0}     32    1
81    606    35    36  0.268810  {0,2,0}     38    1
84    607    31    38  0.004476  {0,3,0}     40    1
61    608   138   139  0.339256  {1,1,0}     38    1
0     610   238   240  0.543981  {1,1,0}     34    1
42    623   174   176  0.159889  {0,1,0}     24    0
44    623   104   105  0.097725  {0,3,0}     32    1
68    626   211   213  0.821203  {0,0,1}     28    0
36    628    28    29  0.784695  {0,1,1}     22    1
72    637    70    71  0.371646  {1,0,0}     24    1
76    639   116   117  0.971494  {0,2,0}     32    0
23    650   185   192  0.193401  {0,1,0}     30    0
127   670    48    57  0.703987  {0,1,0}     38    0
60    672   100   111  0.634245  {0,1,0}     26    1
24    672    95    97  0.229751  {0,1,1}     23    0
45    673   231   232  0.527184  {1,1,0}     40    1
15    677   186   187  0.919406  {1,1,0}     20    0
98    686    22    24  0.168697  {1,0,0}     23    1
106   688    97   126  0.081513  {0,2,0}     21    1
13    688   244   249  0.090553  {0,2,0}     30    0
114   689    81    82  0.145215  {0,3,0}     29    1
118   690   142   143  0.129276  {0,1,1}     24    0
89    698   178   182  0.095847  {0,3,0}     40    0
82    709   103   113  0.942757  {0,1,0}     28    0
102   720    25    26  0.261464  {1,1,0}     23    1
69    722   180   181  0.541840  {0,1,0}     26    0
49    743   223   224  0.834813  {1,0,0}     26    1
21    745   163   168  0.252639  {0,1,0}     37    0
115   747    88    96  0.665467  {0,1,1}     31    1
48    750   220   222  0.912485  {1,2,0}     36    1
125   756    65    66  0.813427  {1,0,0}     34    1
20    769   237   240  0.999303  {1,0,0}     38    1
99    770    94    98  0.063434  {1,1,0}     35    1
123   780   124   149  0.232488  {1,1,0}     37    1
112   781   124   125  0.821143  {0,1,0}     30    1
59    794   121   122  0.449417  {0,2,0}     22    1
40    806     3     4  0.225759  {1,1,0}     34    1
33    810   156   160  0.682078  {1,0,0}     20    1
110   816    98   131  0.706293  {0,3,0}     36    0
108   824    83    84  0.479149  {0,1,0}     30    1
117   826   180   181  0.503658  {0,2,0}     25    1
111   832    47    48  0.304598  {0,3,0}     21    0
52    834   211   213  0.895581  {0,3,0}     22    1
113   860   112   113  0.200805  {0,1,0}     20    1
3     868    89    91  0.653677  {0,2,0}     25    0
7     870   190   192  0.141669  {0,2,0}     35    0
14    871    81    82  0.584585  {0,3,0}     35    0
5     883   195   196  0.267830  {0,2,0}     36    0
122   886   104   106  0.671724  {0,2,0}     24    0
26    904   238   240  0.644707  {1,1,0}     34    1
51    918    89    90  0.487786  {0,0,1}     38    0
34    921   196   203  0.669697  {0,2,0}     23    1
85    929    20    21  0.837359  {0,1,0}     23    1
37    933    95    97  0.368483  {0,2,0}     28    0
11    941    54    55  0.115336  {0,1,1}     39    1
63    942    16    17  0.903487  {0,2,0}     28    1
16    942    59    60  0.168204  {0,1,1}     21    1
124   944    28    29  0.645726  {1,0,0}     24    1
77    945    66    68  0.466942  {0,3,0}     29    0
43    961   245   246  0.849104  {1,0,0}     24    1
73    966    10    41  0.410739  {0,1,0}     26    1
121   971    40    41  0.403312  {1,1,0}     29    1
107   978    68    79  0.363813  {0,1,1}     33    0
35    978   207   208  0.124169  {0,2,0}     34    1
53    985   177   178  0.901993  {0,1,0}     31    1
1     999    98    99  0.941819  {1,1,0}     22    1
105  1005   174   175  0.254322  {1,1,0}     33    1
71   1006   231   232  0.210820  {1,3,0}     35    1
75   1014   244   245  0.638549  {0,2,0}     26    0
120  1039    29    31  0.102415  {0,2,0}     34    1
119  1040   122   123  0.092801  {0,1,0}     20    1
27   1043   150   151  0.972194  {1,1,0}     25    1
101  1049    31    38  0.740110  {0,0,1}     24    1
90   1078   190   192  0.089763  {0,1,1}     26    0
38   1098    57    61  0.741513  {0,1,0}     23    0
46   1120   243   244  0.769020  {1,0,0}     25    1
93   1125   215   216  0.662556  {0,1,1}     38    1
67   1127   162   166  0.185448  {0,1,0}     22    1
57   1141   130   131  0.698880  {0,1,0}     22    0
97   1146   106   108  0.056154  {0,2,0}     40    0
9    1169   140   141  0.811998  {1,1,0}     23    1
29   1172    16    17  0.067227  {1,0,0}     31    1
10   1175   177   178  0.143287  {0,3,0}     29    0
32   1182   195   196  0.980907  {0,1,0}     26    1
95   1197    77    78  0.848467  {0,2,0}     20    0
8    1205    49    56  0.022939  {1,0,0}     38    1
25   1229   238   239  0.374361  {0,2,0}     38    1
56   1237   192   193  0.987043  {0,2,0}     31    1
74   1265   112   113  0.245109  {0,3,0}     20    1
58   1276   237   240  0.654823  {1,1,0}     25    1
116  1286   204   205  0.076967  {0,2,0}     21    1
66   1312    93    94  0.498938  {0,1,0}     33    1
62   1315   210   212  0.930133  {0,3,0}     32    1
64   1321   153   157  0.344613  {0,2,0}     22    0
109  1339   188   189  0.546038  {0,3,0}     24    1
28   1420   179   180  0.966006  {0,1,1}     34    1
6    1433   190   191  0.270283  {1,0,0}     23    0
39   1435   178   183  0.143702  {0,1,0}     32    1
30   1438   165   166  0.435643  {0,3,0}     21    0
