map EGL-G1-D
fac 5 10 {0,116,194,34,159}
hosp 2 {0,233}
n_ALS 7 1 {1:0,2:34,4:159}
n_BLS 19 1 {8:0,1:116,6:194,1:34,3:159}
n_CLS 6 0 {1:0,3:116,1:34,1:159}
      c_m  head  tail      c_af      c_d  c_tau  c_h
3       9   122   123  0.682072  {0,2,0}     30    1
56     14    50    52  0.733021  {0,3,0}     40    0
60     31    23    86  0.833937  {0,1,0}     26    1
4      50    23   170  0.984256  {0,3,0}     29    0
69     86     8     9  0.261970  {0,1,0}     20    0
10     91    79    80  0.664835  {1,0,0}     27    1
11    106   142   144  0.734137  {0,2,0}     31    0
51    112    32    33  0.843192  {1,0,0}     32    1
75    115   246   248  0.413337  {0,2,0}     27    1
73    117    24    26  0.084263  {0,2,0}     23    1
94    134   207   209  0.823469  {0,3,0}     21    1
19    223    72    73  0.298570  {1,0,0}     25    1
16    246    98   130  0.464822  {0,1,0}     30    1
97    263   240   241  0.555530  {1,0,0}     38    1
31    309    36    37  0.630407  {0,3,0}     38    1
47    343    69    78  0.612416  {0,2,0}     31    0
103   355   204   205  0.615514  {0,0,1}     32    0
48    356   112   114  0.862218  {0,1,1}     21    1
64    420   193   194  0.007723  {0,2,0}     31    1
62    427   216   217  0.853865  {1,0,0}     24    1
114   437    11    42  0.662709  {1,0,0}     32    1
9     454   129   136  0.325269  {0,1,0}     22    0
121   465   176   180  0.508180  {0,3,0}     38    1
99    465   219   221  0.224326  {0,1,0}     30    1
90    484    69    70  0.889819  {1,1,0}     36    1
79    574   228   230  0.422104  {0,1,0}     25    1
54    579   153   157  0.137892  {0,1,0}     36    1
55    616   104   105  0.855118  {0,2,0}     37    1
81    620   237   240  0.589929  {0,1,0}     23    1
36    649   243   244  0.674201  {0,2,0}     27    1
119   651    45    46  0.080394  {0,1,0}     27    1
122   652   198   200  0.449341  {0,1,0}     23    1
28    661   204   205  0.986006  {0,2,0}     37    1
61    663   152   153  0.547578  {0,0,1}     27    0
93    665   128   129  0.523041  {0,1,0}     23    1
14    666   103   113  0.790500  {0,3,0}     31    0
72    667    58    59  0.656708  {0,3,0}     24    0
25    690   199   202  0.886866  {0,2,0}     30    1
30    690   206   207  0.563076  {0,1,0}     32    0
116   707   226   227  0.378466  {0,1,0}     20    1
112   711   204   205  0.510750  {1,1,0}     27    0
85    732   154   155  0.083190  {0,0,1}     38    0
98    736    41    51  0.802032  {0,1,0}     40    1
84    737   144   147  0.499391  {0,1,1}     29    0
24    739   227   228  0.536916  {0,1,0}     24    1
45    744   106   107  0.312768  {0,1,0}     37    1
104   744   232   234  0.647810  {0,1,0}     22    0
59    756   134   146  0.245063  {0,1,0}     26    1
115   759   135   136  0.417153  {0,2,0}     24    0
40    767   112   113  0.539249  {1,0,0}     30    0
113   775   102   103  0.442829  {0,1,0}     31    0
70    778    47    64  0.074359  {0,2,0}     38    1
27    800    48    49  0.435481  {0,2,0}     30    0
127   803   167   175  0.630556  {0,2,0}     23    1
58    814   106   108  0.091737  {0,1,0}     23    0
35    818   176   179  0.231339  {0,2,0}     38    0
95    833   146   147  0.496656  {0,1,0}     36    0
49    837   171   172  0.915083  {1,0,0}     32    1
23    852    19    20  0.074414  {1,2,0}     23    1
117   852   180   181  0.088198  {0,2,0}     33    1
76    875   169   173  0.912696  {0,3,0}     34    1
