map EGL-G2-D
fac 5 10 {0,139,248,124,109}
hosp 1 {0}
n_ALS 6 1 {2:0,2:248,2:124}
n_BLS 16 1 {4:0,3:139,4:248,3:124,2:109}
n_CLS 8 0 {3:139,2:248,1:124,2:109}
      c_m  head  tail      c_af      c_d  c_tau  c_h
75     70    86    87  0.947568  {0,2,0}     36    1
63    102   208   209  0.022247  {1,0,0}     20    1
111   139    59    60  0.210387  {0,1,0}     29    1
62    155    85   101  0.800715  {0,2,0}     25    1
49    156   121   122  0.675002  {0,0,1}     33    1
57    158   121   122  0.161192  {0,3,0}     34    0
95    162    54    58  0.439480  {1,1,0}     22    1
88    193     5     6  0.146766  {0,3,0}     39    1
65    221   237   238  0.665129  {0,1,0}     30    0
36    227   107   109  0.979684  {0,2,0}     24    1
122   233   186   188  0.376928  {0,2,0}     37    1
123   320   201   202  0.294302  {1,0,0}     21    1
99    326    63    64  0.917284  {0,2,0}     29    1
107   382    74    75  0.298727  {0,0,1}     31    0
59    388    61    62  0.788349  {0,2,0}     27    1
124   403    76    78  0.742689  {1,3,0}     39    1
83    406   218   250  0.040724  {0,3,0}     27    1
45    421   236   237  0.198935  {0,2,0}     22    1
84    428   104   114  0.337899  {1,1,0}     28    1
11    429   175   177  0.513996  {0,3,0}     36    1
24    431   139   140  0.027633  {1,0,0}     38    1
8     435    32    34  0.303138  {0,1,0}     35    1
28    437   120   162  0.875711  {1,1,0}     37    1
112   447   141   150  0.067453  {0,2,0}     38    1
116   451    97    98  0.660948  {0,3,0}     39    0
3     460    48    49  0.306131  {1,0,0}     31    1
71    462   128   129  0.626563  {1,1,0}     38    1
56    499    95    99  0.076774  {1,0,0}     24    1
1     512   115   116  0.426137  {1,1,0}     31    1
101   513   166   175  0.994151  {0,2,0}     29    1
52    531     7    30  0.885176  {1,1,0}     24    1
125   548   200   201  0.715531  {0,2,0}     39    1
44    561   226   229  0.035755  {0,2,0}     22    0
94    564    92    93  0.037470  {1,0,0}     24    1
103   566    84    85  0.087211  {0,2,0}     31    0
0     567    62    63  0.502905  {0,3,0}     30    0
86    603     3    15  0.263148  {0,0,1}     36    1
78    606   243   245  0.780954  {0,1,1}     40    1
114   618   135   147  0.652142  {0,1,0}     27    1
25    627   244   253  0.721631  {0,2,0}     25    1
41    646   129   138  0.165998  {0,2,0}     32    0
23    646   125   150  0.489406  {0,1,0}     34    1
39    648    23    87  0.932146  {1,1,0}     26    1
70    659   106   118  0.745616  {0,2,0}     24    0
48    662   226   251  0.127978  {0,2,0}     32    0
7     671   245   247  0.211079  {0,1,0}     32    1
27    671    17    22  0.834430  {0,0,1}     21    1
37    672    78    79  0.363274  {0,1,0}     37    0
102   678   189   190  0.018592  {0,2,0}     21    0
121   679    56    57  0.348053  {0,0,1}     40    0
26    684    13    14  0.018443  {0,2,0}     25    1
80    688   223   224  0.492142  {1,1,0}     37    1
76    696   244   253  0.103388  {0,2,0}     31    1
6     697   146   147  0.158613  {0,3,0}     21    0
69    700     9    34  0.232685  {1,0,0}     30    1
106   704   135   147  0.541073  {0,3,0}     24    1
47    705     2     3  0.444919  {0,0,1}     22    1
119   705    27    28  0.969096  {0,3,0}     37    0
10    706   249   252  0.898677  {0,1,0}     24    1
53    720   143   144  0.734975  {1,0,0}     40    1
89    724    74    76  0.876728  {1,1,0}     29    1
33    729    70    71  0.248938  {0,1,0}     21    0
110   750   130   131  0.006302  {0,3,0}     33    1
32    751   210   215  0.319552  {0,1,0}     31    0
46    774   221   222  0.976110  {1,1,0}     20    1
9     791    92    93  0.623262  {0,1,1}     22    0
31    803   217   219  0.727586  {0,1,0}     26    0
115   805   167   168  0.436081  {0,2,0}     27    0
79    815     3     4  0.619519  {1,0,0}     40    1
16    815    10    11  0.328660  {0,2,0}     26    1
50    837     1    12  0.143422  {0,3,0}     39    1
40    863   234   239  0.640284  {0,1,1}     23    0
64    878    78    82  0.681017  {1,0,0}     33    1
18    883   244   245  0.007244  {1,3,0}     21    1
15    886    23   150  0.666291  {0,1,0}     40    1
87    889    97   112  0.741788  {0,1,1}     20    0
73    916    19    20  0.408039  {0,1,0}     31    0
21    919   177   181  0.612936  {0,1,0}     25    1
91    953    89    97  0.393771  {0,2,0}     38    1
104   957    30    33  0.131561  {0,2,0}     21    1
43    962   237   238  0.839859  {0,1,0}     32    0
92    963   143   144  0.828103  {0,2,0}     34    1
68    965    97   112  0.821105  {0,2,0}     25    1
19    974    61    65  0.494411  {1,1,0}     31    1
85    989    32    33  0.940341  {0,2,0}     25    1
30    991   205   207  0.744626  {1,1,0}     24    1
98    993   145   146  0.662538  {0,1,1}     28    0
54   1002    97    98  0.987643  {0,3,0}     23    0
60   1010   225   226  0.398799  {0,2,0}     23    0
12   1028   161   165  0.737172  {0,0,1}     25    1
117  1032   217   218  0.785960  {1,0,0}     34    1
38   1046     6     7  0.753390  {1,0,0}     30    1
118  1051    84    86  0.462948  {0,1,0}     20    1
74   1056   221   222  0.121425  {0,1,0}     33    1
113  1061   248   249  0.466207  {0,3,0}     34    1
109  1082   179   180  0.144263  {0,2,0}     20    1
5    1092    54    55  0.490807  {0,3,0}     31    1
126  1107   196   198  0.187322  {0,3,0}     30    1
81   1111   239   243  0.509815  {0,2,0}     22    0
105  1118   147   148  0.182915  {0,3,0}     31    1
14   1119   103   104  0.604368  {0,0,1}     28    0
97   1126   185   186  0.201933  {1,1,0}     29    1
108  1146   122   124  0.238228  {1,1,0}     28    1
58   1154   154   158  0.684916  {0,2,0}     25    1
29   1161   174   189  0.976149  {0,3,0}     40    1
100  1166     3     4  0.089106  {0,1,0}     22    1
22   1171   164   165  0.865675  {0,2,0}     32    1
72   1173   208   209  0.294975  {0,2,0}     35    1
17   1179   252   253  0.589079  {0,1,0}     26    0
93   1186   213   215  0.031841  {0,3,0}     26    0
66   1187    23    87  0.871190  {0,2,0}     27    1
4    1199   202   203  0.089756  {1,0,0}     38    1
90   1216    60    68  0.123743  {0,1,0}     21    1
61   1220    74    76  0.096270  {1,1,0}     36    1
2    1230   226   251  0.997270  {1,1,0}     23    1
77   1239   175   177  0.588659  {0,2,0}     32    1
35   1247   112   113  0.936932  {1,1,0}     39    1
55   1253   146   147  0.348108  {0,1,0}     33    1
20   1257   213   215  0.670166  {0,3,0}     29    1
82   1257   217   219  0.212008  {0,3,0}     22    1
96   1290   197   199  0.394659  {0,2,0}     38    1
127  1304    66    67  0.270943  {1,0,0}     40    1
120  1333   201   202  0.090606  {0,2,0}     30    1
34   1334   203   204  0.654392  {0,1,0}     31    1
42   1348   242   243  0.408755  {1,1,0}     40    1
51   1367    20    21  0.838506  {0,1,0}     27    0
67   1392    31    32  0.107924  {0,3,0}     33    0
13   1418    99   132  0.419669  {1,1,0}     26    1
