map EGL-G1-A
fac 5 10 {0,84,115,71,186}
hosp 2 {0,139}
n_ALS 5 1 {2:0,3:71}
n_BLS 24 1 {3:0,4:84,10:115,2:71,5:186}
n_CLS 8 0 {3:0,1:84,4:71}
      c_m  head  tail      c_af      c_d  c_tau  c_h
25     11   157   158  0.337558  {1,0,0}     22    1
26     12   202   204  0.076386  {0,1,1}     30    1
2      34   120   154  0.027283  {1,0,0}     31    1
99     45    57    61  0.431666  {0,1,0}     20    1
11     90   225   227  0.682510  {0,1,0}     35    1
72    113   119   169  0.498416  {0,2,0}     32    1
125   167     4    22  0.392620  {0,3,0}     27    0
33    190    31    38  0.759541  {0,0,1}     24    1
66    203   129   130  0.481427  {0,2,0}     40    1
64    210    17    22  0.604432  {0,1,1}     22    1
0     265   196   197  0.517506  {1,3,0}     31    1
127   276   128   129  0.795956  {0,1,0}     28    1
105   305    63    64  0.005522  {0,3,0}     38    1
107   314    19    25  0.562647  {1,0,0}     22    1
119   315   142   144  0.346022  {1,1,0}     30    1
28    368   227   228  0.568931  {1,1,0}     22    1
121   413   197   198  0.789950  {1,1,0}     35    1
75    415    59    71  0.798299  {0,2,0}     35    0
69    430   241   242  0.146905  {0,3,0}     20    0
104   434    80    81  0.432198  {0,1,0}     39    0
95    449   196   197  0.433437  {1,0,0}     23    1
3     470     2    14  0.346760  {0,3,0}     21    0
79    485   163   164  0.234929  {0,1,1}     35    0
18    533    49    50  0.138615  {0,2,0}     34    1
10    548    31    32  0.951121  {1,0,0}     36    1
111   549    36    39  0.075368  {0,1,1}     20    1
116   558   153   157  0.843023  {0,2,0}     29    0
83    567    85    86  0.690461  {0,1,0}     36    1
85    579   134   146  0.960996  {1,1,0}     29    1
94    582   139   140  0.751363  {0,1,0}     40    1
29    586     1     2  0.388949  {0,1,0}     20    1
113   597    23   149  0.242694  {0,1,0}     25    0
117   609    73    74  0.963263  {0,1,0}     36    0
89    614   105   107  0.323414  {0,1,0}     40    1
58    616     7     8  0.754804  {0,1,0}     20    1
100   623   101   110  0.279249  {0,1,0}     24    0
19    628     3    15  0.022582  {0,2,0}     30    0
97    644   122   123  0.738114  {0,1,0}     40    0
118   645   105   107  0.504372  {1,0,0}     38    1
62    647    68    69  0.288629  {1,3,0}     30    1
37    647    81    84  0.115601  {1,0,0}     28    1
77    661   173   181  0.471441  {0,1,0}     22    1
124   665    31    38  0.792049  {0,0,1}     24    1
114   667   102   103  0.497246  {0,1,1}     30    0
126   671   222   225  0.452909  {0,3,0}     35    0
123   680   116   118  0.401169  {1,0,0}     37    1
16    684   184   185  0.114282  {1,1,0}     29    1
120   689    77    81  0.734277  {1,0,0}     39    1
9     694   137   138  0.138744  {0,1,1}     25    1
74    700   152   153  0.088165  {0,3,0}     37    0
56    712   226   231  0.568461  {0,0,1}     39    0
59    718   144   145  0.131445  {0,2,0}     27    1
40    739   100   111  0.289656  {0,1,1}     24    1
78    767   106   107  0.104651  {0,2,0}     32    0
51    770   207   208  0.342857  {1,1,0}     31    0
41    780    77    78  0.806876  {0,2,0}     20    0
67    782   189   190  0.285465  {1,3,0}     35    1
60    785   119   161  0.789268  {1,1,0}     25    1
8     798   132   133  0.237096  {0,2,0}     39    1
98    806    10    11  0.088443  {0,1,0}     22    0
22    841   228   229  0.153069  {0,3,0}     32    1
110   846    97   126  0.829562  {0,0,1}     22    1
91    861    84   100  0.409579  {1,1,0}     40    1
47    874    85    86  0.075529  {0,1,0}     24    0
102   882   231   236  0.445914  {1,1,0}     28    1
34    886   135   145  0.536659  {0,2,0}     24    0
43    893   244   249  0.456173  {0,3,0}     33    1
54    911   169   173  0.869748  {0,2,0}     23    0
50    912    53    55  0.261900  {0,2,0}     23    1
32    913    66    68  0.284663  {1,1,0}     35    1
45    915   195   197  0.339554  {0,2,0}     34    0
76    925   147   148  0.307725  {1,0,0}     34    1
46    946   175   176  0.915519  {0,2,0}     27    1
38    946   244   245  0.914831  {1,1,0}     24    1
88    953   190   191  0.688998  {0,3,0}     36    1
61    953   142   144  0.283295  {0,1,0}     34    1
49    955    91    92  0.612446  {0,1,0}     39    1
13    959   153   156  0.628854  {1,0,0}     25    1
93    963    31    32  0.491445  {0,1,0}     27    0
86    968   216   217  0.334175  {0,1,0}     31    0
109   977    79    80  0.791242  {1,1,0}     27    1
73    992   153   157  0.453580  {0,1,0}     35    1
20   1009    97   126  0.283433  {0,2,0}     39    1
70   1025    91    92  0.597208  {1,0,0}     40    1
112  1032   199   202  0.988743  {0,2,0}     34    1
63   1033   153   156  0.035595  {1,0,0}     39    0
36   1035   241   242  0.712368  {0,2,0}     35    1
57   1035    23   170  0.911940  {1,0,0}     36    0
82   1048    51    52  0.038967  {0,3,0}     22    0
21   1058    43    45  0.478186  {1,1,0}     40    1
23   1069    10    41  0.869756  {0,3,0}     40    0
1    1071   191   194  0.192473  {0,1,0}     33    0
96   1072   150   151  0.501260  {0,3,0}     40    0
48   1072   117   118  0.608146  {1,0,0}     34    1
35   1074    25    26  0.493748  {0,1,0}     33    1
53   1096    96   114  0.438388  {0,2,0}     35    1
24   1101   115   122  0.736311  {1,1,0}     26    1
42   1104   118   119  0.640082  {0,2,0}     22    1
27   1109    50    52  0.012772  {1,0,0}     23    1
122  1111   129   130  0.547395  {0,1,0}     30    0
108  1129    80    81  0.926984  {0,1,0}     24    0
14   1135   144   145  0.549701  {0,2,0}     23    1
81   1139   120   154  0.958884  {1,2,0}     21    1
15   1145    70    72  0.071336  {0,1,0}     38    1
44   1163    31    32  0.438840  {0,1,0}     30    1
68   1168   174   176  0.082681  {0,3,0}     31    1
106  1172   198   200  0.559697  {0,2,0}     23    1
90   1182    20    21  0.280349  {0,1,0}     36    1
31   1189     2     3  0.731023  {0,3,0}     31    1
71   1189   121   123  0.824013  {0,1,0}     27    1
80   1197    31    32  0.170639  {0,1,0}     26    1
17   1207    17    22  0.863510  {1,1,0}     33    1
12   1212   238   239  0.395103  {0,0,1}     26    1
84   1226    35    36  0.372618  {0,3,0}     24    1
103  1227    91    92  0.635915  {1,1,0}     28    1
87   1227    95    97  0.557027  {1,0,0}     23    1
4    1263   155   161  0.925824  {1,0,0}     21    1
7    1290   145   146  0.713762  {1,1,0}     37    1
6    1300   189   190  0.856837  {0,0,1}     24    0
115  1302    27    28  0.859053  {0,1,0}     21    1
65   1303    20    21  0.108325  {0,2,0}     36    1
30   1320   158   160  0.738727  {0,0,1}     40    1
52   1344   135   145  0.186963  {0,2,0}     39    1
39   1345   101   102  0.517234  {0,2,0}     23    0
92   1352   160   163  0.071689  {1,0,0}     25    1
101  1385    45    64  0.717151  {1,1,0}     32    1
55   1387   156   162  0.599209  {0,1,0}     31    0
5    1412   158   160  0.342211  {0,0,1}     36    1
