map EGL-G1-C
fac 5 10 {0,179,185,174,160}
hosp 2 {0,46}
n_ALS 6 1 {2:0,4:185}
n_BLS 24 1 {5:0,7:179,6:185,3:174,3:160}
n_CLS 5 0 {1:0,1:179,3:160}
      c_m  head  tail      c_af      c_d  c_tau  c_h
2      31   117   118  0.781625  {0,2,0}     29    0
69     33   212   218  0.745103  {0,3,0}     22    1
80     39   196   203  0.925052  {0,0,1}     34    0
114    92   165   174  0.851289  {1,1,0}     30    1
73    104    78    79  0.659408  {1,1,0}     32    1
20    123    36    37  0.091441  {0,3,0}     26    1
81    176    14    15  0.939002  {0,2,0}     20    1
101   192   108   109  0.697470  {0,2,0}     26    1
36    231   242   245  0.866983  {0,3,0}     20    0
127   234   128   137  0.593530  {0,2,0}     31    1
61    274     3    15  0.686312  {0,2,0}     27    1
110   288    94    98  0.044146  {1,1,0}     32    1
84    324   128   129  0.186403  {0,2,0}     21    1
51    330    83    85  0.700143  {0,1,0}     34    0
109   374   173   181  0.909903  {0,2,0}     38    0
78    396    13    14  0.630573  {0,2,0}     21    0
94    426   223   224  0.233659  {0,3,0}     39    0
71    447   245   246  0.457843  {1,0,0}     38    1
5     454   157   159  0.227815  {0,3,0}     32    1
89    458    66    67  0.758330  {0,2,0}     22    1
47    466   132   133  0.086958  {0,1,0}     32    0
28    488   116   117  0.298082  {0,0,1}     31    1
39    501   121   122  0.919499  {0,3,0}     38    0
120   502   147   148  0.444470  {0,1,1}     36    1
68    510   149   150  0.856075  {0,3,0}     26    1
86    515   124   149  0.793900  {0,2,0}     39    0
59    542    84   100  0.971916  {0,2,0}     25    1
18    550    24    26  0.890772  {0,2,0}     26    0
87    562   188   189  0.115963  {0,1,0}     39    0
108   566    65    91  0.225630  {0,0,1}     34    1
46    571   216   217  0.031705  {0,2,0}     21    1
126   574    90    95  0.445213  {0,1,1}     21    1
115   576    28    29  0.644881  {0,2,0}     25    0
19    593   237   238  0.392940  {0,2,0}     21    1
48    610   127   128  0.908690  {1,0,0}     37    1
15    613    39    52  0.153089  {1,0,0}     28    1
62    622   165   166  0.274471  {0,3,0}     21    1
105   645   111   112  0.729739  {0,1,1}     32    0
106   649    92    93  0.792524  {0,0,1}     23    1
103   659   237   238  0.462797  {0,1,0}     25    1
83    661   155   156  0.763651  {0,0,1}     25    0
79    666    97   126  0.646312  {0,1,1}     23    1
6     670   100   111  0.593208  {0,2,0}     37    1
21    672    94    98  0.669280  {1,0,0}     34    0
4     673   141   142  0.131034  {1,0,0}     27    1
31    678   231   236  0.235647  {0,1,0}     21    0
29    707   170   171  0.252040  {0,1,0}     39    1
76    712   140   141  0.019008  {0,2,0}     22    1
1     717    36    38  0.989076  {0,3,0}     24    1
53    719     7    30  0.838560  {0,1,1}     23    0
107   725   160   164  0.499090  {1,0,0}     31    1
41    727   126   127  0.129863  {1,1,0}     39    1
75    734    13    14  0.216642  {0,2,0}     38    1
91    741    71    72  0.517006  {0,1,1}     28    0
65    746    24    25  0.480528  {1,0,0}     28    1
16    749   219   220  0.610966  {0,0,1}     27    1
40    758   162   166  0.415265  {0,3,0}     23    1
111   762   215   216  0.036006  {1,1,0}     23    1
64    777     5     6  0.839131  {0,1,0}     38    1
66    777    38    40  0.166174  {0,1,0}     24    1
8     778   165   174  0.815749  {0,1,0}     28    1
23    786   241   242  0.485693  {1,0,0}     28    1
82    799    79    80  0.201537  {0,2,0}     39    1
49    807   152   153  0.763818  {0,1,0}     35    1
27    808   160   164  0.268011  {0,3,0}     33    1
10    810   178   182  0.120727  {0,3,0}     33    0
55    822    90    95  0.981887  {1,1,0}     33    1
11    835   240   242  0.352356  {0,1,0}     33    1
70    840   225   248  0.462102  {0,1,1}     36    0
25    849   185   192  0.324731  {0,2,0}     24    1
119   852   193   194  0.706203  {1,1,0}     40    1
98    859    90    95  0.716784  {0,2,0}     40    0
95    872   163   168  0.281142  {0,1,0}     38    0
74    873    93    94  0.212966  {1,1,0}     24    1
63    874   112   113  0.633960  {1,0,0}     27    1
22    874    16    18  0.464594  {0,2,0}     32    0
