map EGL-G2-A
fac 5 10 {0,194,146,5,241}
hosp 1 {0}
n_ALS 7 1 {1:194,3:146,3:241}
n_BLS 16 1 {2:0,4:146,5:5,5:241}
n_CLS 5 0 {1:0,1:194,1:146,2:241}
      c_m  head  tail      c_af      c_d  c_tau  c_h
121    12   139   140  0.509039  {1,0,0}     39    1
101    16    89    90  0.514424  {1,1,0}     32    1
72     20    35    36  0.963603  {0,2,0}     20    1
66     29   239   244  0.437985  {0,2,0}     34    1
2      33    15    17  0.188866  {0,0,1}     20    0
40     33   242   243  0.020680  {0,1,0}     29    1
114    47   130   137  0.868452  {0,3,0}     25    1
9      93   115   116  0.328836  {1,0,0}     23    1
95    102    86    87  0.643812  {0,2,0}     24    1
7     105   228   230  0.273103  {0,1,1}     24    1
112   129   237   238  0.310378  {0,1,0}     23    0
8     137   251   252  0.951543  {0,3,0}     24    1
35    176   237   238  0.438631  {0,3,0}     21    0
56    177   145   146  0.137973  {0,2,0}     35    0
22    182   185   187  0.110057  {1,1,0}     37    1
6     193    59    60  0.813471  {0,3,0}     39    0
106   193    92    93  0.019134  {0,1,1}     24    0
73    217    81    89  0.965321  {0,3,0}     39    0
3     245   140   142  0.693843  {1,3,0}     39    1
78    258    86    87  0.389567  {0,3,0}     35    1
57    261   240   241  0.012325  {0,3,0}     38    1
25    360   158   159  0.117714  {0,1,0}     21    1
67    370   205   207  0.666819  {0,2,0}     29    0
13    374    10    11  0.363591  {0,1,0}     32    1
116   382   152   153  0.402081  {1,1,0}     28    1
64    394   130   137  0.947703  {0,1,0}     33    0
27    429   248   249  0.056435  {1,1,0}     24    1
74    436   212   213  0.566772  {1,0,0}     30    0
111   439    66    93  0.731179  {1,0,0}     28    1
46    466    24    26  0.273602  {0,1,0}     34    1
31    474     8    33  0.302066  {0,1,0}     23    1
38    475   197   200  0.216732  {0,1,0}     27    1
99    480    62    63  0.510978  {0,3,0}     25    1
60    488   159   160  0.522414  {1,0,0}     28    1
55    490   217   218  0.594962  {1,1,0}     32    1
91    491   154   158  0.967792  {0,0,1}     39    1
97    506    76    78  0.846703  {0,1,1}     22    0
87    540    95    99  0.293469  {0,2,0}     23    1
24    540    22    24  0.396146  {0,3,0}     27    1
52    548    43    44  0.982220  {1,1,0}     27    1
54    549    43    44  0.328425  {0,2,0}     29    1
17    550   157   163  0.852098  {0,2,0}     35    1
85    608   201   202  0.710007  {0,1,0}     40    1
83    608    26    28  0.636721  {0,2,0}     24    1
43    625    96    98  0.563047  {1,0,0}     35    1
119   629   249   252  0.900623  {0,1,1}     21    0
77    629   205   208  0.756487  {0,2,0}     31    0
51    651    22    24  0.545154  {0,1,0}     34    1
103   673   115   116  0.826054  {0,2,0}     40    1
36    680   220   221  0.237140  {0,1,0}     21    0
118   684    85   101  0.064601  {0,1,1}     35    1
48    689   205   208  0.778095  {0,2,0}     26    1
0     694   166   178  0.701698  {1,1,0}     24    1
90    710   131   132  0.522916  {0,3,0}     38    0
84    711    24    25  0.782712  {0,3,0}     36    0
107   714    49    56  0.165927  {0,1,0}     36    1
21    715   226   227  0.137891  {0,1,0}     35    1
19    715   192   194  0.222880  {1,0,0}     40    1
