map EGL-G2-C
fac 5 10 {0,16,217,109,61}
hosp 3 {0,51,152}
n_ALS 5 1 {1:0,2:16,1:109,1:61}
n_BLS 17 1 {3:0,4:16,2:217,3:109,5:61}
n_CLS 9 0 {2:0,3:16,3:109,1:61}
      c_m  head  tail      c_af      c_d  c_tau  c_h
95      6   192   194  0.799135  {0,1,0}     20    1
114     8   137   138  0.950220  {0,1,0}     28    1
73     59   201   202  0.319808  {1,1,0}     31    0
77     87   103   111  0.125574  {1,0,0}     21    1
20    125     1     2  0.274462  {1,0,0}     32    1
101   134   190   191  0.527571  {1,0,0}     37    1
59    138    66    92  0.403419  {0,3,0}     40    1
88    151   163   167  0.649307  {0,1,0}     30    1
7     160    27    30  0.565141  {0,2,0}     20    0
0     207   171   172  0.530431  {0,1,0}     38    1
1     253    65    66  0.264168  {1,0,0}     34    1
116   285   176   177  0.678537  {0,3,0}     26    0
82    315     8    33  0.494980  {0,1,0}     32    1
79    338   125   150  0.789907  {0,2,0}     24    0
38    393   226   229  0.115749  {0,3,0}     31    1
3     415   130   131  0.158459  {1,1,0}     39    1
31    441    36    39  0.953387  {0,3,0}     24    1
62    445    94    95  0.985076  {1,0,0}     22    1
60    464   116   123  0.958371  {1,0,0}     26    1
9     486   211   212  0.189717  {0,2,0}     40    0
121   492    48    49  0.858303  {0,1,0}     24    1
68    504   174   183  0.247031  {1,1,0}     35    1
72    508   244   245  0.121415  {1,0,0}     37    0
44    515    38    40  0.304272  {0,1,1}     35    0
39    536    60    68  0.885090  {1,1,0}     38    1
19    544    14    15  0.639376  {0,2,0}     40    1
110   550   177   180  0.640964  {1,0,0}     26    0
61    585   242   243  0.593656  {0,3,0}     26    0
55    592    55    56  0.173616  {0,0,1}     33    0
102   603    30    33  0.593831  {0,1,0}     37    0
28    604   205   208  0.786147  {1,0,0}     38    1
6     615   204   206  0.562226  {0,1,0}     38    1
45    620    39    73  0.513577  {1,1,0}     24    1
109   631   135   136  0.654458  {0,1,0}     20    0
120   644    35    36  0.977588  {0,0,1}     31    0
94    663   226   229  0.971880  {1,1,0}     32    1
24    679   233   235  0.271972  {0,3,0}     39    1
51    712   245   246  0.365206  {0,2,0}     29    0
53    723   143   145  0.917765  {1,0,0}     25    1
10    726    55    56  0.873817  {1,3,0}     23    1
124   734   216   217  0.250522  {0,1,1}     31    0
42    735    13    14  0.343928  {0,1,1}     27    0
100   736    76    77  0.348427  {0,1,0}     36    0
27    740    43    44  0.553180  {0,2,0}     38    0
87    744    61    62  0.505097  {0,2,0}     38    1
50    748   203   204  0.539038  {0,2,0}     36    1
97    751   234   239  0.570005  {1,1,0}     25    1
123   754   128   129  0.140847  {0,3,0}     27    0
57    754   163   168  0.966585  {0,1,0}     29    1
99    755    47    64  0.388036  {0,3,0}     35    1
92    757    91    96  0.622641  {1,0,0}     22    1
21    762   240   242  0.957999  {1,1,0}     27    1
117   779   196   197  0.975258  {0,3,0}     27    1
91    785   113   115  0.017665  {0,2,0}     30    0
80    795   176   177  0.757587  {0,2,0}     25    0
89    800   179   183  0.749605  {0,3,0}     21    0
4     802   247   248  0.496025  {1,1,0}     29    1
5     804     5    26  0.690721  {0,2,0}     35    1
52    820     4    22  0.070762  {0,3,0}     34    1
12    838    98   127  0.269938  {0,2,0}     35    1
25    844     2    14  0.043460  {0,1,0}     27    0
127   848   102   103  0.468703  {0,1,0}     39    0
126   857   171   172  0.942427  {0,0,1}     21    1
113   878    34    41  0.517333  {1,1,0}     31    1
13    883   121   122  0.196171  {0,2,0}     33    0
33    891   245   246  0.152554  {0,1,0}     20    0
86    892   152   155  0.799472  {1,0,0}     20    1
63    903   101   102  0.829011  {1,1,0}     25    1
67    905    17    19  0.717864  {0,2,0}     22    1
78    908    43    46  0.912741  {1,0,0}     26    1
98    915   193   194  0.025927  {0,1,1}     24    0
105   932   226   227  0.228679  {0,2,0}     20    0
37    935   145   148  0.485021  {0,3,0}     36    1
75    944   209   216  0.883770  {0,3,0}     21    0
118   958   244   253  0.560452  {0,1,0}     39    0
15    960    96    98  0.905127  {0,1,0}     32    1
41    960    85   101  0.609224  {0,2,0}     27    1
93    964   174   189  0.347782  {0,2,0}     35    1
71    971   217   218  0.591252  {1,3,0}     28    1
32    985    50    53  0.148260  {0,1,0}     39    0
58    991    81    82  0.050537  {0,1,0}     26    1
