map EGL-G1-B
fac 5 10 {0,24,100,122,105}
hosp 1 {0}
n_ALS 9 1 {3:0,2:24,3:100,1:105}
n_BLS 16 1 {1:0,4:24,4:100,4:122,3:105}
n_CLS 5 0 {1:24,2:100,2:105}
      c_m  head  tail      c_af      c_d  c_tau  c_h
16     31    42    43  0.921085  {0,2,0}     40    1
46     42    36    37  0.829672  {0,2,0}     27    1
76     52    83    84  0.973513  {0,3,0}     29    0
65     67    56    57  0.133134  {1,0,0}     28    1
15     88   176   180  0.539546  {1,0,0}     27    1
52    104   191   193  0.512675  {1,0,0}     24    1
90    109   202   203  0.494202  {1,2,0}     33    1
96    122   237   238  0.648255  {0,1,0}     31    1
9     131    11    42  0.153387  {0,2,0}     38    0
89    145   162   167  0.733438  {0,1,1}     33    0
104   161   178   179  0.539898  {0,1,1}     21    0
14    234    31    32  0.693372  {0,3,0}     27    0
74    246   199   201  0.177525  {0,2,0}     30    0
34    294   197   198  0.793829  {1,0,0}     31    1
18    311    23   170  0.459546  {0,1,0}     33    0
48    358   219   220  0.998951  {1,1,0}     23    1
115   366    68    69  0.459999  {0,1,0}     39    1
102   381     8     9  0.165654  {1,0,0}     25    1
3     386     9    34  0.155748  {0,1,0}     25    0
77    392    46    47  0.425830  {1,1,0}     28    1
100   395   213   216  0.480147  {0,3,0}     33    1
91    405   223   224  0.797075  {1,0,0}     28    1
79    412    41    51  0.495705  {0,2,0}     25    0
35    414   146   147  0.184212  {0,1,1}     28    0
111   431     6     7  0.044061  {0,3,0}     33    0
25    446    77    78  0.084992  {0,3,0}     20    0
117   458   178   179  0.728520  {0,2,0}     39    0
47    470    49    50  0.026237  {0,0,1}     26    1
112   472   102   103  0.037422  {0,1,0}     28    1
114   485   104   106  0.040742  {0,1,0}     25    0
107   494    12    13  0.453233  {1,1,0}     25    1
81    501    26    28  0.801029  {0,2,0}     35    0
26    504     3    23  0.650022  {0,0,1}     37    0
121   523   120   154  0.649708  {0,2,0}     36    0
57    527   142   143  0.131105  {0,0,1}     31    0
41    546    24    26  0.094834  {0,1,0}     40    1
49    548   158   159  0.633930  {0,3,0}     24    0
63    573    26    28  0.044254  {1,1,0}     22    1
13    575   191   194  0.671677  {0,1,1}     25    1
37    577    48    49  0.575447  {1,1,0}     36    0
28    611   128   129  0.996257  {0,1,0}     26    1
103   613    12    16  0.255309  {0,1,0}     22    1
68    630   238   239  0.035060  {0,1,0}     35    0
6     631   144   145  0.763186  {0,1,1}     34    0
71    655   197   198  0.221154  {1,1,0}     24    1
80    659    93    94  0.703231  {0,2,0}     35    0
11    671    85    86  0.836656  {0,1,0}     21    1
84    680   228   230  0.246928  {0,3,0}     34    1
36    699   105   107  0.946622  {0,1,0}     23    0
4     714    89    90  0.021736  {1,0,0}     24    1
120   717   124   125  0.447652  {1,1,0}     36    1
5     722   211   213  0.679835  {1,0,0}     26    1
73    723   124   149  0.684795  {0,3,0}     35    0
106   757   156   160  0.057158  {1,0,0}     26    1
66    768   166   167  0.591640  {0,1,0}     20    1
29    770   194   195  0.018775  {0,1,0}     36    1
123   771    31    38  0.907362  {1,1,0}     21    1
40    782    98    99  0.088890  {1,0,0}     31    1
44    787    97   126  0.751648  {0,2,0}     21    0
113   793    97   126  0.926617  {0,2,0}     24    1
22    799   246   247  0.221299  {1,0,0}     39    1
56    803   124   125  0.367473  {0,3,0}     23    0
124   830    65    92  0.032192  {0,3,0}     35    1
60    837    79    80  0.164330  {1,1,0}     40    1
12    846   195   197  0.827338  {0,0,1}     31    1
108   856   202   204  0.792862  {1,1,0}     21    1
116   857    84   100  0.602805  {0,2,0}     35    1
86    859    91    92  0.847955  {0,1,0}     37    0
75    861   149   150  0.175845  {0,0,1}     25    1
98    866    75    76  0.791697  {0,0,1}     39    1
87    869   215   216  0.559118  {0,1,1}     21    1
51    878    68    69  0.094119  {0,1,0}     25    1
38    881   191   194  0.767658  {0,2,0}     38    1
127   885   243   244  0.314052  {0,2,0}     29    0
67    885   130   131  0.644027  {0,2,0}     38    0
62    902   191   193  0.331679  {1,1,0}     35    1
122   903   225   226  0.322097  {0,1,1}     30    1
118   906   154   155  0.288338  {0,3,0}     24    1
24    906   223   224  0.006512  {0,1,0}     37    1
30    918    45    64  0.518592  {0,3,0}     26    1
59    919   146   147  0.248859  {0,3,0}     22    0
55    925   225   227  0.949461  {0,1,1}     23    0
92    928    23    86  0.891582  {1,1,0}     25    1
31    937   207   209  0.307564  {1,1,0}     28    1
0     938    80    81  0.266331  {0,2,0}     20    1
27    965   244   248  0.404498  {0,1,1}     33    0
42    966    29    31  0.355703  {0,1,0}     20    0
32    967    70    72  0.959161  {0,2,0}     33    0
83    985    35    36  0.890389  {1,1,0}     23    1
99    991    26    28  0.478037  {1,2,0}     20    1
93    993    81    84  0.149329  {0,1,0}     37    0
23   1008     2    14  0.758311  {1,0,0}     35    1
8    1015   102   103  0.190862  {0,1,0}     34    0
125  1022   102   110  0.467541  {0,1,0}     31    1
21   1024   192   193  0.433672  {0,1,1}     37    1
61   1027   102   103  0.840811  {0,2,0}     30    1
85   1030    29    31  0.015047  {0,0,1}     30    1
126  1033    54    58  0.881804  {0,2,0}     23    1
7    1041   124   151  0.734287  {0,2,0}     26    1
95   1047   166   167  0.198003  {0,2,0}     20    1
2    1053     3     4  0.330711  {0,1,0}     29    0
64   1057   134   135  0.763321  {0,0,1}     27    1
50   1060    68    69  0.928237  {0,3,0}     38    1
97   1088    34    41  0.395575  {1,1,0}     40    1
58   1091    89    91  0.590052  {0,2,0}     23    1
82   1095    70    72  0.121824  {0,3,0}     38    0
109  1103   185   192  0.331344  {0,2,0}     22    0
94   1105   140   141  0.075022  {0,2,0}     40    1
69   1105    39    40  0.760132  {1,2,0}     22    1
54   1110    28    29  0.686326  {0,3,0}     29    0
10   1116   102   103  0.957361  {0,1,0}     22    0
20   1129   207   208  0.552138  {0,2,0}     21    1
43   1150   137   138  0.023614  {0,1,0}     31    1
70   1156   165   177  0.547500  {1,0,0}     30    1
17   1160    70    72  0.543471  {0,3,0}     32    1
88   1193   129   136  0.417080  {0,3,0}     27    0
19   1203   206   207  0.461791  {0,1,0}     39    1
105  1224   121   123  0.510552  {0,3,0}     29    0
53   1237   185   186  0.206803  {0,3,0}     28    1
101  1250   173   181  0.791598  {0,3,0}     25    0
33   1260   178   182  0.616843  {0,1,0}     21    1
78   1264    26    28  0.682139  {0,3,0}     20    1
1    1304   137   138  0.931429  {0,2,0}     34    0
45   1333    24    25  0.002712  {1,1,0}     30    1
39   1333    83    84  0.025117  {1,1,0}     32    1
72   1365   193   194  0.176392  {0,3,0}     25    1
119  1387    23   170  0.712947  {0,2,0}     38    0
110  1413   195   197  0.953115  {0,1,1}     30    1
