map EGL-G2-E
fac 5 10 {0,45,228,109,97}
hosp 2 {0,34}
n_ALS 6 1 {2:45,2:109,2:97}
n_BLS 22 1 {6:0,7:45,5:228,1:109,3:97}
n_CLS 5 0 {2:0,2:228,1:97}
      c_m  head  tail      c_af      c_d  c_tau  c_h
51      3    95    96  0.029876  {0,3,0}     21    1
55     25    31    32  0.154957  {0,0,1}     38    1
42     50   143   145  0.092560  {0,1,0}     26    0
98     77   188   189  0.308990  {0,1,0}     37    1
46     95     1     2  0.911078  {0,1,0}     28    1
7     107   191   195  0.147491  {0,3,0}     29    1
92    142    13    14  0.749248  {0,3,0}     34    0
115   249   143   144  0.259858  {0,2,0}     31    1
49    253   158   159  0.954703  {1,1,0}     28    1
43    307   103   104  0.723339  {0,1,0}     31    0
57    321   204   205  0.149685  {1,1,0}     40    1
122   355    94    95  0.765209  {1,1,0}     32    1
59    355    86    87  0.631437  {0,1,0}     27    1
117   366    19    20  0.532572  {0,3,0}     30    1
22    368   121   155  0.748965  {1,1,0}     31    1
35    384   132   133  0.368756  {0,3,0}     38    0
96    441    66    67  0.195684  {1,1,0}     40    1
52    443    53    54  0.617444  {0,2,0}     30    1
108   465   138   139  0.838435  {0,3,0}     28    1
123   468   138   139  0.235675  {0,2,0}     32    1
87    483   179   180  0.469727  {1,0,0}     32    1
39    495    65    66  0.969386  {1,0,0}     29    1
125   496    63    64  0.851265  {0,2,0}     30    0
18    509   189   190  0.254794  {1,1,0}     37    1
90    540   233   254  0.642049  {1,1,0}     28    1
107   547    59    72  0.898874  {0,1,0}     30    0
14    549   145   146  0.665702  {0,1,0}     24    1
119   549   223   224  0.700607  {1,0,0}     24    0
0     560   120   162  0.608091  {0,0,1}     33    1
15    561   166   167  0.682965  {0,3,0}     22    0
127   562    79    80  0.920908  {0,1,1}     39    1
60    568   193   194  0.840716  {0,2,0}     35    1
5     568   140   141  0.728400  {0,2,0}     21    1
27    575   170   174  0.386730  {0,2,0}     23    0
109   591   196   198  0.163884  {1,3,0}     33    1
110   593    84    86  0.419042  {0,1,0}     20    1
30    608    15    17  0.121663  {1,0,0}     31    1
126   609    74    75  0.403438  {0,0,1}     36    1
103   617   234   235  0.111282  {0,2,0}     34    0
93    621   128   129  0.912275  {0,1,0}     22    1
75    622    40    41  0.657016  {0,0,1}     24    1
28    628   106   118  0.200891  {1,1,0}     30    1
67    634   196   198  0.800474  {1,3,0}     20    1
10    634   140   142  0.208939  {0,3,0}     24    1
79    638   213   215  0.005380  {1,0,0}     28    1
8     654   245   247  0.199421  {1,1,0}     39    1
95    655   142   143  0.162033  {1,1,0}     39    1
80    674   147   148  0.239882  {0,2,0}     40    0
94    679   115   116  0.678862  {0,0,1}     26    1
58    680    30    33  0.257863  {0,2,0}     29    0
24    699   174   182  0.503889  {0,0,1}     25    0
2     711   185   186  0.094114  {0,2,0}     29    1
23    714    91    92  0.854517  {1,0,0}     35    1
25    728    83    84  0.995561  {0,1,0}     29    1
34    745   242   243  0.420884  {0,2,0}     24    0
12    747    45    64  0.126143  {0,2,0}     33    1
124   759   253   254  0.864834  {0,1,1}     39    1
111   773   151   152  0.760529  {1,1,0}     22    1
61    780   151   153  0.596891  {0,1,0}     39    0
116   782   118   119  0.179350  {0,1,0}     38    1
16    790   235   236  0.369526  {0,1,0}     31    1
37    792    59    60  0.961609  {0,3,0}     38    1
82    797     0    21  0.001977  {0,2,0}     26    0
3     797    94    95  0.541905  {0,3,0}     38    1
40    801    25    26  0.984401  {0,0,1}     30    0
120   811   252   253  0.599936  {1,1,0}     40    1
73    844    81    82  0.183556  {1,1,0}     37    1
19    847   227   233  0.817548  {1,1,0}     20    1
4     848    13    14  0.584114  {0,3,0}     32    1
69    850   189   190  0.266574  {0,2,0}     36    0
85    870   101   102  0.877978  {0,1,0}     31    1
118   883    80    81  0.592859  {1,0,0}     40    1
112   888   194   242  0.335117  {0,3,0}     31    1
104   891   117   121  0.234724  {0,3,0}     28    1
100   895   127   128  0.831105  {1,1,0}     30    1
56    896    32    34  0.818336  {0,2,0}     33    1
1     900   221   222  0.945581  {1,1,0}     27    1
102   906   226   251  0.951524  {0,1,0}     30    0
31    907    82    85  0.009523  {0,2,0}     24    0
81    915    12    13  0.805979  {0,1,0}     34    0
26    929    39    73  0.193699  {0,1,0}     33    0
89    931     3    15  0.941226  {1,1,0}     40    1
48    938    90    91  0.713909  {0,3,0}     36    1
121   940   184   188  0.490379  {0,3,0}     20    1
74    954    39    73  0.843019  {0,1,0}     38    1
83    955    95    99  0.688761  {0,3,0}     27    0
114   960   104   105  0.733028  {1,1,0}     24    1
77    963     1     2  0.155588  {0,1,0}     21    1
62    967   151   152  0.909524  {0,2,0}     38    0
78    969   203   204  0.447228  {0,2,0}     25    0
84    969   111   114  0.482446  {1,0,0}     36    1
99    972   194   242  0.856071  {0,1,0}     25    0
44    992   211   212  0.460183  {1,1,0}     35    1
9     994   197   199  0.525392  {1,1,0}     26    1
105  1007    84    86  0.980756  {0,1,1}     26    0
