map EGL-G2-C
fac 5 10 {0,45,81,190,124}
hosp 3 {0,220,116}
n_ALS 6 1 {1:0,2:45,1:190,2:124}
n_BLS 18 1 {6:0,2:45,3:81,2:190,5:124}
n_CLS 5 0 {1:0,1:81,1:190,2:124}
      c_m  head  tail      c_af      c_d  c_tau  c_h
45     33     8    33  0.610064  {0,1,0}     23    1
22     50     3    23  0.689273  {1,0,0}     26    1
65     59   228   229  0.062073  {0,2,0}     35    1
10     66   135   147  0.798375  {0,3,0}     39    0
83     85    49    50  0.366163  {0,3,0}     36    0
85     93   215   221  0.036862  {0,1,0}     40    1
31    102     2    14  0.308833  {0,1,0}     26    1
97    118   240   241  0.878373  {1,1,0}     32    1
82    132    56    57  0.797903  {0,3,0}     26    0
50    142   204   206  0.325517  {0,3,0}     21    1
63    158   136   146  0.761499  {0,0,1}     24    0
80    187   146   147  0.077774  {0,2,0}     31    1
114   235    27    28  0.543731  {0,0,1}     33    1
7     239    78    82  0.290567  {1,1,0}     29    1
94    276    49    50  0.677488  {1,0,0}     32    1
21    293   119   120  0.346198  {0,1,0}     23    1
47    302   130   131  0.273641  {0,2,0}     24    1
116   321    19    20  0.568656  {1,1,0}     32    1
109   328   190   191  0.143420  {0,3,0}     25    0
122   341   205   207  0.278875  {0,1,0}     24    0
40    357   147   148  0.975575  {0,2,0}     37    1
26    366   227   231  0.820123  {0,1,0}     22    1
86    372    83    84  0.961862  {1,1,0}     37    1
20    373   217   218  0.757324  {1,0,0}     40    1
5     378   191   195  0.784582  {1,0,0}     33    1
49    388   197   200  0.169198  {0,2,0}     36    0
108   426   249   252  0.337030  {0,2,0}     36    0
112   451    79    80  0.957718  {0,1,1}     38    1
1     479   253   254  0.691786  {0,2,0}     27    0
81    493    21    35  0.979065  {0,2,0}     22    1
35    498     5    26  0.003974  {0,1,0}     36    1
16    501   157   161  0.725057  {1,0,0}     21    1
52    514    18    20  0.615277  {0,1,0}     31    0
41    526   197   200  0.492503  {0,3,0}     28    1
121   534   161   164  0.989176  {0,3,0}     33    1
64    546    16    18  0.638697  {1,2,0}     40    1
110   547   136   146  0.334465  {1,1,0}     39    1
74    575   167   168  0.473902  {0,2,0}     39    1
61    586   179   184  0.936935  {0,0,1}     23    1
53    593    19    25  0.896169  {0,0,1}     27    1
58    597     9    34  0.843823  {1,0,0}     34    1
17    599   103   111  0.906986  {0,2,0}     37    1
13    602    29    31  0.598298  {0,2,0}     34    1
42    612   168   176  0.434049  {0,3,0}     26    1
95    617   178   185  0.457239  {0,0,1}     38    1
118   626   131   132  0.458778  {1,0,0}     29    1
89    630   189   190  0.455719  {0,3,0}     31    0
77    636    30    33  0.741519  {0,1,0}     29    1
107   643    61    62  0.652840  {0,1,1}     29    1
113   644   246   247  0.465643  {0,0,1}     38    1
99    644    23   171  0.709525  {1,3,0}     40    1
60    645   155   156  0.295183  {0,1,0}     24    0
69    651   221   222  0.367414  {0,2,0}     25    1
100   661   213   215  0.130629  {1,0,0}     23    1
125   663   219   220  0.508650  {0,2,0}     34    0
84    674    74    75  0.739209  {1,1,0}     28    1
14    675   152   155  0.863605  {0,0,1}     26    0
37    682    41    51  0.086571  {0,1,0}     28    1
62    682   225   226  0.951680  {0,2,0}     35    0
67    687    23   150  0.796368  {0,1,0}     40    1
48    698   195   248  0.638246  {0,2,0}     23    0
123   705   217   218  0.056653  {0,2,0}     34    1
117   712    99   100  0.780696  {0,2,0}     21    0
2     724    43    44  0.099784  {0,3,0}     28    0
29    728    39    40  0.589542  {1,2,0}     30    1
120   770    23   237  0.397435  {1,1,0}     35    1
68    772   125   150  0.549836  {0,2,0}     40    1
106   805   126   150  0.673452  {0,3,0}     37    0
66    808     7    30  0.991654  {1,1,0}     31    1
11    837   119   120  0.062376  {0,2,0}     30    1
36    839    92    93  0.605405  {0,3,0}     29    1
38    841   175   177  0.345540  {0,1,0}     39    1
87    847    89    90  0.241360  {0,1,0}     34    0
78    864   151   152  0.608727  {0,2,0}     22    0
115   878    59    72  0.956896  {0,2,0}     21    1
44    883    65    66  0.613228  {0,2,0}     40    0
90    892   243   245  0.705221  {0,2,0}     28    1
3     893    70    71  0.611223  {0,1,0}     35    1
4     901   122   123  0.480314  {0,3,0}     24    1
25    903   175   176  0.965959  {0,1,0}     30    1
9     906   216   218  0.132763  {0,1,0}     34    1
76    921   245   246  0.189365  {0,2,0}     29    1
98    923    82    83  0.603171  {0,2,0}     24    0
101   927    81    89  0.515532  {0,1,0}     20    1
124   931   126   127  0.900489  {0,2,0}     24    0
92    943   223   224  0.075403  {0,2,0}     24    1
24    952    58    59  0.388438  {1,1,0}     39    1
79    960   208   209  0.957902  {0,0,1}     40    1
55    964   203   204  0.130775  {0,3,0}     39    1
70    970   161   164  0.727586  {1,1,0}     32    1
28    972    89    97  0.650067  {0,1,0}     24    1
15    978   203   204  0.713301  {0,1,0}     23    0
57    983    91    92  0.999715  {0,2,0}     33    0
75    997   251   254  0.888636  {0,3,0}     37    1
43    998    23   237  0.916838  {1,0,0}     33    1
51   1026   178   185  0.776757  {0,1,0}     40    0
46   1037    15    17  0.151458  {1,1,0}     31    1
54   1044    20    21  0.080952  {0,0,1}     33    1
27   1057    56    57  0.237257  {0,1,0}     36    1
56   1058    15    17  0.613215  {0,1,0}     21    1
23   1060   137   138  0.421735  {0,1,0}     30    0
71   1075    12    13  0.512913  {0,2,0}     23    0
32   1080   236   238  0.125786  {0,1,1}     23    0
72   1081    38    40  0.931487  {1,0,0}     20    1
127  1093    84    86  0.683064  {1,1,0}     22    1
73   1099    40    41  0.745830  {1,1,0}     27    1
93   1105     6    27  0.728893  {0,1,0}     33    1
30   1143    59    72  0.571282  {0,1,1}     24    0
105  1147    70    79  0.788475  {0,0,1}     24    1
18   1154   107   108  0.615147  {1,3,0}     40    1
6    1167   202   209  0.586655  {0,1,0}     25    1
96   1168   227   229  0.605134  {0,2,0}     28    1
0    1190   218   225  0.009017  {1,0,0}     34    1
111  1229   139   140  0.285507  {0,1,0}     29    0
102  1229   119   120  0.127531  {0,0,1}     32    1
103  1231   172   173  0.934671  {0,1,0}     39    0
8    1247    89    97  0.349134  {0,1,1}     29    0
126  1276   250   251  0.001187  {0,0,1}     34    1
39   1278    17    22  0.451525  {0,1,0}     20    1
33   1313    67    68  0.308660  {0,1,0}     23    1
