map EGL-G1-A
fac 5 10 {0,154,142,11,94}
hosp 2 {0,5}
n_ALS 5 1 {2:0,1:142,2:11}
n_BLS 20 1 {2:0,5:154,2:142,4:11,7:94}
n_CLS 5 0 {1:0,1:11,3:94}
      c_m  head  tail      c_af      c_d  c_tau  c_h
120    22   241   242  0.302857  {0,1,1}     34    0
97     38    25    26  0.671814  {1,1,0}     36    1
29     45   111   112  0.528292  {0,1,0}     25    0
17     52   150   151  0.519273  {0,1,0}     25    1
111   113    23    86  0.282644  {0,3,0}     28    1
81    117   149   150  0.949145  {0,1,0}     30    1
60    127   186   187  0.122389  {0,1,0}     34    1
69    133   103   113  0.396626  {0,3,0}     23    1
15    147   114   115  0.340443  {0,1,0}     31    0
66    157    49    50  0.074066  {0,1,0}     30    1
121   180   121   122  0.675005  {1,1,0}     36    0
72    184   128   129  0.558899  {1,1,0}     39    1
102   344   222   223  0.237454  {1,0,0}     25    1
82    361   232   234  0.843204  {1,0,0}     38    1
115   378   128   129  0.908823  {0,1,1}     28    0
58    384   165   177  0.689393  {0,3,0}     29    0
93    391    16    17  0.911055  {0,3,0}     24    0
104   412    81    82  0.684441  {0,2,0}     20    1
11    422    79    80  0.404561  {0,0,1}     40    1
83    431   241   242  0.050009  {0,2,0}     20    0
20    433   102   103  0.018680  {0,0,1}     23    0
76    450   135   136  0.103988  {0,1,0}     25    1
110   463   106   107  0.328371  {1,0,0}     32    1
65    478   190   191  0.366245  {1,0,0}     28    1
109   482    43    44  0.381659  {0,1,0}     39    1
75    506     5    26  0.475748  {0,1,0}     34    1
50    525    89    90  0.649401  {0,3,0}     27    1
54    526    32    34  0.973336  {0,3,0}     21    1
14    542   244   249  0.286775  {1,1,0}     32    1
99    544    27    28  0.275831  {1,0,0}     30    1
38    545    90    91  0.545772  {0,1,0}     38    1
87    547    93    94  0.957113  {0,2,0}     28    1
56    550   153   157  0.433425  {0,1,0}     36    1
47    564   186   187  0.550554  {1,1,0}     36    1
9     567   160   164  0.031606  {0,1,0}     30    0
73    575    95    97  0.080851  {1,0,0}     21    1
48    576     1    12  0.770201  {0,0,1}     22    1
59    586   223   224  0.644230  {0,1,1}     35    1
40    592   155   161  0.542000  {0,2,0}     25    0
28    594    83    84  0.797364  {0,2,0}     32    0
103   597   225   248  0.829511  {1,0,0}     27    1
10    597    94    95  0.017088  {0,2,0}     32    1
19    600   232   233  0.701755  {0,2,0}     24    0
37    610   158   159  0.129351  {1,0,0}     33    1
84    612   165   166  0.874307  {1,1,0}     29    1
64    624   237   238  0.165033  {0,1,0}     21    0
116   640   101   102  0.568729  {0,1,1}     29    1
35    643   210   211  0.353262  {1,0,0}     26    0
46    652   111   112  0.877441  {0,0,1}     27    0
18    666    69    78  0.027304  {1,3,0}     31    1
113   668   197   198  0.682893  {0,0,1}     33    1
57    678   125   126  0.005617  {0,0,1}     37    1
41    685   128   129  0.306393  {0,2,0}     35    0
25    686    85    86  0.569194  {0,2,0}     29    1
77    693    60    67  0.343069  {0,1,0}     27    0
52    698    98   131  0.784763  {0,3,0}     36    0
32    704   244   249  0.843845  {0,3,0}     28    1
3     720    30    33  0.875346  {0,1,0}     23    1
74    740    41    51  0.176350  {0,1,1}     33    1
5     753    22    24  0.260070  {0,2,0}     39    0
26    756    72    73  0.380899  {0,3,0}     37    1
21    763   118   119  0.366882  {1,0,0}     23    1
8     768   131   132  0.151155  {1,3,0}     26    1
126   783   210   211  0.258631  {0,2,0}     27    1
44    802    81    84  0.186684  {0,1,1}     24    1
91    804    50    51  0.591068  {1,2,0}     32    1
112   830    27    28  0.848655  {1,0,0}     25    1
51    845   189   190  0.484930  {0,2,0}     40    0
123   847    96   111  0.846666  {0,1,0}     27    0
125   849   178   183  0.505692  {1,1,0}     24    0
85    861    50    51  0.342657  {1,0,0}     20    1
31    895    55    56  0.582755  {0,3,0}     36    0
124   901    31    32  0.332159  {1,1,0}     31    1
127   912    79    80  0.141960  {1,0,0}     28    1
90    917   111   112  0.876579  {0,2,0}     25    0
49    918    77    81  0.477120  {0,2,0}     40    0
71    918    26    28  0.397800  {0,2,0}     27    1
107   919    83    84  0.146860  {0,3,0}     24    1
117   920   160   163  0.348467  {0,2,0}     33    0
43    921    96   114  0.919207  {0,2,0}     27    0
119   928    88    96  0.483943  {0,2,0}     31    1
63    943     2    14  0.794635  {0,0,1}     31    1
68    952   116   118  0.575339  {0,3,0}     32    1
67    952   162   166  0.501653  {1,1,0}     36    1
30    954     8     9  0.305868  {0,0,1}     33    1
22    984   244   245  0.567101  {1,0,0}     33    1
42    989    43    44  0.341393  {0,0,1}     23    0
53    990    17    19  0.041762  {0,3,0}     30    1
79    994    75    76  0.630378  {0,1,0}     32    1
62    998   191   193  0.590407  {1,0,0}     27    1
114  1007    30    33  0.707412  {0,3,0}     22    1
96   1015   195   196  0.802557  {0,2,0}     26    0
89   1016   242   243  0.289968  {1,3,0}     33    1
88   1020   154   155  0.480113  {0,2,0}     23    1
24   1031   240   241  0.841447  {0,1,0}     29    0
0    1048     1     2  0.376859  {0,2,0}     35    1
23   1049   125   149  0.798759  {0,1,0}     38    0
16   1065   134   135  0.588864  {0,2,0}     39    1
33   1080   107   108  0.276940  {1,1,0}     35    1
36   1085   153   157  0.095828  {1,1,0}     23    1
100  1094    98   131  0.721288  {0,2,0}     40    1
45   1095   240   242  0.997359  {0,1,0}     38    1
4    1102    54    58  0.060194  {1,0,0}     33    1
78   1122    26    28  0.668879  {0,1,0}     21    1
13   1126    67    68  0.296251  {0,3,0}     35    1
61   1148    28    29  0.586684  {0,1,0}     36    0
101  1162    77    78  0.543748  {1,0,0}     40    1
95   1163   203   210  0.709581  {0,2,0}     36    0
27   1170   104   105  0.169160  {0,1,0}     36    1
6    1181    36    37  0.062521  {0,2,0}     36    1
122  1196   174   175  0.120623  {1,1,0}     31    1
94   1212     6    27  0.108969  {1,1,0}     38    1
108  1216   116   118  0.500727  {0,1,0}     22    1
92   1228    96    97  0.213002  {1,1,0}     32    1
106  1264    86    87  0.961869  {1,1,0}     40    1
80   1277    51    52  0.142376  {0,3,0}     25    1
70   1277    36    37  0.650123  {0,3,0}     28    0
2    1300    68    79  0.596964  {0,1,1}     31    1
98   1317   135   145  0.527021  {0,3,0}     27    1
86   1334    94    98  0.118553  {0,1,0}     29    1
34   1342   244   249  0.587981  {0,2,0}     22    1
118  1361   142   143  0.719890  {1,0,0}     39    1
1    1362    77    81  0.816212  {1,1,0}     23    1
55   1365   139   141  0.099713  {1,0,0}     40    1
7    1367    70    72  0.317035  {1,1,0}     30    1
39   1380    29    30  0.791016  {1,1,0}     23    1
105  1386    93    94  0.984596  {1,0,0}     37    1
12   1414     5    23  0.392532  {0,1,0}     39    1
