map EGL-G2-E
fac 5 10 {0,150,216,226,30}
hosp 3 {0,116,165}
n_ALS 9 1 {2:0,2:150,3:216,1:226,1:30}
n_BLS 20 1 {4:0,5:150,5:216,4:226,2:30}
n_CLS 8 0 {3:0,2:216,2:226,1:30}
      c_m  head  tail      c_af      c_d  c_tau  c_h
80     11   184   188  0.063343  {1,1,0}     40    1
113    18    90    92  0.559750  {0,3,0}     33    0
81     36   225   228  0.653382  {0,2,0}     33    0
110    45   194   242  0.222855  {0,2,0}     27    0
100    62   157   161  0.280964  {1,1,0}     39    1
75     75    31    32  0.642977  {1,0,0}     36    1
73     89   125   126  0.085720  {1,1,0}     28    1
15     94   197   200  0.910477  {0,3,0}     34    1
62    130    35    36  0.134252  {1,0,0}     30    0
13    153   180   181  0.276249  {1,1,0}     25    1
92    157   209   216  0.222008  {1,0,0}     31    1
17    252    23    87  0.967846  {0,0,1}     32    1
72    260    79    80  0.902830  {0,1,0}     32    1
36    293    43    46  0.716479  {0,0,1}     28    0
122   328   133   134  0.290333  {0,2,0}     30    1
42    342   192   193  0.058988  {1,1,0}     26    1
124   346    39    73  0.957287  {1,1,0}     28    1
76    395    29    31  0.519488  {0,2,0}     24    1
82    406   219   223  0.584727  {0,2,0}     36    1
68    470   117   118  0.845611  {0,3,0}     21    1
11    474    48    57  0.605589  {0,3,0}     31    0
21    476   170   171  0.044798  {1,3,0}     24    1
35    487   210   211  0.373320  {0,3,0}     38    1
14    489   192   193  0.647087  {1,0,0}     21    1
96    494   200   201  0.049390  {0,1,0}     29    1
32    502    95    96  0.696380  {0,0,1}     23    1
65    542    23   237  0.387134  {0,2,0}     24    1
30    547    76    78  0.954927  {1,1,0}     26    1
86    553   113   114  0.742688  {0,2,0}     39    0
23    565   250   251  0.924439  {0,2,0}     29    1
127   566     1    12  0.418690  {0,3,0}     32    0
1     582    23   237  0.526043  {0,1,0}     20    1
120   583   217   218  0.038142  {0,3,0}     29    0
111   608   163   167  0.875265  {0,1,0}     36    0
25    622    93    94  0.863130  {0,0,1}     38    0
31    625    32    33  0.977563  {0,2,0}     31    1
89    640   112   113  0.643365  {0,3,0}     39    1
91    652    29    31  0.601941  {1,1,0}     29    1
5     652    82    85  0.976574  {0,2,0}     40    1
33    653   171   172  0.272272  {0,1,0}     35    1
115   657   201   203  0.150751  {0,2,0}     37    1
79    662   159   160  0.227298  {0,2,0}     22    0
53    664    82    85  0.289611  {0,2,0}     36    1
4     673   237   238  0.977025  {1,1,0}     37    1
83    677   143   145  0.312634  {0,0,1}     28    0
29    683   154   158  0.421722  {0,1,0}     40    1
112   687    68    69  0.893067  {0,1,1}     39    1
0     698    40    41  0.594409  {0,3,0}     26    1
103   703   201   203  0.843306  {0,3,0}     25    0
40    716    69    70  0.220812  {1,1,0}     39    1
108   716    82    85  0.573672  {1,1,0}     32    1
26    722   202   203  0.892529  {0,2,0}     25    1
47    734   143   145  0.948679  {1,1,0}     29    1
87    738   240   242  0.248499  {0,2,0}     26    1
58    741    49    56  0.987894  {1,1,0}     20    1
88    746    70    71  0.214728  {0,1,1}     29    0
50    759   167   168  0.867702  {0,3,0}     38    1
39    760    54    55  0.167108  {0,1,0}     34    0
12    761   106   118  0.937921  {0,0,1}     26    1
69    767   161   165  0.263937  {0,1,0}     28    1
66    768   219   220  0.494266  {0,2,0}     29    1
59    768     0    21  0.418457  {0,2,0}     21    0
45    774   121   122  0.207234  {0,0,1}     28    0
41    778   244   253  0.645015  {0,3,0}     25    1
77    782   156   157  0.059786  {1,1,0}     31    1
55    798     3     4  0.877191  {1,0,0}     25    1
38    800   139   140  0.674905  {1,0,0}     21    1
99    804   233   254  0.592706  {1,1,0}     36    1
123   805     1    12  0.428392  {0,2,0}     39    1
9     816     3    15  0.616053  {0,2,0}     27    1
2     821   135   136  0.507315  {0,2,0}     28    1
101   841    45    46  0.747652  {0,1,0}     27    1
118   842    89    90  0.832057  {0,1,1}     21    1
19    849   226   227  0.799939  {0,1,0}     31    1
51    861    29    31  0.602993  {0,3,0}     30    1
28    864    69    80  0.086078  {0,0,1}     20    1
20    871   115   116  0.931870  {1,1,0}     22    1
106   876    10    11  0.414043  {0,1,0}     39    1
24    879   244   245  0.750558  {0,1,0}     22    0
16    887   167   168  0.790077  {0,1,0}     24    0
104   887    79    80  0.856871  {0,2,0}     34    0
105   893   240   241  0.788711  {0,1,0}     24    1
114   910   135   136  0.264928  {0,2,0}     22    0
126   913   139   140  0.928399  {0,2,0}     31    0
10    929   249   250  0.807863  {0,1,0}     28    1
121   936    53    54  0.340051  {0,3,0}     32    0
109   943   184   188  0.020711  {0,3,0}     39    0
63    946   227   229  0.722793  {0,1,0}     28    1
107   948   248   249  0.314475  {0,1,0}     32    0
98    948    94    95  0.274929  {0,3,0}     20    0
125   955    97    98  0.275663  {1,0,0}     26    1
60    964    76    77  0.774657  {0,2,0}     39    0
102   969   245   246  0.244623  {0,0,1}     39    1
93    980   121   122  0.938476  {1,1,0}     25    1
97    999   151   153  0.277501  {1,1,0}     23    1
84   1000     4    22  0.518442  {0,2,0}     24    1
117  1012    49    50  0.166439  {0,1,0}     40    1
70   1017   133   135  0.078774  {0,2,0}     20    1
95   1021    82    85  0.381106  {1,0,0}     40    1
71   1028    63    64  0.953103  {1,1,0}     26    1
43   1030     4    22  0.770316  {1,1,0}     30    1
6    1050   240   241  0.953008  {0,1,0}     35    0
