map EGL-G1-A
fac 5 10 {0,52,211,112,64}
hosp 2 {0,51}
n_ALS 10 1 {2:0,4:211,1:112,3:64}
n_BLS 25 1 {5:0,4:52,6:211,3:112,7:64}
n_CLS 8 0 {3:0,2:52,3:112}
      c_m  head  tail      c_af      c_d  c_tau  c_h
40     51   244   248  0.020591  {1,3,0}     24    1
12     57    14    15  0.094216  {1,3,0}     26    1
18     77   155   156  0.190107  {0,1,0}     26    1
65     81    11    42  0.571574  {0,3,0}     26    0
72     82   161   162  0.335693  {0,3,0}     40    1
73    100    79    80  0.294238  {0,3,0}     33    0
70    133     4    22  0.055386  {0,2,0}     40    1
8     162   155   161  0.619164  {0,0,1}     30    0
50    219    81    84  0.988142  {0,1,1}     29    1
37    236   154   155  0.390914  {1,0,0}     31    1
64    285   231   232  0.099438  {0,1,0}     35    0
98    317   105   117  0.192207  {0,1,0}     33    0
58    329    19    25  0.827226  {1,0,0}     22    1
26    345   227   228  0.419481  {0,3,0}     22    1
53    358    59    60  0.572315  {0,1,0}     36    0
121   370   174   176  0.288827  {0,2,0}     38    1
17    384   166   167  0.709380  {0,2,0}     24    1
29    388   190   192  0.430531  {0,0,1}     20    0
88    404    49    56  0.559407  {0,1,1}     37    0
123   428   152   153  0.628793  {1,1,0}     36    1
110   428   101   102  0.082690  {1,3,0}     24    1
76    455    94    95  0.245001  {1,3,0}     20    1
14    482   206   207  0.456625  {1,0,0}     35    1
2     495    49    56  0.154832  {0,1,0}     26    1
78    516    12    13  0.437717  {0,2,0}     21    1
125   522    94    98  0.792145  {0,1,0}     29    0
27    528    23   170  0.029750  {0,1,1}     23    1
118   531    28    29  0.419048  {0,2,0}     23    0
13    531   215   216  0.155495  {0,3,0}     28    0
0     539   129   130  0.220270  {1,1,0}     26    1
114   546    73    74  0.576969  {1,1,0}     27    1
59    551   176   179  0.326985  {0,1,0}     21    1
54    578   242   245  0.030957  {0,1,1}     27    1
6     583   234   236  0.386046  {0,1,0}     30    1
55    610   165   177  0.340327  {1,0,0}     20    1
24    635   108   109  0.715050  {0,1,0}     40    1
97    635    24    26  0.115179  {0,1,0}     32    0
56    644   116   120  0.368144  {1,0,0}     39    1
124   645   142   144  0.016592  {1,0,0}     34    1
41    646    81    84  0.523923  {0,0,1}     40    1
39    657   198   199  0.649267  {0,2,0}     20    1
113   658    15    17  0.988839  {0,3,0}     32    0
7     673   138   139  0.640556  {0,2,0}     36    0
3     674    71    72  0.821708  {0,1,0}     25    0
95    687    57    61  0.833684  {0,1,0}     21    1
49    689    31    38  0.346456  {0,2,0}     21    1
102   691   157   159  0.709978  {0,3,0}     23    0
38    698   142   144  0.087997  {1,1,0}     21    1
22    703    50    52  0.719370  {0,0,1}     23    1
19    717   120   121  0.955616  {0,1,0}     39    0
79    719   164   165  0.217837  {0,1,0}     35    1
80    752    23   149  0.914191  {1,0,0}     38    1
30    762    26    28  0.725758  {1,1,0}     22    1
75    766   192   193  0.003121  {0,0,1}     25    1
33    796   226   231  0.723414  {1,1,0}     38    1
63    812   198   200  0.424118  {0,1,0}     31    1
57    816    94    98  0.059171  {0,2,0}     37    0
107   823   120   121  0.780280  {0,0,1}     37    1
5     830    65    91  0.872991  {0,3,0}     32    1
51    831    96   111  0.929907  {0,3,0}     34    0
86    832   140   149  0.054307  {0,0,1}     34    1
67    836    60    67  0.734102  {0,1,0}     33    0
34    850   174   176  0.728919  {0,2,0}     24    0
89    858   153   156  0.182981  {1,1,0}     34    1
99    861    35    36  0.503564  {0,1,0}     35    0
111   867    20    21  0.777870  {0,1,0}     35    1
100   892    70    72  0.252455  {0,1,0}     27    0
15    897   225   227  0.001652  {0,1,0}     35    0
61    901   196   197  0.510899  {1,0,0}     32    1
112   906   169   170  0.161137  {1,1,0}     26    1
43    911   125   149  0.508791  {0,3,0}     23    1
87    913   101   110  0.132784  {0,1,0}     26    0
93    925   124   125  0.889875  {1,0,0}     25    1
32    926   107   108  0.741278  {0,1,0}     38    1
84    927    86    87  0.364909  {0,1,0}     22    0
94    977    96   114  0.006710  {1,0,0}     26    1
60    981    30    33  0.764726  {0,1,0}     29    0
9     984   135   136  0.306873  {0,1,1}     28    1
127  1001   229   230  0.518623  {0,3,0}     31    1
105  1006   160   164  0.447726  {0,2,0}     23    0
116  1013   135   136  0.066970  {0,2,0}     32    0
85   1015    20    21  0.714664  {0,2,0}     35    1
69   1024    96   111  0.686021  {1,1,0}     20    1
119  1032    40    41  0.960732  {1,3,0}     39    1
122  1049   120   121  0.663298  {0,1,0}     37    1
20   1057    31    38  0.911181  {1,1,0}     28    1
16   1058   246   248  0.600122  {1,1,0}     28    1
104  1059    70    72  0.318519  {1,1,0}     21    1
117  1060   244   249  0.841222  {1,0,0}     20    1
35   1064    98   131  0.148749  {1,0,0}     39    1
44   1072   189   190  0.942014  {1,0,0}     34    1
45   1079   114   115  0.126128  {1,0,0}     34    1
10   1079     9    34  0.550245  {0,2,0}     26    1
108  1080   203   210  0.470343  {0,2,0}     27    1
25   1080    23   149  0.671461  {0,2,0}     23    1
62   1098    54    55  0.403096  {0,1,0}     29    0
83   1105    48    49  0.279046  {0,1,0}     33    1
96   1113    91    92  0.977666  {0,2,0}     36    0
1    1120    56    57  0.626449  {1,0,0}     24    1
106  1127   100   111  0.618359  {1,1,0}     27    1
101  1133    47    64  0.495312  {0,2,0}     30    0
71   1152   170   171  0.884624  {1,0,0}     29    1
23   1171   153   156  0.359778  {0,1,1}     36    0
90   1184    45    64  0.227611  {0,2,0}     21    1
48   1194   107   108  0.998572  {0,1,0}     38    1
115  1201    86    87  0.574198  {0,1,0}     29    1
42   1210    36    38  0.344047  {0,1,0}     36    1
