map EGL-G2-B
fac 5 10 {0,228,89,254,52}
hosp 2 {0,130}
n_ALS 8 1 {3:0,2:228,2:254,1:52}
n_BLS 17 1 {5:0,5:228,6:89,1:254}
n_CLS 10 0 {2:0,3:228,3:89,1:254,1:52}
      c_m  head  tail      c_af      c_d  c_tau  c_h
59      7   193   194  0.582314  {0,3,0}     34    1
70    116    84    86  0.158572  {1,0,0}     26    1
64    117   190   191  0.520901  {0,2,0}     33    1
53    122    61    62  0.693822  {0,1,1}     28    0
14    144    26    28  0.876853  {1,1,0}     23    1
15    167   170   174  0.989270  {1,1,0}     38    1
6     182   109   110  0.813759  {0,1,0}     38    1
52    184    66    92  0.782299  {0,3,0}     33    1
82    205   120   162  0.462007  {1,2,0}     38    1
73    207     9    10  0.766699  {0,0,1}     35    1
93    222   184   185  0.293663  {0,1,0}     36    1
77    260    67    68  0.418421  {0,3,0}     29    1
1     281    53    54  0.367266  {1,1,0}     34    1
109   292    51    52  0.885430  {0,3,0}     32    1
97    325    66    67  0.865011  {1,0,0}     38    1
123   348    17    22  0.311109  {0,1,0}     21    1
88    352   165   166  0.322783  {0,1,0}     35    0
61    363   234   239  0.219519  {1,1,0}     25    1
98    365   247   249  0.752155  {0,1,0}     31    1
115   370   222   223  0.142940  {1,0,0}     35    1
44    386   139   140  0.873147  {1,1,0}     35    1
92    410    57    61  0.701801  {0,1,0}     35    1
84    435    49    50  0.841512  {0,1,0}     27    0
23    439   242   243  0.950796  {0,3,0}     39    1
105   451   154   157  0.352398  {0,3,0}     27    0
78    457    17    22  0.065054  {0,1,1}     33    0
86    458    36    38  0.457751  {0,3,0}     28    1
101   461     3     4  0.127730  {0,1,1}     29    0
71    476    13    14  0.756556  {1,1,0}     32    1
28    480    10    11  0.722185  {1,1,0}     29    1
8     497   226   251  0.681360  {0,3,0}     38    0
85    499     4    22  0.882358  {0,2,0}     31    0
25    503   136   137  0.382757  {0,0,1}     35    1
106   505     5    23  0.200434  {0,2,0}     20    1
10    507    73    74  0.229946  {0,2,0}     32    0
2     517   105   106  0.040176  {0,2,0}     25    0
114   520   123   124  0.214752  {0,0,1}     40    1
31    533   227   231  0.326537  {0,0,1}     28    1
75    536    83    84  0.301002  {0,3,0}     39    1
16    549   209   216  0.105859  {0,1,0}     26    1
68    557   170   171  0.583379  {0,1,1}     22    0
126   559   225   228  0.286919  {0,0,1}     27    1
35    560   209   216  0.148788  {1,0,0}     40    1
120   600   140   141  0.176081  {0,1,0}     21    1
72    606   216   217  0.153241  {0,3,0}     36    1
5     607    28    29  0.884344  {0,3,0}     34    1
81    611   111   114  0.066353  {1,1,0}     36    1
45    646   226   227  0.875036  {0,0,1}     36    1
32    648   251   254  0.573328  {0,2,0}     24    1
100   653   247   248  0.399889  {0,1,0}     33    1
63    654    94    95  0.596034  {0,2,0}     33    0
124   656    27    28  0.127245  {0,2,0}     31    0
51    659   151   152  0.136272  {0,1,0}     40    1
17    661    41    51  0.529868  {0,2,0}     36    0
24    670    32    34  0.516296  {0,0,1}     29    0
117   687   226   227  0.489575  {1,1,0}     26    1
118   690   176   177  0.824905  {1,1,0}     23    0
116   701    54    58  0.588550  {0,1,0}     26    1
95    710    10    41  0.174784  {0,3,0}     38    1
60    718    79    80  0.272022  {1,3,0}     35    1
79    726   244   245  0.825880  {1,1,0}     34    1
76    726    76    77  0.790372  {1,0,0}     30    1
48    734   227   231  0.558478  {1,1,0}     22    1
43    747   106   118  0.202574  {0,2,0}     40    1
42    752   234   235  0.243917  {0,2,0}     22    0
74    752   237   238  0.300314  {0,2,0}     32    0
26    759   178   179  0.931395  {0,1,0}     21    0
4     771    18    20  0.707594  {0,2,0}     22    1
104   782    82    83  0.128724  {0,1,0}     32    0
46    784    73    74  0.194117  {0,2,0}     23    1
30    785   210   215  0.099892  {1,3,0}     40    1
125   789    26    28  0.191457  {0,2,0}     25    0
22    798     3    15  0.204593  {1,1,0}     26    1
110   801    66    92  0.498707  {0,1,0}     37    0
94    802   240   241  0.257462  {0,1,1}     34    1
29    844   112   113  0.032360  {0,1,1}     22    1
80    857   104   105  0.601719  {0,2,0}     37    1
62    860    39    73  0.804007  {0,3,0}     40    1
20    861   146   147  0.548943  {0,0,1}     28    1
121   871   240   242  0.894075  {1,0,0}     35    1
57    879   225   228  0.843480  {0,1,1}     38    1
47    880   164   169  0.505500  {1,1,0}     20    1
83    890   154   157  0.047743  {0,2,0}     20    0
66    897   227   229  0.945047  {0,3,0}     21    1
3     911     5    23  0.985276  {1,1,0}     34    1
38    915    43    45  0.842253  {1,1,0}     38    1
65    915    70    71  0.939299  {0,1,1}     28    0
18    941    19    20  0.968270  {0,2,0}     28    0
9     949    20    21  0.249886  {0,1,0}     39    0
0     965   147   148  0.083556  {1,2,0}     24    1
90    969    69    80  0.686873  {1,0,0}     26    1
108   981    18    20  0.928282  {1,0,0}     28    1
99   1009   228   230  0.941105  {0,1,0}     25    1
19   1017   157   161  0.590536  {1,1,0}     28    1
112  1029   102   103  0.379759  {0,2,0}     30    0
11   1047   166   175  0.126002  {0,1,0}     25    1
67   1060    25    26  0.787630  {1,0,0}     32    1
54   1073   151   153  0.163185  {1,1,0}     34    1
34   1080    36    39  0.870969  {1,1,0}     23    1
40   1080    41    51  0.919332  {0,2,0}     21    0
55   1085    91    92  0.841661  {0,1,0}     27    0
27   1101   245   247  0.455723  {1,0,0}     40    1
49   1112     8    33  0.765680  {0,1,0}     39    0
107  1122    25    26  0.926932  {0,2,0}     27    1
37   1127    16    17  0.744650  {1,1,0}     25    1
