map EGL-G1-A
fac 5 10 {0,232,196,34,84}
hosp 2 {0,149}
n_ALS 6 1 {2:0,1:232,1:196,2:34}
n_BLS 15 1 {3:0,2:232,3:196,5:34,2:84}
n_CLS 6 0 {2:0,2:196,2:84}
      c_m  head  tail      c_af      c_d  c_tau  c_h
126     2    34    41  0.262241  {0,2,0}     21    0
78      8   215   216  0.278917  {0,1,0}     25    1
62     27   161   162  0.906259  {1,0,0}     40    1
24     41     3    23  0.613115  {0,1,0}     30    1
64     73   156   160  0.221844  {1,0,0}     37    1
47     84   124   149  0.508086  {0,3,0}     35    1
74    149   177   178  0.715264  {1,1,0}     35    1
75    156    25    26  0.014187  {0,1,0}     33    1
71    190    98   130  0.698079  {0,1,0}     40    1
72    197   240   241  0.718492  {1,0,0}     35    1
61    201    53    54  0.220786  {0,3,0}     25    1
57    228   232   234  0.087413  {0,1,0}     22    1
65    327     2     3  0.973671  {0,2,0}     34    1
8     336    53    54  0.210167  {0,1,0}     28    1
73    370   204   209  0.928332  {0,3,0}     20    1
25    391     7    30  0.178727  {1,0,0}     39    1
96    406   243   244  0.340188  {0,2,0}     36    1
26    437   174   176  0.549354  {0,1,0}     36    1
51    451   193   194  0.512321  {1,0,0}     36    1
95    482    18    20  0.804049  {0,3,0}     32    1
6     487   127   138  0.729219  {0,2,0}     33    1
111   494    47    48  0.344416  {0,0,1}     28    0
52    500   105   117  0.203149  {0,0,1}     39    0
9     537   196   203  0.899498  {0,1,0}     25    0
125   554    50    53  0.954260  {0,0,1}     37    1
106   554    85    86  0.300205  {0,2,0}     40    0
28    554    66    67  0.233785  {0,1,0}     38    0
41    565   219   221  0.428812  {0,1,0}     29    1
91    571   237   240  0.478681  {0,2,0}     34    1
70    574    24    25  0.602246  {1,1,0}     39    1
97    580    19    25  0.466348  {0,1,0}     28    1
33    581   191   194  0.552506  {0,1,0}     28    1
86    597   227   228  0.803244  {1,1,0}     34    1
5     606   112   113  0.403369  {0,1,0}     29    1
76    612   178   182  0.314525  {0,1,0}     29    1
3     615   191   193  0.616442  {0,1,0}     28    1
115   622    49    56  0.884385  {0,1,0}     31    1
104   648   169   173  0.716136  {0,2,0}     22    1
22    667    96   111  0.587489  {0,0,1}     37    1
38    674    69    70  0.666389  {0,2,0}     27    1
83    688   202   204  0.970306  {0,1,0}     23    0
