map EGL-G2-D
fac 5 10 {0,52,239,18,183}
hosp 2 {0,151}
n_ALS 6 1 {1:0,3:239,2:183}
n_BLS 17 1 {2:0,7:52,3:239,3:18,2:183}
n_CLS 8 0 {2:239,2:18,4:183}
      c_m  head  tail      c_af      c_d  c_tau  c_h
27     35   246   247  0.371994  {0,2,0}     32    0
44     56    59    60  0.866423  {1,3,0}     35    1
75    101   252   253  0.547220  {0,1,1}     21    1
21    115    71    73  0.110743  {0,2,0}     36    0
111   118     3     4  0.931372  {0,1,0}     27    1
106   127   245   247  0.449699  {0,1,0}     30    1
73    143   161   164  0.740559  {0,3,0}     33    0
92    167   125   126  0.584020  {0,1,0}     38    1
102   247   205   207  0.825621  {0,1,0}     26    0
57    249   210   211  0.511155  {1,0,0}     33    1
125   272    10    11  0.114317  {0,1,0}     37    0
71    282   185   186  0.141604  {0,0,1}     24    0
76    287   225   228  0.913340  {0,2,0}     26    1
105   340    43    44  0.410268  {0,2,0}     39    1
49    349   117   119  0.018893  {0,2,0}     32    0
13    354    68    69  0.958671  {0,1,0}     32    0
54    393   218   225  0.739401  {1,0,0}     30    1
51    411    27    28  0.343526  {0,2,0}     29    1
65    431   163   168  0.157470  {0,3,0}     23    1
5     437    69    80  0.924253  {1,0,0}     32    1
108   441   196   198  0.651150  {0,2,0}     40    1
88    486   117   118  0.936351  {0,2,0}     22    0
72    495    23    87  0.050315  {1,0,0}     30    1
38    501    17    19  0.842702  {1,3,0}     37    1
15    519    76    78  0.627719  {0,2,0}     40    1
60    520   181   182  0.070805  {0,0,1}     32    1
120   526   121   122  0.612897  {1,1,0}     22    1
85    529   245   246  0.859667  {1,1,0}     35    1
19    543    45    46  0.454364  {1,1,0}     34    1
22    553   216   217  0.728278  {0,1,0}     20    0
16    566    69    80  0.447479  {0,2,0}     31    0
78    570    56    57  0.885152  {0,2,0}     34    0
18    577   188   189  0.254967  {0,1,0}     34    1
25    577    99   132  0.321665  {1,0,0}     34    1
41    587    19    25  0.916903  {1,0,0}     34    1
20    607   128   129  0.418819  {0,0,1}     38    1
28    610   249   252  0.630249  {0,1,0}     40    1
122   612    63    65  0.277644  {1,1,0}     29    0
83    619     6    27  0.870121  {0,1,0}     29    0
45    619   236   237  0.273936  {0,3,0}     25    1
35    626   162   163  0.317784  {0,3,0}     24    0
82    628   176   177  0.165199  {1,1,0}     25    1
87    629    38    40  0.422781  {1,1,0}     23    1
66    630    12    13  0.693069  {0,2,0}     31    1
40    639   208   210  0.215763  {0,3,0}     27    0
30    644   179   180  0.687979  {0,3,0}     21    1
8     670    95    96  0.148845  {1,1,0}     34    1
103   677   101   102  0.045410  {0,1,0}     37    1
29    679   164   165  0.388942  {0,2,0}     37    1
90    683    83    84  0.733357  {0,2,0}     38    1
117   686    16    18  0.784465  {0,3,0}     20    1
2     694   194   242  0.858113  {0,3,0}     21    1
74    696   136   146  0.272831  {0,1,1}     31    1
43    698    90    91  0.307822  {0,1,0}     34    1
3     702     6    27  0.251035  {0,1,0}     33    0
127   709   131   132  0.715829  {0,3,0}     25    1
1     726    99   132  0.395188  {1,1,0}     27    0
14    728   203   204  0.918332  {0,3,0}     21    1
4     729    47    64  0.881803  {0,2,0}     38    1
119   758   213   214  0.624418  {1,0,0}     29    1
23    761   218   250  0.861288  {1,0,0}     31    1
118   769   125   126  0.237508  {0,1,0}     30    1
32    778   191   195  0.853046  {0,1,0}     28    1
61    790   226   229  0.269181  {0,1,0}     30    1
91    792   117   121  0.707066  {1,0,0}     25    1
17    797    26    28  0.969282  {0,1,0}     33    0
67    799   157   161  0.973015  {0,1,0}     21    0
79    815    79    80  0.062893  {0,1,1}     23    1
53    823   174   182  0.519135  {1,0,0}     23    1
48    839   166   178  0.742659  {1,1,0}     32    1
84    862    54    58  0.067508  {0,3,0}     25    1
6     862   190   192  0.526755  {1,0,0}     38    1
24    864    50    51  0.446641  {0,3,0}     23    0
58    864     7    30  0.104585  {0,2,0}     21    0
69    875     1    12  0.043095  {0,1,1}     25    1
46    878   204   205  0.417448  {1,0,0}     24    1
115   895   252   253  0.538936  {1,0,0}     34    0
52    898   153   154  0.432251  {1,1,0}     23    1
109   901    90    92  0.941778  {0,2,0}     30    1
77    923    50    51  0.384260  {1,2,0}     33    1
33    932   240   241  0.437628  {0,1,0}     26    0
56    935   227   231  0.852308  {1,1,0}     37    0
97    942   116   117  0.807762  {0,3,0}     31    1
96    946    59    72  0.857038  {0,1,0}     35    0
110   981   154   157  0.557225  {0,2,0}     26    0
99    987   252   253  0.654190  {0,3,0}     36    0
101   995    97   115  0.088286  {0,3,0}     22    0
100   995   170   174  0.769523  {0,0,1}     28    0
64   1010    80    81  0.238968  {1,1,0}     25    1
7    1020   170   171  0.558948  {0,0,1}     40    1
34   1035   126   150  0.208310  {1,1,0}     36    1
68   1054    66    67  0.582485  {0,1,0}     21    0
55   1060   151   152  0.659045  {0,1,0}     39    1
93   1066   157   163  0.035527  {0,1,0}     29    0
113  1079    98   127  0.398739  {0,2,0}     39    1
121  1086   206   207  0.534856  {1,0,0}     38    1
116  1088   152   153  0.644373  {0,2,0}     22    1
