map EGL-G1-C
fac 5 10 {0,187,67,192,123}
hosp 3 {0,33,206}
n_ALS 7 1 {2:187,2:67,2:192,1:123}
n_BLS 23 1 {8:0,5:187,4:67,5:192,1:123}
n_CLS 8 0 {2:0,3:187,3:123}
      c_m  head  tail      c_af      c_d  c_tau  c_h
110     5    93    94  0.482228  {0,1,1}     30    1
50     12   163   164  0.170413  {1,0,0}     32    1
108    21    85    86  0.800233  {0,1,0}     30    1
72     22    85    86  0.041288  {0,1,1}     21    1
114    29   121   122  0.009746  {0,1,0}     33    0
96     56    59    60  0.351012  {0,2,0}     37    1
62     69    18    19  0.397036  {0,3,0}     30    1
0      79     3    15  0.497973  {0,1,0}     34    0
118    84    47    64  0.078595  {1,0,0}     39    1
85    115   129   136  0.105772  {0,2,0}     39    0
26    168   123   124  0.206217  {1,0,0}     37    1
3     172    36    39  0.505232  {1,3,0}     32    1
20    182   213   216  0.549166  {0,2,0}     27    0
121   207   190   191  0.061916  {0,2,0}     37    0
40    208    66    68  0.052559  {1,2,0}     20    1
109   320   102   110  0.456213  {1,1,0}     26    1
105   329   237   240  0.815734  {0,2,0}     29    1
69    346   193   194  0.139930  {0,1,0}     28    1
79    411   128   129  0.673668  {1,1,0}     23    1
19    422   196   203  0.151523  {1,1,0}     30    1
71    426   160   163  0.199082  {0,1,0}     36    0
6     437   135   136  0.787596  {0,1,0}     29    1
116   476    53    55  0.386210  {0,2,0}     20    1
47    490    19    25  0.048107  {0,2,0}     26    0
52    510   244   245  0.179152  {0,0,1}     27    1
42    554    39    52  0.608794  {1,0,0}     32    1
12    556     1     2  0.325103  {0,1,1}     29    0
122   558   130   131  0.199624  {0,1,0}     27    0
65    578   161   162  0.404957  {1,1,0}     39    1
8     582     4    22  0.267908  {0,1,0}     23    0
88    585    82    83  0.523274  {0,2,0}     21    0
66    599    80    81  0.428578  {0,2,0}     31    1
63    599    65    91  0.320477  {1,0,0}     40    1
82    600   193   194  0.313014  {0,1,1}     23    0
57    602   117   118  0.226883  {0,2,0}     25    1
44    611    69    70  0.914553  {0,1,0}     25    1
102   616    27    30  0.837112  {0,1,0}     40    1
5     623   122   123  0.785194  {1,1,0}     23    1
107   625     3     4  0.646518  {0,1,0}     21    1
13    627   144   147  0.222566  {0,2,0}     39    1
81    630   242   245  0.840445  {0,1,0}     28    1
97    649    89    91  0.425204  {1,3,0}     35    1
103   658    29    30  0.792058  {0,2,0}     33    0
43    676   156   162  0.589730  {1,1,0}     33    1
100   682   165   166  0.258610  {0,2,0}     20    0
90    682   162   167  0.177009  {0,3,0}     36    0
35    685    10    11  0.267908  {0,1,1}     24    0
117   688   155   161  0.638501  {0,1,0}     26    1
125   689    94    95  0.470003  {0,2,0}     37    1
113   691    35    36  0.974820  {0,1,0}     23    0
53    693    53    54  0.401798  {0,2,0}     37    0
56    699    23   149  0.274307  {1,0,0}     39    1
58    716    16    18  0.774692  {0,3,0}     27    1
120   718   121   122  0.567676  {1,1,0}     37    1
94    721   226   231  0.626703  {1,1,0}     26    1
55    722    18    20  0.851733  {0,2,0}     26    0
32    736    70    71  0.368002  {0,1,1}     26    1
64    751    94    95  0.621684  {1,1,0}     30    0
29    755   156   160  0.456111  {1,0,0}     24    1
37    767   244   248  0.596134  {0,1,1}     29    1
