map EGL-G1-E
fac 5 10 {0,15,83,124,52}
hosp 1 {0}
n_ALS 7 1 {3:15,1:83,2:124,1:52}
n_BLS 23 1 {4:0,7:15,2:83,4:124,6:52}
n_CLS 8 0 {3:0,2:83,3:124}
      c_m  head  tail      c_af      c_d  c_tau  c_h
93      0   120   121  0.214222  {1,0,0}     38    1
48      8    65    66  0.830579  {1,0,0}     27    0
62     16    35    36  0.746211  {1,0,0}     20    1
31     25   175   176  0.722602  {1,1,0}     39    1
3      26    18    20  0.465527  {0,1,1}     30    0
7      30    23   170  0.390892  {0,2,0}     29    1
25     34   110   113  0.797296  {0,1,1}     36    1
21     51   154   155  0.235989  {1,1,0}     21    1
69     65    59    60  0.402474  {0,1,0}     22    1
75     70    60    67  0.793430  {0,1,0}     23    0
111   138    75    76  0.911630  {1,0,0}     31    1
42    162    84   100  0.326469  {0,2,0}     39    1
43    229   234   236  0.916708  {0,2,0}     20    1
104   367    22    24  0.408229  {1,1,0}     39    1
113   415   165   177  0.317258  {1,0,0}     28    1
14    417    62    63  0.699304  {1,0,0}     40    1
16    456    83    85  0.119845  {1,1,0}     34    1
121   461   106   108  0.318867  {1,1,0}     21    1
50    462    62    63  0.526255  {0,2,0}     34    1
8     463   134   146  0.164032  {0,1,0}     29    1
44    465    51    52  0.300858  {0,1,0}     39    1
80    471   178   179  0.243146  {0,0,1}     20    0
94    489    49    56  0.588576  {0,2,0}     27    1
10    498   112   114  0.749011  {1,1,0}     32    1
17    506    88    96  0.687640  {0,2,0}     35    1
38    520    24    26  0.533274  {1,0,0}     39    1
27    532   160   164  0.517969  {0,1,1}     36    0
23    533   177   178  0.000862  {1,0,0}     31    1
118   536   174   176  0.221238  {1,0,0}     40    1
99    536    23    86  0.833283  {0,3,0}     25    1
33    545   238   240  0.686373  {1,0,0}     27    1
13    552    94    98  0.889804  {0,0,1}     40    0
122   553   104   105  0.322412  {0,1,0}     37    1
95    565     8    33  0.462181  {0,1,0}     37    0
123   571   165   174  0.796953  {0,2,0}     40    1
108   582    20    21  0.206518  {0,1,0}     20    1
51    590   120   121  0.440831  {0,1,0}     26    1
49    591    49    56  0.947665  {0,2,0}     27    1
89    592   127   128  0.703947  {1,0,0}     33    1
79    600   121   122  0.574090  {0,1,1}     33    1
46    600    17    19  0.927466  {1,1,0}     20    0
66    605    73    74  0.478247  {0,0,1}     39    0
0     608    50    51  0.452526  {0,1,0}     34    1
56    610   232   234  0.687467  {0,1,0}     33    1
5     614     7     8  0.986045  {0,3,0}     31    1
125   626   140   149  0.899843  {1,1,0}     27    1
55    635    10    11  0.172578  {1,1,0}     34    1
52    636   135   136  0.349929  {0,1,0}     33    0
120   642    41    51  0.355016  {0,2,0}     37    0
97    650    50    51  0.694157  {0,1,0}     33    0
127   650     3    23  0.648636  {0,3,0}     37    1
47    674    31    38  0.927417  {0,1,0}     23    1
11    677   163   168  0.485464  {1,0,0}     28    1
88    680    77    78  0.913498  {0,2,0}     32    1
39    681   242   245  0.904519  {1,0,0}     28    1
102   684   202   204  0.287046  {0,1,0}     23    1
74    706   124   149  0.302855  {1,0,0}     30    1
85    723   157   158  0.672860  {1,1,0}     37    1
58    727   222   225  0.768292  {0,1,0}     38    0
112   751   151   152  0.838977  {0,3,0}     21    0
109   768    73    74  0.084657  {1,1,0}     31    1
116   770    25    26  0.481686  {0,1,1}     40    1
100   772    53    54  0.862189  {0,3,0}     29    1
32    774   173   181  0.274708  {0,2,0}     32    0
90    781   223   224  0.425131  {0,2,0}     37    1
68    785   237   240  0.082438  {0,1,0}     27    1
84    789   199   201  0.247280  {0,1,0}     27    1
70    790   122   123  0.627804  {0,2,0}     29    0
107   805   162   167  0.090380  {0,3,0}     32    1
29    805    23   229  0.539022  {0,1,0}     36    1
87    807     9    34  0.322068  {1,1,0}     28    1
105   827    25    26  0.303172  {0,2,0}     30    0
2     829    16    18  0.613555  {0,3,0}     21    1
110   833   149   150  0.860735  {0,3,0}     26    0
81    833   155   156  0.136436  {0,1,0}     25    1
117   846   139   141  0.969881  {0,2,0}     38    1
67    847   170   171  0.654515  {0,2,0}     38    0
12    851   104   106  0.235865  {1,0,0}     37    1
34    852   118   119  0.108799  {0,2,0}     30    0
126   856   245   246  0.213649  {0,1,0}     26    0
61    868   119   169  0.267670  {0,1,1}     27    1
4     872    32    33  0.270571  {0,2,0}     35    0
15    884     8     9  0.952635  {0,3,0}     34    0
24    899   141   142  0.874259  {0,2,0}     39    0
106   901    34    41  0.457964  {1,0,0}     25    0
53    901    12    13  0.875498  {1,0,0}     33    1
103   915   170   171  0.290891  {0,3,0}     22    1
22    915    46    47  0.353260  {0,3,0}     36    1
9     922   163   168  0.135432  {0,2,0}     28    0
63    926    41    51  0.575197  {0,1,0}     38    1
77    927   112   113  0.636779  {0,2,0}     25    0
64    929    63    64  0.241694  {0,0,1}     37    1
124   946    37    74  0.134863  {0,1,0}     36    1
86    948   117   118  0.420225  {0,2,0}     26    1
19    964   164   165  0.209928  {0,2,0}     37    1
59    981    50    52  0.676020  {0,2,0}     26    1
45   1009    83    85  0.566404  {1,0,0}     29    1
101  1014   111   112  0.153489  {0,1,0}     23    1
35   1024    41    51  0.910948  {1,0,0}     37    1
54   1042    94    98  0.261976  {0,3,0}     32    0
114  1042    40    41  0.932359  {0,3,0}     32    1
83   1054   157   159  0.328676  {0,2,0}     33    0
82   1081   169   170  0.234211  {0,2,0}     37    1
71   1107   220   222  0.284561  {1,0,0}     32    1
65   1126   185   192  0.242645  {0,3,0}     32    1
41   1132    37    74  0.259444  {0,3,0}     36    1
98   1135   190   192  0.606141  {0,3,0}     30    1
6    1137    84   100  0.647566  {0,0,1}     25    0
73   1142    85    86  0.424420  {1,0,0}     20    1
78   1144   144   145  0.979755  {0,1,0}     29    0
18   1147    53    54  0.694779  {0,3,0}     30    0
57   1157   150   151  0.619706  {1,1,0}     26    1
72   1165   160   164  0.837698  {0,1,0}     22    1
92   1165     4    22  0.761088  {0,2,0}     39    1
36   1167   162   167  0.901391  {0,1,0}     37    1
30   1174   246   247  0.745321  {0,3,0}     21    1
40   1175   129   136  0.635366  {1,0,0}     37    1
91   1237   102   110  0.956154  {0,2,0}     26    1
76   1270   170   171  0.438335  {0,2,0}     22    1
37   1271   189   241  0.685962  {0,2,0}     25    0
26   1308   234   235  0.684540  {0,3,0}     38    0
119  1310   142   144  0.099829  {1,0,0}     25    1
115  1312   156   160  0.979224  {1,0,0}     36    1
28   1334   118   119  0.438845  {0,1,1}     22    1
96   1343   178   182  0.060259  {0,1,0}     22    1
60   1350   135   145  0.949893  {0,0,1}     27    0
1    1366   105   107  0.324198  {0,2,0}     40    1
20   1396    23   229  0.230718  {1,0,0}     35    1
