map EGL-G2-E
fac 5 10 {0,227,93,239,201}
hosp 1 {0}
n_ALS 5 1 {2:0,3:93}
n_BLS 17 1 {2:0,6:227,6:93,1:239,2:201}
n_CLS 5 0 {3:0,1:227,1:239}
      c_m  head  tail      c_af      c_d  c_tau  c_h
12     16    67    69  0.150509  {0,3,0}     40    1
120    20   235   236  0.015322  {0,0,1}     24    0
96     23   184   185  0.661582  {0,1,0}     40    0
112    33   231   232  0.600610  {1,0,0}     22    1
117    41   178   179  0.751005  {0,1,0}     32    1
122    60    24    26  0.234065  {0,0,1}     21    1
4      63    36    39  0.421766  {1,0,0}     28    1
45     66    71    72  0.590022  {0,0,1}     24    1
116    75   200   201  0.201568  {1,1,0}     25    1
107   170   226   227  0.122657  {1,1,0}     34    1
5     173    84    85  0.040370  {0,3,0}     32    1
84    219   250   251  0.800120  {0,2,0}     27    0
111   279    70    71  0.967064  {0,2,0}     31    1
16    292    66    93  0.437751  {1,1,0}     30    1
8     305    12    16  0.092141  {0,2,0}     31    0
54    307   123   124  0.249327  {1,1,0}     30    1
27    354   203   204  0.902090  {0,1,0}     37    0
47    383   145   146  0.994988  {0,2,0}     35    1
115   399   213   214  0.637312  {0,2,0}     37    0
31    405    39    73  0.567168  {0,1,0}     34    1
105   407    16    17  0.678924  {1,0,0}     30    1
102   421    48    57  0.559716  {0,0,1}     39    1
3     447   178   179  0.352338  {1,0,0}     29    1
106   465     7     8  0.530221  {0,0,1}     26    0
125   491    16    18  0.762831  {0,2,0}     29    0
23    499   112   113  0.206973  {1,1,0}     36    1
1     503    78    79  0.256269  {0,1,0}     40    0
110   519    39    40  0.707857  {1,1,0}     40    1
76    527   125   126  0.764626  {1,0,0}     26    1
67    536   117   121  0.465565  {0,1,1}     26    0
91    543    97   112  0.876834  {0,1,0}     21    1
42    564    63    64  0.830815  {0,1,0}     34    1
118   579    27    30  0.506591  {0,1,0}     34    0
124   599    66    92  0.006756  {0,0,1}     38    1
114   611   220   221  0.499682  {0,3,0}     34    1
26    612     1     2  0.614488  {0,1,1}     21    0
52    619   162   163  0.315656  {0,3,0}     23    1
30    624   228   229  0.969962  {0,1,1}     39    0
75    633   190   191  0.859312  {0,2,0}     37    0
69    636    90    92  0.934804  {0,3,0}     25    1
90    642   137   138  0.074100  {0,3,0}     23    0
113   642   208   209  0.200692  {1,0,0}     21    1
10    651    81    82  0.371644  {0,2,0}     33    0
60    657   140   141  0.494847  {0,0,1}     24    0
9     682    12    16  0.568793  {1,1,0}     22    0
82    684    97   115  0.608339  {0,1,0}     40    1
18    685   223   224  0.120380  {0,0,1}     38    1
22    697    98   127  0.714337  {0,1,1}     39    1
101   714    32    33  0.030206  {0,1,0}     32    1
119   717    66    92  0.663172  {1,1,0}     27    1
44    725     3    15  0.463709  {0,2,0}     32    1
39    731   191   195  0.688506  {1,0,0}     21    1
72    738   165   166  0.015817  {0,1,0}     33    0
43    741   193   246  0.454530  {0,3,0}     32    1
87    744   217   219  0.233392  {1,1,0}     25    1
80    757    73    74  0.997034  {0,3,0}     33    1
37    758     7     8  0.354551  {1,0,0}     26    1
81    786    43    44  0.506341  {0,3,0}     28    0
85    796   106   108  0.009109  {0,2,0}     35    1
13    804   101   102  0.943872  {0,3,0}     31    0
79    806    85   101  0.259175  {0,2,0}     33    0
63    820   201   203  0.693860  {0,1,0}     22    1
64    822    95    99  0.521773  {0,1,1}     37    0
97    826    71    73  0.428676  {0,2,0}     31    0
86    828   225   228  0.547909  {0,1,0}     28    1
46    831    67    69  0.027103  {0,1,0}     35    0
127   835     4     5  0.783310  {1,1,0}     27    1
61    845    56    57  0.447805  {0,3,0}     34    0
14    848   112   113  0.567814  {0,2,0}     28    1
58    857   131   132  0.317203  {0,1,0}     28    0
36    860    50    52  0.888870  {0,1,0}     40    1
126   865    47    48  0.753698  {0,2,0}     38    1
95    868   139   140  0.871982  {0,1,0}     34    1
25    883   101   112  0.923969  {0,3,0}     20    1
89    889   197   200  0.481481  {0,2,0}     26    1
103   899    46    47  0.090156  {0,3,0}     28    1
29    908    78    79  0.268903  {1,1,0}     33    1
7     910   217   218  0.338032  {0,2,0}     24    0
121   929   243   245  0.345800  {1,3,0}     38    1
28    942    43    45  0.120831  {0,2,0}     27    0
65    950   140   141  0.627200  {0,2,0}     20    0
66    953    78    82  0.490280  {0,2,0}     21    1
6     953    86    87  0.798308  {0,2,0}     37    1
77    961    97   112  0.503713  {0,2,0}     22    0
48    966   184   185  0.359180  {1,0,0}     27    1
73    970   130   131  0.686673  {1,1,0}     31    1
20    970    63    64  0.384238  {0,1,0}     27    0
38    986    45    64  0.494267  {1,2,0}     35    1
41    989   143   144  0.377127  {0,2,0}     35    1
70   1022    53    55  0.003236  {1,0,0}     30    1
59   1033   208   210  0.212950  {0,1,0}     21    0
123  1044    76    77  0.209175  {0,2,0}     39    1
35   1045   233   234  0.622327  {0,1,0}     29    0
0    1055   153   154  0.788369  {0,2,0}     37    1
2    1057    20    21  0.446328  {0,0,1}     22    1
50   1058   193   246  0.556823  {0,2,0}     24    1
78   1068     1    12  0.019387  {0,2,0}     27    0
11   1080    97   112  0.149016  {0,2,0}     20    1
99   1081    59    60  0.985518  {1,1,0}     34    1
104  1087   103   104  0.879337  {0,1,0}     40    1
32   1095   209   216  0.985953  {1,0,0}     33    1
21   1097    14    15  0.569272  {0,3,0}     38    0
19   1106   115   116  0.962858  {1,3,0}     33    1
55   1119   113   115  0.691019  {1,1,0}     35    1
88   1122   244   245  0.512108  {0,2,0}     39    0
56   1146   140   142  0.303904  {0,2,0}     27    0
34   1149   174   189  0.300022  {1,1,0}     21    1
24   1173   155   156  0.589816  {1,1,0}     31    1
53   1173   239   244  0.802374  {0,1,0}     28    0
108  1175   145   146  0.951484  {0,2,0}     25    0
94   1184     6    27  0.219289  {1,0,0}     39    1
40   1192   104   105  0.730650  {0,3,0}     24    0
92   1198     0     1  0.017168  {0,1,0}     26    1
57   1205   138   139  0.233845  {0,1,0}     30    0
100  1211    61    62  0.625812  {0,2,0}     36    1
33   1219    38    40  0.955543  {1,0,0}     22    1
71   1221    55    56  0.684407  {1,0,0}     35    0
15   1244    59    72  0.616514  {1,0,0}     32    1
