map EGL-G1-B
fac 5 10 {0,236,109,226,200}
hosp 2 {0,186}
n_ALS 10 1 {3:0,1:236,6:200}
n_BLS 18 1 {5:0,2:236,6:109,3:226,2:200}
n_CLS 10 0 {2:0,1:236,2:109,3:226,2:200}
      c_m  head  tail      c_af      c_d  c_tau  c_h
30     16   101   110  0.460213  {0,1,0}     26    1
100    30   185   186  0.004838  {0,1,0}     27    1
5      47   166   167  0.501941  {0,2,0}     26    0
24     91   199   201  0.748339  {0,2,0}     31    1
23    100    94    98  0.179190  {0,2,0}     26    1
12    105   207   208  0.343879  {0,1,1}     32    1
86    135    95    97  0.879571  {0,1,0}     37    0
99    228   106   107  0.843591  {0,2,0}     28    1
44    228   195   197  0.907431  {0,2,0}     40    0
80    273     3     4  0.781757  {1,0,0}     31    1
43    373   213   216  0.133856  {1,0,0}     40    1
7     375   118   119  0.111507  {0,2,0}     35    1
54    390    90    95  0.182723  {0,1,0}     22    1
117   409    88    89  0.567874  {1,1,0}     39    1
26    410   145   146  0.472226  {0,2,0}     35    1
103   438    53    55  0.102064  {0,3,0}     27    1
61    442    54    58  0.632378  {1,0,0}     38    1
17    444   138   139  0.519875  {0,1,0}     35    1
10    459   142   144  0.104467  {0,2,0}     25    0
123   461    96   111  0.288543  {0,2,0}     40    1
70    461   178   179  0.368713  {0,2,0}     25    0
39    483   124   125  0.141868  {0,1,0}     32    1
95    515   196   197  0.936410  {1,1,0}     40    0
56    516   213   214  0.413517  {0,3,0}     32    0
46    521   119   161  0.232010  {1,1,0}     36    1
66    549   204   205  0.295740  {0,2,0}     34    0
13    562    16    17  0.906423  {0,2,0}     34    0
45    566    24    26  0.755989  {1,0,0}     38    1
82    579    82    83  0.440868  {1,0,0}     21    1
116   618    13    14  0.854367  {0,2,0}     35    0
33    629    83    85  0.426868  {0,2,0}     24    0
120   630   242   243  0.178427  {1,0,0}     28    1
126   630   244   245  0.447189  {1,0,0}     40    0
50    640   100   111  0.240596  {0,2,0}     25    1
108   647   132   134  0.541340  {0,2,0}     38    1
114   648   229   230  0.723727  {0,2,0}     23    1
51    683    91    92  0.294415  {1,0,0}     30    1
0     685   106   107  0.842445  {1,0,0}     30    1
49    688    35    36  0.278113  {0,1,1}     26    1
3     689    30    33  0.799789  {0,1,1}     38    1
96    695   213   216  0.485248  {0,0,1}     25    0
107   695   105   117  0.341598  {0,3,0}     35    1
22    697    94    95  0.816608  {0,2,0}     20    1
73    700   124   151  0.896679  {1,1,0}     36    1
102   708    12    13  0.603441  {0,2,0}     33    1
9     719    90    91  0.424423  {0,2,0}     36    1
29    720    73    75  0.135694  {0,0,1}     29    1
69    724   207   208  0.465957  {1,0,0}     25    1
72    724    95    97  0.287944  {0,2,0}     27    1
19    728    18    19  0.237743  {0,2,0}     20    0
16    732   142   143  0.647145  {0,2,0}     39    1
6     732   106   107  0.836060  {0,1,1}     37    1
58    747   134   135  0.872495  {1,1,0}     26    1
88    750    54    58  0.852152  {0,3,0}     37    1
38    751   106   107  0.097003  {0,1,0}     20    0
85    753   212   243  0.794513  {0,2,0}     20    0
121   764   144   147  0.214934  {0,1,0}     39    0
84    779    79    80  0.901422  {0,1,0}     37    0
65    780   132   134  0.786480  {0,2,0}     37    1
20    781   160   163  0.900149  {1,0,0}     39    1
63    783   211   213  0.683159  {0,1,0}     39    1
98    785   199   201  0.117507  {1,1,0}     32    0
18    790   238   239  0.074632  {1,1,0}     28    1
104   791    98    99  0.005673  {0,2,0}     38    0
87    813   240   241  0.341986  {0,3,0}     26    1
90    822    57    61  0.993150  {0,1,0}     24    0
48    837    53    54  0.901056  {0,1,0}     29    0
74    839   116   117  0.622619  {1,1,0}     23    1
64    856   199   201  0.609556  {0,2,0}     37    1
118   871   186   187  0.821099  {1,0,0}     32    1
91    871     1    12  0.349210  {0,1,0}     30    1
8     879   225   226  0.370724  {1,1,0}     20    1
93    881    69    70  0.843001  {0,2,0}     30    0
31    897    92    93  0.167193  {1,1,0}     35    1
125   905   212   218  0.203513  {0,3,0}     29    0
59    932   207   209  0.751138  {0,1,0}     27    0
97    935    53    54  0.739619  {0,1,0}     24    1
41    936   156   160  0.012397  {0,1,0}     38    1
34    963    53    54  0.524761  {0,3,0}     33    1
78    977    12    13  0.678265  {0,1,0}     37    0
109   977   202   203  0.705783  {0,2,0}     30    0
115   994   127   128  0.578392  {0,2,0}     30    0
4    1002     9    10  0.104217  {0,1,0}     21    1
37   1002    68    79  0.597263  {0,1,0}     29    1
47   1008   242   245  0.337749  {0,2,0}     21    0
67   1008   178   179  0.110045  {0,3,0}     30    1
83   1020   114   115  0.283061  {0,1,0}     37    0
127  1023   146   147  0.692386  {0,2,0}     34    1
40   1023   185   186  0.491271  {0,3,0}     24    1
15   1031   165   174  0.043282  {1,0,0}     28    1
25   1053    81    82  0.003353  {0,2,0}     23    1
119  1054   204   205  0.793343  {0,1,0}     24    1
71   1055    75    77  0.427917  {1,0,0}     26    1
94   1059   101   110  0.804599  {1,1,0}     34    1
60   1067   231   232  0.395294  {1,1,0}     27    1
36   1097    50    51  0.193063  {0,2,0}     32    0
55   1100   211   213  0.961475  {0,3,0}     23    1
53   1105   102   110  0.420748  {0,2,0}     34    1
11   1106    23   149  0.005190  {0,3,0}     23    0
92   1110   116   117  0.084664  {0,3,0}     32    1
68   1119   240   242  0.566833  {1,0,0}     32    1
101  1130   102   103  0.127494  {0,2,0}     35    1
21   1138    32    33  0.874032  {0,1,0}     31    0
79   1142   204   209  0.163345  {0,2,0}     33    0
124  1148   116   117  0.213759  {1,0,0}     29    1
57   1150   116   118  0.622931  {0,3,0}     24    1
27   1152     3     4  0.615286  {0,1,0}     29    0
105  1162    27    28  0.102566  {1,0,0}     24    1
89   1177   198   199  0.875685  {0,1,0}     20    1
113  1181   122   123  0.614052  {1,0,0}     29    1
77   1182   190   191  0.041924  {0,2,0}     25    0
81   1186    89    90  0.243099  {0,2,0}     34    1
28   1192    93    94  0.768430  {0,3,0}     24    0
112  1194   219   220  0.216173  {0,1,0}     32    1
76   1203   244   249  0.603648  {0,1,0}     33    0
42   1204   237   240  0.346807  {1,0,0}     40    1
32   1207    24    25  0.364677  {1,0,0}     22    1
1    1239   204   209  0.783495  {0,2,0}     28    0
75   1242   122   123  0.964657  {0,1,0}     26    1
110  1276   125   149  0.186643  {1,1,0}     37    1
14   1281    55    56  0.331858  {0,2,0}     30    1
122  1313   106   107  0.205541  {1,1,0}     37    1
111  1329    10    41  0.400699  {1,0,0}     25    1
2    1332    10    11  0.099346  {0,3,0}     24    1
52   1347   128   137  0.316254  {1,1,0}     32    1
106  1353   104   105  0.531697  {1,0,0}     20    1
62   1391    50    52  0.201112  {1,1,0}     32    0
35   1398    94    98  0.695234  {0,3,0}     34    0
