map EGL-G2-D
fac 5 10 {0,244,20,212,121}
hosp 2 {0,106}
n_ALS 8 1 {1:0,1:244,1:20,4:212,1:121}
n_BLS 25 1 {4:0,7:244,5:20,6:212,3:121}
n_CLS 5 0 {1:244,3:20,1:121}
      c_m  head  tail      c_af      c_d  c_tau  c_h
63     17   117   118  0.730400  {0,1,1}     26    1
5      29    46    47  0.033452  {1,1,0}     38    1
73     46   164   169  0.847319  {0,0,1}     34    1
62     53   154   158  0.862493  {0,1,0}     34    0
61    111    10    11  0.223249  {0,2,0}     38    1
4     115   158   159  0.050766  {0,2,0}     39    0
87    116   125   152  0.032818  {1,1,0}     34    1
84    120    90    92  0.239304  {1,1,0}     26    1
117   136    97   112  0.990845  {0,1,0}     32    1
70    170    13    14  0.416110  {0,1,0}     31    1
91    220   228   229  0.058926  {0,2,0}     29    1
3     238   126   150  0.561992  {0,1,0}     28    1
115   271    27    28  0.050507  {1,0,0}     37    1
75    319    71    73  0.759091  {0,2,0}     31    0
24    339   226   227  0.205277  {0,3,0}     29    0
100   364    32    33  0.816904  {0,3,0}     40    1
48    368   253   254  0.649487  {0,1,0}     35    1
49    388    50    51  0.556154  {0,0,1}     38    0
33    442    90    92  0.284400  {1,2,0}     38    1
111   463   197   199  0.692097  {0,2,0}     24    1
69    473    28    29  0.803283  {0,2,0}     40    1
108   483    92    93  0.726116  {0,3,0}     40    1
86    492    70    71  0.707250  {1,2,0}     24    1
82    503    36    38  0.251929  {0,1,0}     39    1
35    510    78    79  0.729687  {1,0,0}     39    1
30    510    74    76  0.500658  {1,0,0}     24    1
112   517     7     8  0.697144  {1,1,0}     35    1
127   529     3    23  0.007685  {0,2,0}     33    1
119   544     4     5  0.059422  {0,2,0}     34    1
96    548   233   234  0.744862  {0,1,0}     26    0
6     552    84    85  0.590464  {0,1,0}     25    1
13    574   117   121  0.242567  {1,1,0}     22    1
23    583    41    51  0.992519  {0,1,0}     32    1
28    584   226   227  0.175051  {0,1,0}     21    1
31    593   126   127  0.431090  {0,1,0}     20    0
79    602   101   102  0.096915  {1,1,0}     22    1
76    603   225   228  0.004994  {1,1,0}     23    1
7     620   226   227  0.455225  {0,0,1}     39    1
107   622   193   194  0.618328  {0,1,1}     20    1
95    625   127   128  0.174836  {1,1,0}     36    1
81    629    63    65  0.945197  {0,3,0}     33    0
68    629   195   196  0.549133  {1,3,0}     25    1
46    643   123   124  0.827371  {0,1,0}     31    1
78    647   111   114  0.017553  {0,1,1}     37    0
116   658   205   207  0.213880  {0,0,1}     39    0
9     659   164   165  0.953976  {0,1,0}     37    1
50    660    26    28  0.975264  {0,2,0}     37    1
25    660   186   198  0.476826  {0,1,0}     31    0
45    672   233   235  0.381123  {0,1,1}     29    1
60    673    12    16  0.940771  {0,3,0}     22    1
126   698   165   166  0.883566  {0,1,0}     36    1
85    698   143   144  0.979856  {1,0,0}     35    1
37    708    24    26  0.015581  {0,1,0}     22    0
125   715   249   250  0.204538  {0,1,0}     20    1
29    715   244   253  0.673058  {0,2,0}     32    0
38    732   190   192  0.657349  {1,1,0}     20    1
51    742   223   224  0.753272  {1,1,0}     32    0
2     744   119   120  0.556441  {0,1,0}     32    1
101   756    69    80  0.741193  {1,0,0}     37    1
110   760   166   175  0.058495  {0,1,0}     20    1
89    762   125   150  0.995987  {1,1,0}     37    1
77    782    91    96  0.168794  {1,0,0}     32    1
120   789   101   102  0.502822  {0,1,1}     34    0
8     796   136   146  0.196581  {0,3,0}     22    1
92    803    66    67  0.161629  {1,1,0}     23    1
64    806   174   183  0.677671  {0,3,0}     40    1
121   809    84    85  0.601961  {0,1,0}     39    0
54    816     3     4  0.838909  {0,2,0}     29    1
59    820    59    60  0.920635  {1,1,0}     22    1
17    830   226   251  0.769550  {1,0,0}     32    1
39    838   186   188  0.759886  {0,1,0}     30    0
109   839    84    85  0.273189  {0,2,0}     33    1
67    843   179   183  0.260565  {0,1,0}     31    1
102   849    10    11  0.771703  {0,1,0}     31    1
66    853    29    30  0.443075  {0,1,0}     26    0
21    860   155   156  0.668593  {0,3,0}     27    1
56    866   252   253  0.635691  {1,1,0}     32    1
0     871   136   137  0.026061  {0,1,0}     37    0
26    873   220   221  0.279730  {0,3,0}     23    0
97    882    43    44  0.058824  {1,0,0}     25    1
122   886   120   170  0.785282  {0,3,0}     35    1
22    895    17    22  0.043967  {0,2,0}     23    1
32    901   122   124  0.129690  {0,1,0}     35    1
90    906     1     2  0.656717  {0,3,0}     26    1
1     909   125   150  0.322432  {0,2,0}     38    1
52    911   203   204  0.750591  {0,1,0}     25    1
118   913    99   100  0.089586  {0,1,0}     40    1
71    917   252   253  0.475394  {0,2,0}     26    0
58    926     4     5  0.898688  {0,1,0}     20    1
113   926   242   243  0.399155  {0,0,1}     24    1
104   929    59    60  0.221429  {1,1,0}     38    1
