map EGL-G1-E
fac 5 10 {0,244,176,163,132}
hosp 3 {0,118,124}
n_ALS 8 1 {2:0,4:244,1:163,1:132}
n_BLS 22 1 {5:0,6:244,6:176,2:163,3:132}
n_CLS 10 0 {2:0,4:176,1:163,3:132}
      c_m  head  tail      c_af      c_d  c_tau  c_h
114     4   210   211  0.703144  {0,1,0}     20    0
24      7   127   138  0.500433  {0,1,0}     28    1
36     26   225   227  0.495745  {0,1,0}     33    1
86     31   166   167  0.586842  {0,1,0}     39    0
69     68   220   222  0.571192  {0,2,0}     35    0
85     73   132   134  0.810762  {0,0,1}     40    1
64     74   155   156  0.747298  {0,1,0}     27    1
111    88    34    41  0.106750  {0,3,0}     37    1
110   166   100   101  0.673607  {1,1,0}     25    1
119   173   174   175  0.352906  {1,1,0}     21    1
7     206   191   193  0.570735  {1,0,0}     25    1
126   209     4    22  0.332114  {1,0,0}     29    1
94    226   165   166  0.108543  {1,1,0}     26    1
70    263    48    57  0.166561  {0,2,0}     20    1
87    274    39    72  0.223552  {1,2,0}     38    1
56    290   126   127  0.527681  {0,0,1}     21    1
20    302     5    23  0.392510  {0,1,0}     26    1
16    310   196   203  0.379371  {0,2,0}     35    0
67    331   238   239  0.261499  {0,1,0}     26    0
30    337   137   138  0.568785  {0,2,0}     32    0
115   343     5    26  0.472169  {0,1,0}     37    0
122   349   169   173  0.564299  {1,1,0}     26    1
4     358    54    55  0.347915  {1,0,0}     37    1
44    377   210   211  0.921730  {0,1,0}     29    1
31    459   242   245  0.933744  {1,1,0}     25    1
75    475   223   224  0.383013  {0,1,0}     36    1
99    480   112   113  0.162502  {0,1,0}     25    1
29    480   132   134  0.380372  {0,3,0}     39    1
93    550    77    78  0.160540  {0,1,0}     28    0
54    562   228   229  0.873107  {0,3,0}     25    1
123   571    96   114  0.743223  {1,1,0}     32    1
55    574    59    71  0.386174  {0,0,1}     25    1
13    580     3     4  0.905062  {0,1,0}     27    0
23    585   151   152  0.722408  {0,1,0}     28    1
17    587    59    71  0.960679  {0,2,0}     38    0
2     588   119   161  0.354429  {0,3,0}     37    1
43    591   100   101  0.707601  {1,0,0}     32    1
96    596   128   129  0.092825  {0,3,0}     27    1
77    609   185   186  0.589972  {0,1,0}     37    1
124   612   225   227  0.494509  {1,0,0}     27    1
104   641   108   109  0.896229  {1,0,0}     26    0
106   642   163   164  0.278119  {0,2,0}     33    1
57    654    97   126  0.203886  {1,1,0}     29    1
8     662    29    31  0.016720  {0,2,0}     21    0
116   670   210   211  0.685566  {1,1,0}     33    1
46    691   174   175  0.661636  {0,1,1}     39    1
90    710   207   209  0.916361  {0,2,0}     31    0
68    711    15    17  0.945639  {0,1,0}     37    0
112   717    10    11  0.570358  {0,1,0}     24    1
10    718    39    40  0.101130  {0,2,0}     33    1
11    727    16    18  0.096629  {0,2,0}     38    1
113   731    30    33  0.252429  {0,1,0}     28    1
60    731   126   127  0.575194  {1,2,0}     31    1
42    742    37    74  0.675523  {1,0,0}     34    0
45    746   124   151  0.811576  {0,1,1}     23    1
98    770    92    93  0.467020  {0,3,0}     24    1
71    774   105   117  0.914828  {0,2,0}     26    1
89    777   169   170  0.155402  {0,2,0}     27    1
0     777   177   184  0.298528  {0,0,1}     40    0
83    780    97   126  0.127155  {0,0,1}     25    1
76    784   210   211  0.384375  {0,1,0}     29    1
3     789    39    40  0.079551  {0,1,0}     28    0
79    790     4     5  0.273705  {0,3,0}     33    1
38    791    20    21  0.266747  {1,1,0}     35    1
14    801   186   187  0.904452  {0,2,0}     33    0
88    806    18    19  0.916152  {0,2,0}     38    1
100   811    14    15  0.608345  {1,0,0}     22    1
19    814    11    42  0.425696  {0,3,0}     40    1
47    820   238   240  0.715611  {0,2,0}     32    1
50    831    23   229  0.418912  {1,1,0}     27    1
63    879   132   133  0.096950  {0,1,0}     26    1
118   886   101   102  0.390815  {0,1,0}     23    0
91    892   139   140  0.463072  {0,0,1}     27    0
52    892    65    66  0.571139  {0,2,0}     35    0
1     892   151   154  0.674316  {1,2,0}     39    1
62    895     9    34  0.559759  {0,2,0}     30    0
121   899    75    77  0.290363  {0,1,0}     38    0
101   902    73    74  0.660911  {1,0,0}     34    1
53    916    62    63  0.236912  {0,3,0}     31    0
72    920   106   107  0.359900  {0,3,0}     39    1
95    936   155   161  0.732671  {1,0,0}     22    1
103   941    23   149  0.296552  {1,1,0}     24    1
37    947   180   181  0.905360  {1,1,0}     20    1
25    954    23   229  0.809061  {0,1,0}     38    1
74    963   128   137  0.771617  {1,0,0}     35    1
97    966     2     3  0.422383  {0,1,0}     22    1
27    966    13    14  0.579042  {0,3,0}     20    0
59    973    24    25  0.748768  {1,1,0}     39    1
5     976   202   204  0.993938  {0,3,0}     26    1
49    980   115   116  0.085241  {1,1,0}     32    1
34    984   244   248  0.679952  {0,0,1}     31    1
84    985   219   221  0.977022  {1,1,0}     39    1
109   999    61    62  0.800937  {0,2,0}     23    0
80   1000    43    44  0.365871  {1,1,0}     24    1
21   1012   123   124  0.199829  {0,2,0}     25    1
81   1013    65    92  0.444298  {1,1,0}     38    1
22   1027    65    91  0.937839  {1,1,0}     29    1
41   1027    53    54  0.830415  {0,1,0}     40    1
33   1033   100   111  0.540240  {0,2,0}     28    1
78   1043    39    40  0.944586  {0,2,0}     21    0
51   1049   229   230  0.804767  {0,1,0}     34    0
66   1050   242   245  0.266299  {0,1,0}     21    0
6    1052   176   180  0.967239  {1,1,0}     37    1
92   1058   166   167  0.595245  {0,1,1}     20    0
125  1087    48    49  0.233064  {1,0,0}     26    1
15   1109   163   164  0.640172  {0,0,1}     38    1
18   1123    81    82  0.761120  {0,2,0}     25    1
73   1129   129   130  0.017139  {0,1,1}     30    0
48   1147    35    36  0.109182  {1,0,0}     30    0
127  1154   198   199  0.325687  {0,1,0}     28    0
102  1165   190   192  0.456165  {0,3,0}     38    1
32   1166   149   150  0.053063  {0,2,0}     37    1
28   1185   116   120  0.603533  {0,2,0}     40    0
120  1192   198   200  0.464836  {0,1,0}     32    0
58   1200    80    88  0.932835  {0,1,1}     38    1
35   1204   108   109  0.672823  {0,0,1}     37    1
108  1242   185   186  0.106300  {0,1,0}     25    1
105  1249   138   139  0.954135  {0,2,0}     40    1
40   1253     6     7  0.170729  {0,1,0}     40    1
26   1258   158   160  0.651476  {0,1,0}     28    0
107  1268   130   131  0.738555  {0,1,0}     33    1
39   1270   178   183  0.446305  {0,1,0}     40    1
117  1271   161   162  0.501472  {0,2,0}     21    1
65   1282    92    93  0.747022  {0,1,0}     28    0
9    1312    49    56  0.158866  {1,1,0}     38    1
61   1316   196   197  0.316304  {0,1,0}     34    1
12   1321   121   122  0.676744  {1,0,0}     25    1
82   1436    48    49  0.544228  {0,1,0}     20    1
